Env,Year,Field_Location,Experiment,Replicate,Block,Plot,Range,Pass,Hybrid,Hybrid_orig_name,Hybrid_Parent1,Hybrid_Parent2,Plot_Area_ha,Date_Planted,Date_Harvested,Stand_Count_plants,Pollen_DAP_days,Silk_DAP_days,Plant_Height_cm,Ear_Height_cm,Root_Lodging_plants,Stalk_Lodging_plants,Yield_Mg_ha,Grain_Moisture,Twt_kg_m3
OHH1_2019,2019,OHH1,G2F_PHT69,2,4,296,12,5,MO44_PHW65_0319/PHT69,MO44_PHW65_0319/PHT69,MO44_PHW65_0319,PHT69,0.000929031221303949,6/7/19,10/15/19,77,57,58,236,109,NA,0,13.411076259528,23.9,716.96217529344
OHH1_2019,2019,OHH1,G2F_PHT69,2,4,297,12,4,MO44_PHW65_0163/PHT69,MO44_PHW65_0163/PHT69,MO44_PHW65_0163,PHT69,0.000929031221303949,6/7/19,10/15/19,81,55,56,231,100,NA,0,11.4335484812279,22.4,696.36721155072
OHH1_2019,2019,OHH1,G2F_PHT69,2,4,298,12,3,MO44_PHW65_0163/PHT69,MO44_PHW65_0163/PHT69,MO44_PHW65_0163,PHT69,0.000929031221303949,6/7/19,10/15/19,88,56,58,240,121,NA,0,13.8190623411227,22.6,705.37750818816
OHH1_2019,2019,OHH1,G2F_PHT69,2,4,299,12,2,MO44_PHW65_0217/PHT69,MO44_PHW65_0217/PHT69,MO44_PHW65_0217,PHT69,0.000929031221303949,6/7/19,10/15/19,85,56,57,245,113,NA,0,12.1248309454962,21.7,728.54684239872
OHH1_2019,2019,OHH1,G2F_PHT69,2,4,300,12,1,MO44_PHW65_0218/PHT69,MO44_PHW65_0218/PHT69,MO44_PHW65_0218,PHT69,0.000929031221303949,6/7/19,10/15/19,79,56,56,240,113,NA,0,12.0804557421731,20.2,741.41869473792
OHH1_2019,2019,OHH1,G2F_PHT69,2,4,301,13,1,MO44_PHW65_0180/PHT69,MO44_PHW65_0180/PHT69,MO44_PHW65_0180,PHT69,0.000929031221303949,6/7/19,10/15/19,88,58,58,264,134,NA,0,13.9781890467892,23.2,700.22876725248
OHH1_2019,2019,OHH1,G2F_PHT69,2,4,302,13,2,MO44_PHW65_0319/PHT69,MO44_PHW65_0319/PHT69,MO44_PHW65_0319,PHT69,0.000929031221303949,6/7/19,10/15/19,85,56,57,241,126,NA,0,11.3584919849821,22.3,729.83402763264
OHH1_2019,2019,OHH1,G2F_PHT69,2,4,303,13,3,MO44_PHW65_0015/PHT69,MO44_PHW65_0015/PHT69,MO44_PHW65_0015,PHT69,0.000929031221303949,6/7/19,10/15/19,80,56,56,266,136,NA,0,13.931271514109,23.7,695.0800263168
OHH1_2019,2019,OHH1,G2F_PHT69,2,4,304,13,4,MO44_PHW65_0464/PHT69,MO44_PHW65_0464/PHT69,MO44_PHW65_0464,PHT69,0.000929031221303949,6/7/19,10/15/19,86,56,56,237,123,NA,0,14.4477688350798,27.1,709.23906388992
OHH1_2019,2019,OHH1,G2F_PHT69,2,4,305,13,5,MO44_PHW65_0084/PHT69,MO44_PHW65_0084/PHT69,MO44_PHW65_0084,PHT69,0.000929031221303949,6/7/19,10/15/19,83,59,59,232,106,NA,0,9.47895944735393,24.4,671.91069210624
OHH1_2019,2019,OHH1,G2F_PHT69,2,4,306,13,6,MO44_PHW65_0110/PHT69,MO44_PHW65_0110/PHT69,MO44_PHW65_0110,PHT69,0.000929031221303949,6/7/19,10/15/19,70,57,57,227,121,NA,0,13.4927774802297,21.9,704.09032295424
OHH1_2019,2019,OHH1,G2F_PHT69,2,4,307,13,7,MO44_PHW65_0207/PHT69,MO44_PHW65_0207/PHT69,MO44_PHW65_0207,PHT69,0.000929031221303949,6/7/19,10/15/19,89,56,56,241,114,NA,0,12.4943931856717,20.5,698.94158201856
OHH1_2019,2019,OHH1,G2F_PHT69,2,4,308,13,8,B37/H95,B37/H95,B37,H95,0.000929031221303949,6/7/19,10/15/19,89,57,59,231,125,NA,0,13.0608703905937,18.1,673.19787734016
OHH1_2019,2019,OHH1,G2F_PHT69,2,4,309,13,9,MO44_PHW65_0252/PHT69,MO44_PHW65_0252/PHT69,MO44_PHW65_0252,PHT69,0.000929031221303949,6/7/19,10/15/19,75,53,54,246,118,NA,0,13.3489625309181,23.5,719.53654576128
OHH1_2019,2019,OHH1,G2F_PHT69,2,4,310,13,10,MO44_PHW65_0319/PHT69,MO44_PHW65_0319/PHT69,MO44_PHW65_0319,PHT69,0.000929031221303949,6/7/19,10/15/19,74,57,59,238,105,NA,0,12.4897707686589,22.8,719.53654576128
OHH1_2019,2019,OHH1,G2F_PHT69,2,4,311,13,11,MO44_PHW65_0319/PHT69,MO44_PHW65_0319/PHT69,MO44_PHW65_0319,PHT69,0.000929031221303949,6/7/19,10/15/19,69,60,60,230,119,NA,0,8.85192857956394,23.4,716.96217529344
OHH1_2019,2019,OHH1,G2F_PHT69,2,4,312,13,12,MO44_PHW65_0214/PHT69,MO44_PHW65_0214/PHT69,MO44_PHW65_0214,PHT69,0.000929031221303949,6/7/19,10/15/19,78,55,55,214,101,NA,0,12.4897707686589,22.8,741.41869473792
OHH1_2019,2019,OHH1,G2F_PHT69,2,4,313,13,13,MO44_PHW65_0392/PHT69,MO44_PHW65_0392/PHT69,MO44_PHW65_0392,PHT69,0.000929031221303949,6/7/19,10/15/19,86,57,58,258,128,NA,0,14.0745664415067,23.4,707.951878656
OHH1_2019,2019,OHH1,G2F_PHT69,2,4,314,13,14,MO44_PHW65_0435/PHT69,MO44_PHW65_0435/PHT69,MO44_PHW65_0435,PHT69,0.000929031221303949,6/7/19,10/15/19,85,55,54,245,119,NA,0,12.5772500106267,21.7,709.23906388992
OHH1_2019,2019,OHH1,G2F_PHT69,2,5,315,13,15,PHW65_MOG_0293/PHT69,PHW65_MOG_0293/PHT69,PHW65_MOG_0293,PHT69,0.000929031221303949,6/7/19,10/15/19,76,57,57,246,118,NA,1,11.8944612376194,22.9,686.06972967936
OHH1_2019,2019,OHH1,G2F_PHT69,2,5,316,13,16,PHW65_MOG_0061/PHT69,PHW65_MOG_0061/PHT69,PHW65_MOG_0061,PHT69,0.000929031221303949,6/7/19,10/15/19,81,57,58,245,119,NA,0,12.4412353900242,23.1,716.96217529344
OHH1_2019,2019,OHH1,G2F_PHT69,2,5,317,13,17,MO44_PHW65_0009/PHT69,MO44_PHW65_0009/PHT69,MO44_PHW65_0009,PHT69,0.000929031221303949,6/7/19,10/15/19,70,58,57,231,128,NA,0,11.6858746699156,23.1,668.04913640448
OHH1_2019,2019,OHH1,G2F_PHT69,2,5,318,13,18,PHW65_MOG_0096/PHT69,PHW65_MOG_0096/PHT69,PHW65_MOG_0096,PHT69,0.000929031221303949,6/7/19,10/15/19,82,62,61,219,107,NA,0,8.12528462514753,25.2,669.3363216384
OHH1_2019,2019,OHH1,G2F_PHT69,2,5,319,13,19,PHW65_MOG_0060/PHT69,PHW65_MOG_0060/PHT69,PHW65_MOG_0060,PHT69,0.000929031221303949,6/7/19,10/15/19,90,59,60,236,121,NA,0,4.84949324858226,23.7,678.34661827584
OHH1_2019,2019,OHH1,G2F_PHT69,2,5,320,13,20,PHW65_MOG_0522/PHT69,PHW65_MOG_0522/PHT69,PHW65_MOG_0522,PHT69,0.000929031221303949,6/7/19,10/15/19,89,59,59,252,124,NA,0,11.5375528640165,23.2,728.54684239872
OHH1_2019,2019,OHH1,G2F_PHT69,2,5,321,13,21,PHW65_MOG_0572/PHT69,PHW65_MOG_0572/PHT69,PHW65_MOG_0572,PHT69,0.000929031221303949,6/7/19,10/15/19,84,54,57,234,122,NA,0,10.6033623857241,20.9,683.49535921152
OHH1_2019,2019,OHH1,G2F_PHT69,2,5,322,13,22,MOG/PHT69,MOG/PHT69,MOG,PHT69,0.000929031221303949,6/7/19,10/15/19,78,57,58,249,141,NA,0,13.861704138066,21.6,686.06972967936
OHH1_2019,2019,OHH1,G2F_PHT69,2,5,323,13,23,PHW65_MOG_0241/PHT69,PHW65_MOG_0241/PHT69,PHW65_MOG_0241,PHT69,0.000929031221303949,6/7/19,10/15/19,74,58,58,215,114,NA,0,10.2677749105929,22.4,710.52624912384
OHH1_2019,2019,OHH1,G2F_PHT69,2,5,324,13,24,PHW65_MOG_0071/PHT69,PHW65_MOG_0071/PHT69,PHW65_MOG_0071,PHT69,0.000929031221303949,6/7/19,10/15/19,74,57,59,222,112,NA,0,8.02359145086532,21.1,723.39810146304
OHH1_2019,2019,OHH1,G2F_PHT69,2,5,325,13,25,PHW65_MOG_0137/PHT69,PHW65_MOG_0137/PHT69,PHW65_MOG_0137,PHT69,0.000929031221303949,6/7/19,10/15/19,86,57,58,230,109,NA,0,12.2033542545016,24.3,695.0800263168
OHH1_2019,2019,OHH1,G2F_PHT69,2,5,326,14,25,PHW65_MOG_0096/PHT69,PHW65_MOG_0096/PHT69,PHW65_MOG_0096,PHT69,0.000929031221303949,6/7/19,10/15/19,88,54,56,232,123,NA,1,13.3027383607899,23,680.92098874368
OHH1_2019,2019,OHH1,G2F_PHT69,2,5,327,14,24,PHW65_MOG_0542/PHT69,PHW65_MOG_0542/PHT69,PHW65_MOG_0542,PHT69,0.000929031221303949,6/7/19,10/15/19,85,56,56,241,103,NA,0,13.7523839757126,24.2,683.49535921152
OHH1_2019,2019,OHH1,G2F_PHT69,2,5,328,14,23,PHW65_MOG_0192/PHT69,PHW65_MOG_0192/PHT69,PHW65_MOG_0192,PHT69,0.000929031221303949,6/7/19,10/15/19,86,56,56,225,118,NA,0,10.4775748627626,21.5,731.12121286656
OHH1_2019,2019,OHH1,G2F_PHT69,2,5,329,14,22,PHW65_MOG_0460/PHT69,PHW65_MOG_0460/PHT69,PHW65_MOG_0460,PHT69,0.000929031221303949,6/7/19,10/15/19,86,57,58,236,112,NA,0,11.4900575292097,21.4,741.41869473792
OHH1_2019,2019,OHH1,G2F_PHT69,2,5,330,14,21,PHW65_MOG_0213/PHT69,PHW65_MOG_0213/PHT69,PHW65_MOG_0213,PHT69,0.000929031221303949,6/7/19,10/15/19,81,59,56,254,120,NA,0,11.7478150578875,22.1,722.11091622912
OHH1_2019,2019,OHH1,G2F_PHT69,2,5,331,14,20,PHW65_MOG_0118/PHT69,PHW65_MOG_0118/PHT69,PHW65_MOG_0118,PHT69,0.000929031221303949,6/7/19,10/15/19,87,54,54,234,123,NA,0,13.642774912296,20.5,741.41869473792
OHH1_2019,2019,OHH1,G2F_PHT69,2,5,332,14,19,PHW65_MOG_0109/PHT69,PHW65_MOG_0109/PHT69,PHW65_MOG_0109,PHT69,0.000929031221303949,6/7/19,10/15/19,91,57,58,236,120,NA,0,5.65032699605456,23,719.53654576128
OHH1_2019,2019,OHH1,G2F_PHT69,2,5,333,14,18,PHW65_MOG_0037/PHT69,PHW65_MOG_0037/PHT69,PHW65_MOG_0037,PHT69,0.000929031221303949,6/7/19,10/15/19,85,58,57,255,130,NA,0,12.5181408530751,22.9,689.93128538112
OHH1_2019,2019,OHH1,G2F_PHT69,2,5,334,14,17,PHW65_MOG_0436/PHT69,PHW65_MOG_0436/PHT69,PHW65_MOG_0436,PHT69,0.000929031221303949,6/7/19,10/15/19,85,59,59,237,117,NA,0,9.80691993441401,23.2,704.09032295424
OHH1_2019,2019,OHH1,G2F_PHT69,2,5,335,14,16,PHW65_MOG_0209/PHT69,PHW65_MOG_0209/PHT69,PHW65_MOG_0209,PHT69,0.000929031221303949,6/7/19,10/15/19,81,58,59,234,122,NA,0,11.9561705047407,22.5,707.951878656
OHH1_2019,2019,OHH1,G2F_PHT69,2,5,336,14,15,PHW65/PHT69,PHW65/PHT69,PHW65,PHT69,0.000929031221303949,6/7/19,10/15/19,68,57,57,237,120,NA,0,11.7316943785553,24.8,714.3878048256
OHH1_2019,2019,OHH1,G2F_PHT69,2,5,337,14,14,PHW65_MOG_0411/PHT69,PHW65_MOG_0411/PHT69,PHW65_MOG_0411,PHT69,0.000929031221303949,6/7/19,10/15/19,84,57,56,237,120,NA,0,11.268701534508,22.3,722.11091622912
OHH1_2019,2019,OHH1,G2F_PHT69,2,5,338,14,13,PHW65_MOG_0055/PHT69,PHW65_MOG_0055/PHT69,PHW65_MOG_0055,PHT69,0.000929031221303949,6/7/19,10/15/19,87,57,56,230,114,NA,2,10.8554574535612,16.5,680.92098874368
OHH1_2019,2019,OHH1,G2F_PHT69,2,5,339,14,12,PHW65_MOG_0545/PHT69,PHW65_MOG_0545/PHT69,PHW65_MOG_0545,PHT69,0.000929031221303949,6/7/19,10/15/19,81,58,58,238,125,NA,0,9.94593912607482,21.4,722.11091622912
OHH1_2019,2019,OHH1,G2F_PHT69,2,5,340,14,11,PHW65_MOG_0332/PHT69,PHW65_MOG_0332/PHT69,PHW65_MOG_0332,PHT69,0.000929031221303949,6/7/19,10/15/19,82,58,59,260,128,NA,1,12.0457298343642,22.5,710.52624912384
OHH1_2019,2019,OHH1,G2F_PHT69,2,5,341,14,10,PHW65_MOG_0057/PHT69,PHW65_MOG_0057/PHT69,PHW65_MOG_0057,PHT69,0.000929031221303949,6/7/19,10/15/19,86,56,57,241,126,NA,0,11.6724118803657,21.7,718.24936052736
OHH1_2019,2019,OHH1,G2F_PHT69,2,5,342,14,9,PHW65_MOG_0476/PHT69,PHW65_MOG_0476/PHT69,PHW65_MOG_0476,PHT69,0.000929031221303949,6/7/19,10/15/19,88,55,58,226,120,NA,0,11.742961520024,20.3,718.24936052736
OHH1_2019,2019,OHH1,G2F_PHT69,2,5,343,14,8,F42/OH43,F42/OH43,F42,OH43,0.000929031221303949,6/7/19,10/15/19,83,60,63,241,116,NA,1,9.81593364758906,29.8,687.35691491328
OHH1_2019,2019,OHH1,G2F_PHT69,2,5,344,14,7,PHW65_MOG_0032/PHT69,PHW65_MOG_0032/PHT69,PHW65_MOG_0032,PHT69,0.000929031221303949,6/7/19,10/15/19,90,56,56,227,120,NA,0,11.9128931254581,24.2,696.36721155072
OHH1_2019,2019,OHH1,G2F_PHT69,2,5,345,14,6,PHW65_MOG_0439/PHT69,PHW65_MOG_0439/PHT69,PHW65_MOG_0439,PHT69,0.000929031221303949,6/7/19,10/15/19,63,58,58,233,131,NA,0,8.57556582240958,23.1,698.94158201856
OHH1_2019,2019,OHH1,G2F_PHT69,2,5,346,14,5,PHW65_MOG_0115/PHT69,PHW65_MOG_0115/PHT69,PHW65_MOG_0115,PHT69,0.000929031221303949,6/7/19,10/15/19,86,55,55,225,120,NA,0,12.3927000113896,23.4,719.53654576128
OHH1_2019,2019,OHH1,G2F_PHT69,2,5,347,14,4,PHW65_MOG_0253/PHT69,PHW65_MOG_0253/PHT69,PHW65_MOG_0253,PHT69,0.000929031221303949,6/7/19,10/15/19,88,57,58,242,130,NA,0,12.7994727085183,22,709.23906388992
OHH1_2019,2019,OHH1,G2F_PHT69,2,5,348,14,3,PHW65_MOG_0137/PHT69,PHW65_MOG_0137/PHT69,PHW65_MOG_0137,PHT69,0.000929031221303949,6/7/19,10/15/19,88,59,59,225,114,NA,0,10.2907136550191,22.9,692.50565584896
OHH1_2019,2019,OHH1,G2F_PHT69,2,5,349,14,2,PHW65_MOG_0117/PHT69,PHW65_MOG_0117/PHT69,PHW65_MOG_0117,PHT69,0.000929031221303949,6/7/19,10/15/19,89,56,57,224,125,NA,0,10.6389549967229,17.8,742.70587997184
OHH1_2019,2019,OHH1,G2F_PHT69,2,5,350,14,1,PHW65_MOG_0341/PHT69,PHW65_MOG_0341/PHT69,PHW65_MOG_0341,PHT69,0.000929031221303949,6/7/19,10/15/19,75,58,59,236,128,NA,0,9.67731891741693,22.1,696.36721155072
OHH1_2019,2019,OHH1,G2F_PHT69,2,5,351,15,1,PHW65_MOG_0250/PHT69,PHW65_MOG_0250/PHT69,PHW65_MOG_0250,PHT69,0.000929031221303949,6/7/19,10/15/19,87,56,57,235,124,NA,0,13.2509095100336,23.3,709.23906388992
OHH1_2019,2019,OHH1,G2F_PHT69,2,5,352,15,2,PHW65_MOG_0621/PHT69,PHW65_MOG_0621/PHT69,PHW65_MOG_0621,PHT69,0.000929031221303949,6/7/19,10/15/19,90,57,58,236,137,NA,1,11.1660260966105,22.7,696.36721155072
OHH1_2019,2019,OHH1,G2F_PHT69,2,5,353,15,3,PHW65_MOG_0499/PHT69,PHW65_MOG_0499/PHT69,PHW65_MOG_0499,PHT69,0.000929031221303949,6/7/19,10/15/19,78,56,58,231,131,NA,0,10.5710054666343,20.8,683.49535921152
OHH1_2019,2019,OHH1,G2F_PHT69,2,5,354,15,4,PHW65_MOG_0152/PHT69,PHW65_MOG_0152/PHT69,PHW65_MOG_0152,PHT69,0.000929031221303949,6/7/19,10/15/19,87,55,56,220,108,NA,0,12.8103931687111,21.1,728.54684239872
OHH1_2019,2019,OHH1,G2F_PHT69,2,5,355,15,5,PHW65_MOG_0326/PHT69,PHW65_MOG_0326/PHT69,PHW65_MOG_0326,PHT69,0.000929031221303949,6/7/19,10/15/19,88,57,56,236,126,NA,0,11.3702213681521,21.6,734.98276856832
OHH1_2019,2019,OHH1,G2F_PHT69,2,5,356,15,6,PHW65_MOG_0266/PHT69,PHW65_MOG_0266/PHT69,PHW65_MOG_0266,PHT69,0.000929031221303949,6/7/19,10/15/19,81,56,58,232,129,NA,0,11.4630163896847,22.2,723.39810146304
OHH1_2019,2019,OHH1,G2F_PHT69,2,5,357,15,7,PHW65_MOG_0392/PHT69,PHW65_MOG_0392/PHT69,PHW65_MOG_0392,PHT69,0.000929031221303949,6/7/19,10/15/19,87,57,56,227,125,NA,0,12.4574138495691,23,710.52624912384
OHH1_2019,2019,OHH1,G2F_PHT69,2,5,358,15,8,PHN11_PHW65_0614/PHT69,PHN11_PHW65_0614/PHT69,PHN11_PHW65_0614,PHT69,0.000929031221303949,6/7/19,10/15/19,87,56,55,222,110,NA,0,12.1529121288491,22.1,736.26995380224
OHH1_2019,2019,OHH1,G2F_PHT69,2,5,359,15,9,PHW65_MOG_0051/PHT69,PHW65_MOG_0051/PHT69,PHW65_MOG_0051,PHT69,0.000929031221303949,6/7/19,10/15/19,89,57,57,225,115,NA,0,14.1515296847703,21.5,689.93128538112
OHH1_2019,2019,OHH1,G2F_PHT69,2,5,360,15,10,PHW65_MOG_0153/PHT69,PHW65_MOG_0153/PHT69,PHW65_MOG_0153,PHT69,0.000929031221303949,6/7/19,10/15/19,78,56,56,249,122,NA,5,10.2839533701378,17.6,674.48506257408
OHH1_2019,2019,OHH1,G2F_PHT69,2,5,361,15,11,PHW65_MOG_0016/PHT69,PHW65_MOG_0016/PHT69,PHW65_MOG_0016,PHT69,0.000929031221303949,6/7/19,10/15/19,82,57,58,236,121,NA,0,10.7774541664697,17.1,718.24936052736
OHH1_2019,2019,OHH1,G2F_PHT69,2,5,362,15,12,PHW65_MOG_0148/PHT69,PHW65_MOG_0148/PHT69,PHW65_MOG_0148,PHT69,0.000929031221303949,6/7/19,10/15/19,87,61,59,236,125,NA,1,9.68847049846034,17.4,728.54684239872
OHH1_2019,2019,OHH1,G2F_PHT69,2,5,363,15,13,PHW65_MOG_0203/PHT69,PHW65_MOG_0203/PHT69,PHW65_MOG_0203,PHT69,0.000929031221303949,6/7/19,10/15/19,87,56,58,256,118,NA,2,12.3252127230023,19.2,691.21847061504
OHH1_2019,2019,OHH1,G2F_PHT69,2,5,364,15,14,PHW65_MOG_0277/PHT69,PHW65_MOG_0277/PHT69,PHW65_MOG_0277,PHT69,0.000929031221303949,6/7/19,10/15/19,87,56,56,244,128,NA,0,13.1751018710232,21.1,671.91069210624
OHH1_2019,2019,OHH1,G2F_PHT69,2,5,365,15,15,B37/MO17,B37/MO17,B37,MO17,0.000929031221303949,6/7/19,10/15/19,83,57,60,266,106,NA,0,13.4184143465359,27.2,642.30543172608
OHH1_2019,2019,OHH1,G2F_PHT69,2,5,366,15,16,PHW65_MOG_0127/PHT69,PHW65_MOG_0127/PHT69,PHW65_MOG_0127,PHT69,0.000929031221303949,6/7/19,10/15/19,84,57,56,270,131,NA,0,10.6271678333402,21.4,758.15210277888
OHH1_2019,2019,OHH1,G2F_PHT69,2,5,367,15,17,PHW65_MOG_0620/PHT69,PHW65_MOG_0620/PHT69,PHW65_MOG_0620,PHT69,0.000929031221303949,6/7/19,10/15/19,85,57,58,243,123,NA,1,12.6337590586085,17.8,731.12121286656
OHH1_2019,2019,OHH1,G2F_PHT69,2,5,368,15,18,PHW65_MOG_0194/PHT69,PHW65_MOG_0194/PHT69,PHW65_MOG_0194,PHT69,0.000929031221303949,6/7/19,10/15/19,90,55,58,252,125,NA,0,11.1443007366503,20.3,727.2596571648
OHH1_2019,2019,OHH1,G2F_PHT69,2,5,369,15,19,PHW65_MOG_0175/PHT69,PHW65_MOG_0175/PHT69,PHW65_MOG_0175,PHT69,0.000929031221303949,6/7/19,10/15/19,80,59,59,246,114,NA,4,4.31248395211707,20.6,714.3878048256
OHH1_2019,2019,OHH1,G2F_PHT69,2,5,370,15,20,CG44/CGR01,CG44/CGR01,CG44,CGR01,0.000929031221303949,6/7/19,10/15/19,80,51,53,220,110,NA,0,9.92571605164372,12.8,731.12121286656
OHH1_2019,2019,OHH1,G2F_PHT69,2,5,371,15,21,PHW65_MOG_0660/PHT69,PHW65_MOG_0660/PHT69,PHW65_MOG_0660,PHT69,0.000929031221303949,6/7/19,10/15/19,77,54,54,219,95,NA,0,12.6363591681782,19.3,736.26995380224
OHH1_2019,2019,OHH1,G2F_PHT69,2,5,372,15,22,PHW65_MOG_0040/PHT69,PHW65_MOG_0040/PHT69,PHW65_MOG_0040,PHT69,0.000929031221303949,6/7/19,10/15/19,90,57,57,248,111,NA,0,14.0974474057202,18.4,714.3878048256
OHH1_2019,2019,OHH1,G2F_PHT69,2,5,373,15,23,PHN11_PHW65_0614/PHT69,PHN11_PHW65_0614/PHT69,PHN11_PHW65_0614,PHT69,0.000929031221303949,6/7/19,10/15/19,56,59,60,262,133,NA,0,7.52933951176882,21.5,741.41869473792
OHH1_2019,2019,OHH1,G2F_PHT69,2,5,374,15,24,PHW65_MOG_0588/PHT69,PHW65_MOG_0588/PHT69,PHW65_MOG_0588,PHT69,0.000929031221303949,6/7/19,10/15/19,88,54,57,250,134,NA,0,12.753941900942,20.6,727.2596571648
OHH1_2019,2019,OHH1,G2F_PHT69,2,5,375,15,25,PHW65_MOG_0554/PHT69,PHW65_MOG_0554/PHT69,PHW65_MOG_0554,PHT69,0.000929031221303949,6/7/19,10/15/19,87,57,58,251,109,NA,0,12.8799027645415,22.6,674.48506257408
OHH1_2019,2019,OHH1,G2F_PHT69,2,5,376,16,25,B37/H95,B37/H95,B37,H95,0.000929031221303949,6/7/19,10/15/19,88,63,65,240,126,NA,0,10.7675737501048,28.6,689.93128538112
OHH1_2019,2019,OHH1,G2F_PHT69,2,5,377,16,24,PHW65_MOG_0021/PHT69,PHW65_MOG_0021/PHT69,PHW65_MOG_0021,PHT69,0.000929031221303949,6/7/19,10/15/19,87,55,58,229,126,NA,0,13.179724288036,25.7,664.18758070272
OHH1_2019,2019,OHH1,G2F_PHT69,2,5,378,16,23,B37/H95,B37/H95,B37,H95,0.000929031221303949,6/7/19,10/15/19,84,62,60,248,125,NA,0,13.6762296554263,23.4,664.18758070272
OHH1_2019,2019,OHH1,G2F_PHT69,2,5,379,16,22,PHW65_MOG_0696/PHT69,PHW65_MOG_0696/PHT69,PHW65_MOG_0696,PHT69,0.000929031221303949,6/7/19,10/15/19,82,56,56,235,126,NA,0,13.4281792024755,23.3,692.50565584896
OHH1_2019,2019,OHH1,G2F_PHT69,2,5,380,16,21,PHW65_MOG_0567/PHT69,PHW65_MOG_0567/PHT69,PHW65_MOG_0567,PHT69,0.000929031221303949,6/7/19,10/15/19,85,56,58,237,126,NA,0,11.4488024573703,23.2,682.2081739776
OHH1_2019,2019,OHH1,G2F_PHT69,2,5,381,16,20,PHW65_MOG_0423/PHT69,PHW65_MOG_0423/PHT69,PHW65_MOG_0423,PHT69,0.000929031221303949,6/7/19,10/15/19,85,56,53,245,124,NA,0,12.4005581203114,22.8,716.96217529344
OHH1_2019,2019,OHH1,G2F_PHT69,2,5,382,16,19,PHW65_MOG_0310/PHT69,PHW65_MOG_0310/PHT69,PHW65_MOG_0310,PHT69,0.000929031221303949,6/7/19,10/15/19,84,57,57,249,127,NA,0,7.14752786650928,22.2,705.37750818816
OHH1_2019,2019,OHH1,G2F_PHT69,2,5,383,16,18,PHW65_MOG_0173/PHT69,PHW65_MOG_0173/PHT69,PHW65_MOG_0173,PHT69,0.000929031221303949,6/7/19,10/15/19,85,55,56,218,111,NA,0,11.1443007366503,20.3,725.97247193088
OHH1_2019,2019,OHH1,G2F_PHT69,2,5,384,16,17,PHW65_MOG_0308/PHT69,PHW65_MOG_0308/PHT69,PHW65_MOG_0308,PHT69,0.000929031221303949,6/7/19,10/15/19,43,57,57,234,114,NA,0,11.2486518007148,21.5,740.131509504
OHH1_2019,2019,OHH1,G2F_PHT69,2,5,385,16,16,PHW65_MOG_0118/PHT69,PHW65_MOG_0118/PHT69,PHW65_MOG_0118,PHT69,0.000929031221303949,6/7/19,10/15/19,88,55,57,228,110,NA,0,12.5803701421103,24.4,692.50565584896
OHH1_2019,2019,OHH1,G2F_PHT69,2,5,386,16,15,PHW65_MOG_0448/PHT69,PHW65_MOG_0448/PHT69,PHW65_MOG_0448,PHT69,0.000929031221303949,6/7/19,10/15/19,62,56,55,233,120,NA,0,10.9689955714388,20.9,709.23906388992
OHH1_2019,2019,OHH1,G2F_PHT69,2,5,387,16,14,PHW65_MOG_0162/PHT69,PHW65_MOG_0162/PHT69,PHW65_MOG_0162,PHT69,0.000929031221303949,6/7/19,10/15/19,82,56,56,245,118,NA,0,11.6508598610434,20.3,725.97247193088
OHH1_2019,2019,OHH1,G2F_PHT69,2,5,388,16,13,PHW65_MOG_0142/PHT69,PHW65_MOG_0142/PHT69,PHW65_MOG_0142,PHT69,0.000929031221303949,6/7/19,10/15/19,83,54,55,242,111,NA,1,10.6604492358326,18,671.91069210624
OHH1_2019,2019,OHH1,G2F_PHT69,2,5,389,16,12,CG44/CGR01,CGR01/CG44,CGR01,CG44,0.000929031221303949,6/7/19,10/15/19,90,60,62,269,124,NA,0,12.1412983061044,21.3,710.52624912384
OHH1_2019,2019,OHH1,G2F_PHT69,2,5,390,16,11,PHW65_MOG_0392/PHT69,PHW65_MOG_0392/PHT69,PHW65_MOG_0392,PHT69,0.000929031221303949,6/7/19,10/15/19,90,55,57,247,124,NA,0,10.9505059033874,17.6,745.28025043968
OHH1_2019,2019,OHH1,G2F_PHT69,2,5,391,16,10,PHW65_MOG_0429/PHT69,PHW65_MOG_0429/PHT69,PHW65_MOG_0429,PHT69,0.000929031221303949,6/7/19,10/15/19,87,56,56,243,122,NA,0,10.4520937889794,17.4,743.99306520576
OHH1_2019,2019,OHH1,G2F_PHT69,2,5,392,16,9,PHW65_MOG_0041/PHT69,PHW65_MOG_0041/PHT69,PHW65_MOG_0041,PHT69,0.000929031221303949,6/7/19,10/15/19,86,58,56,240,124,NA,1,12.3565873784768,19.3,718.24936052736
OHH1_2019,2019,OHH1,G2F_PHT69,2,5,393,16,8,PHW65_MOG_0306/PHT69,PHW65_MOG_0306/PHT69,PHW65_MOG_0306,PHT69,0.000929031221303949,6/7/19,10/15/19,88,54,56,250,125,NA,0,11.4492646990715,20.1,722.11091622912
OHH1_2019,2019,OHH1,G2F_PHT69,2,5,394,16,7,PHW65_MOG_0048/PHT69,PHW65_MOG_0048/PHT69,PHW65_MOG_0048,PHT69,0.000929031221303949,6/7/19,10/15/19,74,57,57,226,125,NA,0,9.13921179691119,19.3,710.52624912384
