Env,Year,Field_Location,Experiment,Replicate,Block,Plot,Range,Pass,Hybrid,Hybrid_Parent1,Hybrid_Parent2,Plant_Height_cm,Ear_Height_cm,Yield_Mg_ha,Grain_Moisture
WIH2_2019,2019,WIH2,G2F_LH195,1,1,21,1,21,PHN11_PHW65_0512/LH195,PHN11_PHW65_0512,LH195,261.666667,118.333333,NA,NA
WIH2_2019,2019,WIH2,G2F_LH195,1,1,22,1,22,PHN11_PHW65_0284/LH195,PHN11_PHW65_0284,LH195,246.666667,108.333333,8.99714181002192,42.2
WIH2_2019,2019,WIH2,G2F_LH195,1,1,23,1,23,PHN11_PHW65_0023/LH195,PHN11_PHW65_0023,LH195,245,116.666667,NA,NA
WIH2_2019,2019,WIH2,G2F_LH195,1,1,24,1,24,PHN11_PHW65_0119/LH195,PHN11_PHW65_0119,LH195,233.333333,120,7.21998425318534,41.5
WIH2_2019,2019,WIH2,G2F_LH195,1,1,25,1,25,PHN11_PHW65_0189/LH195,PHN11_PHW65_0189,LH195,248.333333,110,10.6909398540535,31.9
WIH2_2019,2019,WIH2,G2F_LH195,1,1,26,1,26,PHN11_PHW65_0144/LH195,PHN11_PHW65_0144,LH195,243.333333,106.666667,9.46523086882587,28.9
WIH2_2019,2019,WIH2,G2F_LH195,1,1,27,1,27,PHN11_PHW65_0279/LH195,PHN11_PHW65_0279,LH195,223.333333,113.333333,NA,NA
WIH2_2019,2019,WIH2,G2F_LH195,1,1,28,1,28,PHN11_PHW65_0455/LH195,PHN11_PHW65_0455,LH195,255,125,7.59029763612544,44.1
WIH2_2019,2019,WIH2,G2F_LH195,1,1,29,1,29,PHN11_PHW65_0481/LH195,PHN11_PHW65_0481,LH195,250,108.333333,10.8846826851248,25.6
WIH2_2019,2019,WIH2,G2F_LH195,1,1,30,1,30,PHN11_PHW65_0614/LH195,PHN11_PHW65_0614,LH195,246.666667,118.333333,11.0783388458772,26.2
WIH2_2019,2019,WIH2,G2F_LH195,1,1,31,1,31,PHN11_PHW65_0359/LH195,PHN11_PHW65_0359,LH195,233.333333,113.333333,7.16466547758434,28.2
WIH2_2019,2019,WIH2,G2F_LH195,1,1,32,1,32,PHN11_PHW65_0094/LH195,PHN11_PHW65_0094,LH195,220,93.3333333,9.58039261067921,27.5
WIH2_2019,2019,WIH2,G2F_LH195,1,1,33,1,33,PHN11_PHW65_0250/LH195,PHN11_PHW65_0250,LH195,221.666667,108.333333,8.71437122728345,25.3
WIH2_2019,2019,WIH2,G2F_LH195,1,1,34,1,34,B14A/H95,B14A,H95,285,150,9.39201178334265,25.3
WIH2_2019,2019,WIH2,G2F_LH195,1,1,35,1,35,PHN11_PHW65_0118/LH195,PHN11_PHW65_0118,LH195,240,100,9.74028779317415,29.2
WIH2_2019,2019,WIH2,G2F_LH195,1,1,36,1,36,PHN11_PHW65_0092/LH195,PHN11_PHW65_0092,LH195,251.666667,120,10.7021896614584,29.6
WIH2_2019,2019,WIH2,G2F_LH195,1,1,37,1,37,PHN11_PHW65_0237/LH195,PHN11_PHW65_0237,LH195,270,130,13.0867674819081,26.2
WIH2_2019,2019,WIH2,G2F_LH195,1,1,38,1,38,PHN11_PHW65_0106/LH195,PHN11_PHW65_0106,LH195,253.333333,110,7.63307810557919,25.7
WIH2_2019,2019,WIH2,G2F_LH195,1,1,39,1,39,PHN11_PHW65_0072/LH195,PHN11_PHW65_0072,LH195,228.333333,111.666667,6.40262536489217,30
WIH2_2019,2019,WIH2,G2F_LH195,1,1,40,1,40,PHN11_PHW65_0117/LH195,PHN11_PHW65_0117,LH195,255,120,7.52617315611497,28.9
WIH2_2019,2019,WIH2,G2F_LH195,1,1,41,1,41,PHN11_PHW65_0168/LH195,PHN11_PHW65_0168,LH195,255,126.666667,10.2169745476219,26.2
WIH2_2019,2019,WIH2,G2F_LH195,1,1,42,1,42,PHN11_PHW65_0022/LH195,PHN11_PHW65_0022,LH195,261.666667,126.666667,11.2864805059436,25.7
WIH2_2019,2019,WIH2,G2F_LH195,1,1,43,1,43,LH195/PHN11,PHN11,LH195,246.666667,103.333333,8.44925827753405,30.2
WIH2_2019,2019,WIH2,G2F_LH195,1,1,44,1,44,PHN11_PHW65_0407/LH195,PHN11_PHW65_0407,LH195,256.666667,123.333333,9.30501211714002,24.5
WIH2_2019,2019,WIH2,G2F_LH195,1,1,45,1,45,PHN11_PHW65_0422/LH195,PHN11_PHW65_0422,LH195,250,113.333333,9.762937636537,26.6
WIH2_2019,2019,WIH2,G2F_LH195,1,1,46,1,46,PHN11_PHW65_0360/LH195,PHN11_PHW65_0360,LH195,240,105,7.93568463532387,30.6
WIH2_2019,2019,WIH2,G2F_LH195,1,1,47,1,47,F42/OH43,F42,OH43,258.333333,111.666667,8.14932119361423,34.4
WIH2_2019,2019,WIH2,G2F_LH195,1,1,48,1,48,PHN11_PHW65_0049/LH195,PHN11_PHW65_0049,LH195,256.666667,115,7.62003133356045,32.3
WIH2_2019,2019,WIH2,G2F_LH195,1,1,49,1,49,PHN11_PHW65_0178/LH195,PHN11_PHW65_0178,LH195,261.666667,126.666667,10.2482972009051,29.7
WIH2_2019,2019,WIH2,G2F_LH195,1,1,50,1,50,PHN11_PHW65_0146/LH195,PHN11_PHW65_0146,LH195,245,110,8.4769581114834,27.8
WIH2_2019,2019,WIH2,G2F_LH195,1,1,51,1,51,PHN11_PHW65_0431/LH195,PHN11_PHW65_0431,LH195,261.666667,115,7.47957919262568,29.8
WIH2_2019,2019,WIH2,G2F_LH195,1,1,52,1,52,PHN11_PHW65_0084/LH195,PHN11_PHW65_0084,LH195,256.666667,113.333333,8.92031146124747,34.5
WIH2_2019,2019,WIH2,G2F_LH195,1,1,53,1,53,B73/PHN82,B73,PHN82,243.333333,110,13.3286816762744,29
WIH2_2019,2019,WIH2,G2F_LH195,1,1,54,1,54,PHN11_PHW65_0266/LH195,PHN11_PHW65_0266,LH195,248.333333,113.333333,8.92824468444575,32.7
WIH2_2019,2019,WIH2,G2F_LH195,1,1,55,1,55,PHN11_PHW65_0057/LH195,PHN11_PHW65_0057,LH195,245,111.666667,8.10043335568234,30.7
WIH2_2019,2019,WIH2,G2F_LH195,1,1,56,1,56,PHN11_PHW65_0133/LH195,PHN11_PHW65_0133,LH195,251.666667,113.333333,11.3414699343324,36.6
WIH2_2019,2019,WIH2,G2F_LH195,1,1,57,1,57,PHN11_PHW65_0410/LH195,PHN11_PHW65_0410,LH195,255,130,12.002071105678,27.8
WIH2_2019,2019,WIH2,G2F_LH195,1,1,58,1,58,PHN11_PHW65_0261/LH195,PHN11_PHW65_0261,LH195,251.666667,116.666667,11.1998044089318,30.2
WIH2_2019,2019,WIH2,G2F_LH195,1,1,59,1,59,PHN11_PHW65_0216/LH195,PHN11_PHW65_0216,LH195,253.333333,106.666667,11.0028085518876,34.2
WIH2_2019,2019,WIH2,G2F_LH195,1,1,60,1,60,PHN11_PHW65_0021/LH195,PHN11_PHW65_0021,LH195,248.333333,133.333333,7.77496319578787,34.2
WIH2_2019,2019,WIH2,G2F_LH195,1,1,61,1,61,PHN11_PHW65_0305/LH195,PHN11_PHW65_0305,LH195,228.333333,101.666667,7.77228219392045,31.3
WIH2_2019,2019,WIH2,G2F_LH195,1,1,62,1,62,PHN11_PHW65_0320/LH195,PHN11_PHW65_0320,LH195,260,123.333333,NA,NA
WIH2_2019,2019,WIH2,G2F_LH195,1,1,63,1,63,PHN11_PHW65_0211/LH195,PHN11_PHW65_0211,LH195,251.666667,118.333333,NA,NA
WIH2_2019,2019,WIH2,G2F_LH195,1,1,64,1,64,PHN11_PHW65_0069/LH195,PHN11_PHW65_0069,LH195,235,118.333333,10.0236072879328,37.1
WIH2_2019,2019,WIH2,G2F_LH195,1,1,65,1,65,PHN11_PHW65_0258/LH195,PHN11_PHW65_0258,LH195,233.333333,115,12.7133224114418,29
WIH2_2019,2019,WIH2,G2F_LH195,1,1,66,1,66,PHN11_PHW65_0225/LH195,PHN11_PHW65_0225,LH195,253.333333,115,10.4276816491304,39.5
WIH2_2019,2019,WIH2,G2F_LH195,1,1,67,1,67,PHN11_PHW65_0372/LH195,PHN11_PHW65_0372,LH195,236.666667,115,7.99523292249165,35.4
WIH2_2019,2019,WIH2,G2F_LH195,1,1,68,1,68,PHN11_PHW65_0548/LH195,PHN11_PHW65_0548,LH195,230,108.333333,9.64781634083251,36.8
WIH2_2019,2019,WIH2,G2F_LH195,1,1,69,1,69,PHN11_PHW65_0604/LH195,PHN11_PHW65_0604,LH195,238.333333,108.333333,11.8865222363999,31.7
WIH2_2019,2019,WIH2,G2F_LH195,1,1,70,1,70,PHN11_PHW65_0418/LH195,PHN11_PHW65_0418,LH195,245,116.666667,9.32236351500189,34.6
WIH2_2019,2019,WIH2,G2F_LH195,1,1,71,1,71,PHN11_PHW65_0138/LH195,PHN11_PHW65_0138,LH195,238.333333,100,8.3726301595039,30.8
WIH2_2019,2019,WIH2,G2F_LH195,1,1,72,1,72,PHN11_PHW65_0288/LH195,PHN11_PHW65_0288,LH195,248.333333,126.666667,10.7337781037198,39.9
WIH2_2019,2019,WIH2,G2F_LH195,1,1,73,1,73,PHN11_PHW65_0015/LH195,PHN11_PHW65_0015,LH195,245,111.666667,8.5536671218113,34
WIH2_2019,2019,WIH2,G2F_LH195,1,1,74,2,73,PHN11_PHW65_0300/LH195,PHN11_PHW65_0300,LH195,266.666667,128.333333,7.55092619921869,44.2
WIH2_2019,2019,WIH2,G2F_LH195,1,1,75,2,72,PHN11_PHW65_0358/LH195,PHN11_PHW65_0358,LH195,223.333333,105,6.89549057888489,33.7
WIH2_2019,2019,WIH2,G2F_LH195,1,1,76,2,71,PHN11_PHW65_0514/LH195,PHN11_PHW65_0514,LH195,245,108.333333,9.62026095741483,38.9
WIH2_2019,2019,WIH2,G2F_LH195,1,1,77,2,70,PHN11_PHW65_0282/LH195,PHN11_PHW65_0282,LH195,240,106.666667,8.24743199471148,42
WIH2_2019,2019,WIH2,G2F_LH195,1,1,78,2,69,PHN11_PHW65_0058/LH195,PHN11_PHW65_0058,LH195,235,110,9.05108541656159,36.4
WIH2_2019,2019,WIH2,G2F_LH195,1,1,79,2,68,PHN11_PHW65_0453/LH195,PHN11_PHW65_0453,LH195,245,106.666667,8.9370099427063,38.5
WIH2_2019,2019,WIH2,G2F_LH195,1,1,80,2,67,PHN11_PHW65_0155/LH195,PHN11_PHW65_0155,LH195,248.333333,108.333333,7.5319107312322,35.5
WIH2_2019,2019,WIH2,G2F_LH195,1,1,81,2,66,PHN11_PHW65_0113/LH195,PHN11_PHW65_0113,LH195,243.333333,110,8.48611049716884,40.2
WIH2_2019,2019,WIH2,G2F_LH195,1,1,82,2,65,PHN11_PHW65_0353/LH195,PHN11_PHW65_0353,LH195,256.666667,120,11.0018436223362,34.5
WIH2_2019,2019,WIH2,G2F_LH195,1,1,83,2,64,PHN11_PHW65_0291/LH195,PHN11_PHW65_0291,LH195,228.333333,111.666667,7.14615269744794,34.7
WIH2_2019,2019,WIH2,G2F_LH195,1,1,84,2,63,B73/PHM49,B73,PHM49,256.666667,111.666667,10.4784993461651,24.5
WIH2_2019,2019,WIH2,G2F_LH195,1,1,85,2,62,PHN11_PHW65_0076/LH195,PHN11_PHW65_0076,LH195,268.333333,138.333333,9.46079334849357,37.6
WIH2_2019,2019,WIH2,G2F_LH195,1,1,86,2,61,F42/MO17,F42,MO17,255,125,9.61354111868244,32.2
WIH2_2019,2019,WIH2,G2F_LH195,1,1,87,2,60,PHN11_PHW65_0267/LH195,PHN11_PHW65_0267,LH195,261.666667,120,8.33095329211198,36.9
WIH2_2019,2019,WIH2,G2F_LH195,1,1,88,2,59,PHN11_PHW65_0612/LH195,PHN11_PHW65_0612,LH195,255,125,4.94496927198221,39.9
WIH2_2019,2019,WIH2,G2F_LH195,1,1,89,2,58,PHN11_PHW65_0355/LH195,PHN11_PHW65_0355,LH195,248.333333,118.333333,10.0344468558279,30.7
WIH2_2019,2019,WIH2,G2F_LH195,1,1,90,2,57,PHN11_PHW65_0089/LH195,PHN11_PHW65_0089,LH195,253.333333,111.666667,7.66136729769767,42.5
WIH2_2019,2019,WIH2,G2F_LH195,1,1,91,2,56,PHN11_PHW65_0552/LH195,PHN11_PHW65_0552,LH195,253.333333,118.333333,10.8159877902929,30.9
WIH2_2019,2019,WIH2,G2F_LH195,1,1,92,2,55,PHN11_PHW65_0212/LH195,PHN11_PHW65_0212,LH195,223.333333,110,11.0812740806803,35.6
WIH2_2019,2019,WIH2,G2F_LH195,1,1,93,2,54,PHN11_PHW65_0257/LH195,PHN11_PHW65_0257,LH195,238.333333,101.666667,8.56545428519397,38
WIH2_2019,2019,WIH2,G2F_LH195,1,1,94,2,53,PHN11_PHW65_0276/LH195,PHN11_PHW65_0276,LH195,255,131.666667,10.8920323281752,31.7
WIH2_2019,2019,WIH2,G2F_LH195,1,1,95,2,52,PHN11_PHW65_0382/LH195,PHN11_PHW65_0382,LH195,233.333333,116.666667,7.12989912362662,32.9
WIH2_2019,2019,WIH2,G2F_LH195,1,1,96,2,51,B37/MO17,B37,MO17,251.666667,126.666667,5.50043356837111,32.1
WIH2_2019,2019,WIH2,G2F_LH195,1,1,97,2,50,PHW65/LH195,PHW65,LH195,250,125,9.01100906106038,32.4
WIH2_2019,2019,WIH2,G2F_LH195,1,1,98,2,49,PHN11_PHW65_0048/LH195,PHN11_PHW65_0048,LH195,245,118.333333,8.38899351572931,33.4
WIH2_2019,2019,WIH2,G2F_LH195,1,1,99,2,48,PHN11_PHW65_0241/LH195,PHN11_PHW65_0241,LH195,260,126.666667,8.22353987677646,28.3
WIH2_2019,2019,WIH2,G2F_LH195,1,1,100,2,47,PHN11_PHW65_0486/LH195,PHN11_PHW65_0486,LH195,236.666667,95,5.95933557336206,30.5
WIH2_2019,2019,WIH2,G2F_LH195,1,1,101,2,46,PHN11_PHW65_0395/LH195,PHN11_PHW65_0395,LH195,265,120,8.02630134283908,35.3
WIH2_2019,2019,WIH2,G2F_LH195,1,1,102,2,45,PHN11_PHW65_0245/LH195,PHN11_PHW65_0245,LH195,245,105,8.00763255612857,29.4
WIH2_2019,2019,WIH2,G2F_LH195,1,1,103,2,44,PHN11_PHW65_0369/LH195,PHN11_PHW65_0369,LH195,248.333333,120,10.1239946294089,28.6
WIH2_2019,2019,WIH2,G2F_LH195,1,1,104,2,43,PHN11_PHW65_0451/LH195,PHN11_PHW65_0451,LH195,246.666667,116.666667,5.28510982787109,30.6
WIH2_2019,2019,WIH2,G2F_LH195,1,1,105,2,42,PHN11_PHW65_0301/LH195,PHN11_PHW65_0301,LH195,241.666667,106.666667,9.18287052559728,32.4
WIH2_2019,2019,WIH2,G2F_LH195,1,1,106,2,41,PHN11_PHW65_0464/LH195,PHN11_PHW65_0464,LH195,228.333333,96.6666667,8.98983839114162,28.4
WIH2_2019,2019,WIH2,G2F_LH195,1,1,107,2,40,PHN11_PHW65_0227/LH195,PHN11_PHW65_0227,LH195,245,115,11.4139609891361,29.5
WIH2_2019,2019,WIH2,G2F_LH195,1,1,108,2,39,PHN11_PHW65_0066/LH195,PHN11_PHW65_0066,LH195,246.666667,116.666667,7.77088391277405,31.8
WIH2_2019,2019,WIH2,G2F_LH195,1,1,109,2,38,PHN11_PHW65_0096/LH195,PHN11_PHW65_0096,LH195,238.333333,106.666667,9.13014030352351,28.5
WIH2_2019,2019,WIH2,G2F_LH195,1,1,110,2,37,PHN11_PHW65_0217/LH195,PHN11_PHW65_0217,LH195,240,110,6.5288231273636,33.1
WIH2_2019,2019,WIH2,G2F_LH195,1,1,111,2,36,PHN11_PHW65_0443/LH195,PHN11_PHW65_0443,LH195,243.333333,98.3333333,7.13178853658061,28.9
WIH2_2019,2019,WIH2,G2F_LH195,1,1,112,2,35,PHN11_PHW65_0136/LH195,PHN11_PHW65_0136,LH195,253.333333,120,8.37266482763152,27.8
WIH2_2019,2019,WIH2,G2F_LH195,1,1,113,2,34,PHN11_PHW65_0003/LH195,PHN11_PHW65_0003,LH195,248.333333,125,10.8062402684171,27.2
WIH2_2019,2019,WIH2,G2F_LH195,1,1,114,2,33,PHN11_PHW65_0010/LH195,PHN11_PHW65_0010,LH195,245,111.666667,9.63609273568375,26.5
WIH2_2019,2019,WIH2,G2F_LH195,1,1,115,2,32,PHN11_PHW65_0194/LH195,PHN11_PHW65_0194,LH195,236.666667,105,10.033926833914,28.8
WIH2_2019,2019,WIH2,G2F_LH195,1,1,116,2,31,PHN11_PHW65_0223/LH195,PHN11_PHW65_0223,LH195,243.333333,118.333333,9.02759776011517,27.7
WIH2_2019,2019,WIH2,G2F_LH195,1,1,117,2,30,PHN11_PHW65_0158/LH195,PHN11_PHW65_0158,LH195,236.666667,95,13.6563532622712,27.5
WIH2_2019,2019,WIH2,G2F_LH195,1,1,118,2,29,PHN11_PHW65_0073/LH195,PHN11_PHW65_0073,LH195,238.333333,115,8.6338371668775,26.5
WIH2_2019,2019,WIH2,G2F_LH195,1,1,119,2,28,PHN11_PHW65_0154/LH195,PHN11_PHW65_0154,LH195,233.333333,115,8.9426435134407,33
WIH2_2019,2019,WIH2,G2F_LH195,1,1,120,2,27,PHN11_PHW65_0140/LH195,PHN11_PHW65_0140,LH195,236.666667,106.666667,7.0847381094113,40.1
WIH2_2019,2019,WIH2,G2F_LH195,1,1,121,2,26,PHN11_PHW65_0205/LH195,PHN11_PHW65_0205,LH195,245,105,6.38985593789427,42.7
WIH2_2019,2019,WIH2,G2F_LH195,1,1,122,2,25,PHN11_PHW65_0074/LH195,PHN11_PHW65_0074,LH195,243.333333,115,9.46858789918145,35.1
WIH2_2019,2019,WIH2,G2F_LH195,1,1,123,2,24,PHN11_PHW65_0143/LH195,PHN11_PHW65_0143,LH195,228.333333,103.333333,8.06241975377307,39.2
WIH2_2019,2019,WIH2,G2F_LH195,1,1,124,2,23,PHN11_PHW65_0206/LH195,PHN11_PHW65_0206,LH195,251.666667,113.333333,6.58375477553978,40.9
WIH2_2019,2019,WIH2,G2F_LH195,1,1,125,2,22,PHN11_PHW65_0319/LH195,PHN11_PHW65_0319,LH195,243.333333,115,10.2204240263178,38.9
WIH2_2019,2019,WIH2,G2F_LH195,1,1,126,2,21,PHN11_PHW65_0125/LH195,PHN11_PHW65_0125,LH195,253.333333,121.666667,NA,NA
WIH2_2019,2019,WIH2,G2F_LH195,1,1,127,2,20,PHN11_PHW65_0059/LH195,PHN11_PHW65_0059,LH195,240,110,8.614105224254,39
WIH2_2019,2019,WIH2,G2F_LH195,1,1,128,2,19,PHN11_PHW65_0344/LH195,PHN11_PHW65_0344,LH195,256.666667,115,9.26759365142117,42.9
WIH2_2019,2019,WIH2,G2F_LH195,1,1,129,2,18,PHN11_PHW65_0277/LH195,PHN11_PHW65_0277,LH195,251.666667,123.333333,8.66283705561171,34.3
WIH2_2019,2019,WIH2,G2F_LH195,1,1,130,2,17,PHN11_PHW65_0302/LH195,PHN11_PHW65_0302,LH195,251.666667,111.666667,8.81610484771451,40
WIH2_2019,2019,WIH2,G2F_LH195,1,1,131,2,16,PHN11_PHW65_0385/LH195,PHN11_PHW65_0385,LH195,240,113.333333,9.37831209492093,42.3
WIH2_2019,2019,WIH2,G2F_LH195,1,1,132,2,15,PHN11_PHW65_0505/LH195,PHN11_PHW65_0505,LH195,253.333333,115,9.47305430962004,35.3
WIH2_2019,2019,WIH2,G2F_LH195,1,1,133,2,14,PHN11_PHW65_0303/LH195,PHN11_PHW65_0303,LH195,280,138.333333,9.4441179791198,41.5
WIH2_2019,2019,WIH2,G2F_LH195,1,1,134,2,13,PHN11_PHW65_0167/LH195,PHN11_PHW65_0167,LH195,238.333333,108.333333,9.56078778452353,39.3
WIH2_2019,2019,WIH2,G2F_LH195,1,1,135,2,12,PHN11_PHW65_0107/LH195,PHN11_PHW65_0107,LH195,255,121.666667,10.0750085651155,34.3
WIH2_2019,2019,WIH2,G2F_LH195,1,1,136,2,11,PHN11_PHW65_0345/LH195,PHN11_PHW65_0345,LH195,246.666667,118.333333,7.7618586435565,32.9
WIH2_2019,2019,WIH2,G2F_LH195,1,1,137,2,10,PHN11_PHW65_0129/LH195,PHN11_PHW65_0129,LH195,238.333333,120,8.54734018852496,36.1
WIH2_2019,2019,WIH2,G2F_LH195,1,1,138,2,9,PHN11_PHW65_0494/LH195,PHN11_PHW65_0494,LH195,253.333333,118.333333,9.18722715363189,41.5
WIH2_2019,2019,WIH2,G2F_LH195,1,1,139,2,8,LOCAL_CHECK,NA,NA,NA,NA,NA,NA
WIH2_2019,2019,WIH2,G2F_LH195,1,1,140,2,7,PHN11_PHW65_0248/LH195,PHN11_PHW65_0248,LH195,260,136.666667,7.80335639228917,44.4
WIH2_2019,2019,WIH2,G2F_LH195,1,1,141,2,6,PHN11_PHW65_0055/LH195,PHN11_PHW65_0055,LH195,271.666667,126.666667,NA,NA
WIH2_2019,2019,WIH2,G2F_LH195,1,1,142,2,5,PHN11_PHW65_0470/LH195,PHN11_PHW65_0470,LH195,230,103.333333,8.76585339676385,37.9
WIH2_2019,2019,WIH2,G2F_LH195,1,1,143,2,4,PHN11_PHW65_0307/LH195,PHN11_PHW65_0307,LH195,256.666667,123.333333,8.95018383119287,44.5
WIH2_2019,2019,WIH2,G2F_LH195,1,1,144,2,3,PHN11_PHW65_0322/LH195,PHN11_PHW65_0322,LH195,258.333333,125,NA,NA
WIH2_2019,2019,WIH2,G2F_LH195,1,1,145,2,2,2369/LH123HT,2369,LH123HT,NA,166.666667,NA,NA
WIH2_2019,2019,WIH2,G2F_LH195,1,1,146,2,1,PHN11_PHW65_0147/LH195,PHN11_PHW65_0147,LH195,231.666667,111.666667,NA,NA
WIH2_2019,2019,WIH2,G2F_LH195,1,1,147,3,1,PHN11_PHW65_0424/LH195,PHN11_PHW65_0424,LH195,235,106.666667,NA,NA
WIH2_2019,2019,WIH2,G2F_LH195,1,1,148,3,2,PHN11_PHW65_0179/LH195,PHN11_PHW65_0179,LH195,266.666667,120,6.59434011049919,44
WIH2_2019,2019,WIH2,G2F_LH195,1,2,149,3,3,PHW65_MOG_0696/LH195,PHW65_MOG_0696,LH195,258.333333,126.666667,6.9624116211881,35.7
WIH2_2019,2019,WIH2,G2F_LH195,1,2,150,3,4,PHW65_MOG_0599/LH195,PHW65_MOG_0599,LH195,260,120,10.7270120408173,35.2
WIH2_2019,2019,WIH2,G2F_LH195,1,2,151,3,5,PHW65_MOG_0133/LH195,PHW65_MOG_0133,LH195,261.666667,143.333333,9.15069850318801,34.8
WIH2_2019,2019,WIH2,G2F_LH195,1,2,152,3,6,PHW65_MOG_0108/LH195,PHW65_MOG_0108,LH195,255,120,6.99273467679224,40.5
WIH2_2019,2019,WIH2,G2F_LH195,1,2,153,3,7,PHW65_MOG_0583/LH195,PHW65_MOG_0583,LH195,266.666667,123.333333,5.12956549538946,33.2
WIH2_2019,2019,WIH2,G2F_LH195,1,2,154,3,8,PHW65_MOG_0180/LH195,PHW65_MOG_0180,LH195,295,160,8.61111220923817,35.4
WIH2_2019,2019,WIH2,G2F_LH195,1,2,155,3,9,PHW65_MOG_0213/LH195,PHW65_MOG_0213,LH195,271.666667,143.333333,9.68561037793368,30.3
WIH2_2019,2019,WIH2,G2F_LH195,1,2,156,3,10,PHW65_MOG_0262/LH195,PHW65_MOG_0262,LH195,256.666667,128.333333,6.0825229867539,34
WIH2_2019,2019,WIH2,G2F_LH195,1,2,157,3,11,PHW65_MOG_0340/LH195,PHW65_MOG_0340,LH195,258.333333,121.666667,9.75692849442034,34.6
WIH2_2019,2019,WIH2,G2F_LH195,1,2,158,3,12,PHW65_MOG_0130/LH195,PHW65_MOG_0130,LH195,263.333333,136.666667,7.68523052552641,32
WIH2_2019,2019,WIH2,G2F_LH195,1,2,159,3,13,PHW65_MOG_0316/LH195,PHW65_MOG_0316,LH195,243.333333,126.666667,8.43145041599216,39.3
WIH2_2019,2019,WIH2,G2F_LH195,1,2,160,3,14,PHW65_MOG_0143/LH195,PHW65_MOG_0143,LH195,251.666667,131.666667,8.07809552546782,34.7
WIH2_2019,2019,WIH2,G2F_LH195,1,2,161,3,15,PHW65_MOG_0553/LH195,PHW65_MOG_0553,LH195,258.333333,131.666667,7.54125379161938,44.2
WIH2_2019,2019,WIH2,G2F_LH195,1,2,162,3,16,PHW65_MOG_0392/LH195,PHW65_MOG_0392,LH195,255,125,7.37252401460863,41.2
WIH2_2019,2019,WIH2,G2F_LH195,1,2,163,3,17,PHW65_MOG_0268/LH195,PHW65_MOG_0268,LH195,241.666667,116.666667,6.76372858193426,32.1
WIH2_2019,2019,WIH2,G2F_LH195,1,2,164,3,18,PHW65_MOG_0052/LH195,PHW65_MOG_0052,LH195,270,148.333333,9.63094451873572,30.2
WIH2_2019,2019,WIH2,G2F_LH195,1,2,165,3,19,PHW65_MOG_0146/LH195,PHW65_MOG_0146,LH195,280,133.333333,6.85950506244001,41.2
WIH2_2019,2019,WIH2,G2F_LH195,1,2,166,3,20,PHW65_MOG_0218/LH195,PHW65_MOG_0218,LH195,253.333333,121.666667,8.96413775255031,32.4
WIH2_2019,2019,WIH2,G2F_LH195,1,2,167,3,21,PHW65_MOG_0381/LH195,PHW65_MOG_0381,LH195,246.666667,125,7.93539573426059,44.8
WIH2_2019,2019,WIH2,G2F_LH195,1,2,168,3,22,PHW65_MOG_0160/LH195,PHW65_MOG_0160,LH195,248.333333,128.333333,8.52172622025262,30.3
WIH2_2019,2019,WIH2,G2F_LH195,1,2,169,3,23,PHW65_MOG_0125/LH195,PHW65_MOG_0125,LH195,256.666667,126.666667,7.90783457282163,38.6
WIH2_2019,2019,WIH2,G2F_LH195,1,2,170,3,24,PHW65_MOG_0098/LH195,PHW65_MOG_0098,LH195,258.333333,120,7.54385390118904,40.6
WIH2_2019,2019,WIH2,G2F_LH195,1,2,171,3,25,PHW65_MOG_0126/LH195,PHW65_MOG_0126,LH195,270,135,7.78703348221267,31.9
WIH2_2019,2019,WIH2,G2F_LH195,1,2,172,3,26,PHW65_MOG_0422/LH195,PHW65_MOG_0422,LH195,238.333333,115,8.37599296788076,37
WIH2_2019,2019,WIH2,G2F_LH195,1,2,173,3,27,PHW65_MOG_0352/LH195,PHW65_MOG_0352,LH195,248.333333,123.333333,7.06947257722644,38.3
WIH2_2019,2019,WIH2,G2F_LH195,1,2,174,3,28,PHW65_MOG_0588/LH195,PHW65_MOG_0588,LH195,258.333333,131.666667,8.25240109300028,34
WIH2_2019,2019,WIH2,G2F_LH195,1,2,175,3,29,PHW65_MOG_0327/LH195,PHW65_MOG_0327,LH195,258.333333,123.333333,5.64325469802494,27.6
WIH2_2019,2019,WIH2,G2F_LH195,1,2,176,3,30,PHW65_MOG_0150/LH195,PHW65_MOG_0150,LH195,245,125,NA,NA
WIH2_2019,2019,WIH2,G2F_LH195,1,2,177,3,31,PHW65_MOG_0016/LH195,PHW65_MOG_0016,LH195,273.333333,141.666667,NA,NA
WIH2_2019,2019,WIH2,G2F_LH195,1,2,178,3,32,PHW65_MOG_0121/LH195,PHW65_MOG_0121,LH195,260,125,7.71462909772795,26.8
WIH2_2019,2019,WIH2,G2F_LH195,1,2,179,3,33,PHW65_MOG_0401/LH195,PHW65_MOG_0401,LH195,263.333333,136.666667,5.76950446268778,27.8
WIH2_2019,2019,WIH2,G2F_LH195,1,2,180,3,34,PHW65_MOG_0181/LH195,PHW65_MOG_0181,LH195,241.666667,110,6.51571279711101,27.2
WIH2_2019,2019,WIH2,G2F_LH195,1,2,181,3,35,PHW65_MOG_0119/LH195,PHW65_MOG_0119,LH195,260,126.666667,4.7280276855277,30.3
WIH2_2019,2019,WIH2,G2F_LH195,1,2,182,3,36,PHW65_MOG_0332/LH195,PHW65_MOG_0332,LH195,268.333333,145,11.1842499756836,28.6
