"genotype","parent1","parent2","env","block","rep","row","col","yield","grain_protein","test_weight","plant_height","maturity","standability"
"PLA-053xZM-0001","PLA-053","ZM-0001","WEST-2024-L4","WEST-2024-L4-B3",3,9,3,10.53,7.16,76.44,261.41,115.52,8.7
"PLA-014xZM-0001","PLA-014","ZM-0001","WEST-2024-L4","WEST-2024-L4-B3",3,11,3,9.91,8.32,76.89,250.94,116.76,8.16
"PLA-030xZM-0001","PLA-030","ZM-0001","WEST-2024-L4","WEST-2024-L4-B3",3,2,12,13.1,7.54,73.08,257.85,120.51,7.88
"PLA-044xZM-0001","PLA-044","ZM-0001","WEST-2024-L4","WEST-2024-L4-B3",3,12,4,11.18,7.55,74.43,248.84,112.6,8.92
"PLA-009xZM-0001","PLA-009","ZM-0001","WEST-2024-L4","WEST-2024-L4-B3",3,11,5,9.31,8.03,73.11,260.16,119.6,8.16
"PLA-043xZM-0001","PLA-043","ZM-0001","WEST-2024-L4","WEST-2024-L4-B3",3,6,4,8.96,7.13,74.79,260.57,116.7,9.98
"PLA-024xZM-0001","PLA-024","ZM-0001","WEST-2024-L4","WEST-2024-L4-B3",3,2,3,9.32,7.19,78.16,253.95,120.83,7.49
"PLA-002xZM-0001","PLA-002","ZM-0001","WEST-2024-L4","WEST-2024-L4-B3",3,4,6,10.58,6.56,72.43,253.43,113.59,5.45
"PLB-047xZM-0001","PLB-047","ZM-0001","WEST-2024-L4","WEST-2024-L4-B3",3,10,12,10.09,7.49,76.48,277.87,120.19,8.08
"PLB-053xZM-0001","PLB-053","ZM-0001","WEST-2024-L4","WEST-2024-L4-B3",3,8,2,8.04,6.46,73.9,273.38,118.26,7.85
"PLB-045xZM-0001","PLB-045","ZM-0001","WEST-2024-L4","WEST-2024-L4-B3",3,1,11,10.96,8.01,71.86,262.38,123.43,7.99
"PLB-026xZM-0001","PLB-026","ZM-0001","WEST-2024-L4","WEST-2024-L4-B3",3,1,9,10.05,7.28,79.34,275.17,112.2,7.03
"PLB-025xZM-0001","PLB-025","ZM-0001","WEST-2024-L4","WEST-2024-L4-B3",3,2,10,10.8,7.18,76.04,284.72,122.03,8.84
"PLB-022xZM-0001","PLB-022","ZM-0001","WEST-2024-L4","WEST-2024-L4-B3",3,7,1,7.84,6.44,73.27,277.55,119.47,8.65
"PLB-052xZM-0001","PLB-052","ZM-0001","WEST-2024-L4","WEST-2024-L4-B3",3,7,10,7.77,6.63,71.69,284,120.3,9.82
"PLB-027xZM-0001","PLB-027","ZM-0001","WEST-2024-L4","WEST-2024-L4-B3",3,10,7,10.04,6.27,70.09,251.2,117.73,7.15
"PLA-053xZM-0002","PLA-053","ZM-0002","WEST-2024-L4","WEST-2024-L4-B3",3,6,5,12.58,5.93,72.08,247.72,113.45,8.45
"PLA-014xZM-0002","PLA-014","ZM-0002","WEST-2024-L4","WEST-2024-L4-B3",3,2,4,12.16,6.23,77.03,234.18,121.43,8.17
"PLA-030xZM-0002","PLA-030","ZM-0002","WEST-2024-L4","WEST-2024-L4-B3",3,3,6,16.62,5.99,73.85,236.8,123.32,7.24
"PLA-044xZM-0002","PLA-044","ZM-0002","WEST-2024-L4","WEST-2024-L4-B3",3,8,7,12.2,6.28,73.06,239.58,111.52,8.01
"PLA-009xZM-0002","PLA-009","ZM-0002","WEST-2024-L4","WEST-2024-L4-B3",3,7,5,11.52,6.08,74.67,228.05,115.5,9.07
"PLA-043xZM-0002","PLA-043","ZM-0002","WEST-2024-L4","WEST-2024-L4-B3",3,6,7,9.15,6.72,75.12,247.57,120.32,8.94
"PLA-024xZM-0002","PLA-024","ZM-0002","WEST-2024-L4","WEST-2024-L4-B3",3,10,2,8.95,7.21,75.72,244.44,117.93,7.5
"PLA-002xZM-0002","PLA-002","ZM-0002","WEST-2024-L4","WEST-2024-L4-B3",3,4,4,10.53,5.03,70.26,250.19,111.07,5.87
"PLB-047xZM-0002","PLB-047","ZM-0002","WEST-2024-L4","WEST-2024-L4-B3",3,3,3,10.38,5.4,71.21,273.14,117.1,7.1
"PLB-053xZM-0002","PLB-053","ZM-0002","WEST-2024-L4","WEST-2024-L4-B3",3,4,3,8.98,7.06,74.95,246.2,119.34,8.71
"PLB-045xZM-0002","PLB-045","ZM-0002","WEST-2024-L4","WEST-2024-L4-B3",3,11,1,12.08,7.81,76.32,270.24,120.1,8.36
"PLB-026xZM-0002","PLB-026","ZM-0002","WEST-2024-L4","WEST-2024-L4-B3",3,2,7,7.53,6.3,73.92,254.94,116.79,7.14
"PLB-025xZM-0002","PLB-025","ZM-0002","WEST-2024-L4","WEST-2024-L4-B3",3,12,8,8.78,6.36,70.54,244.02,121.56,8.66
"PLB-022xZM-0002","PLB-022","ZM-0002","WEST-2024-L4","WEST-2024-L4-B3",3,7,3,10.67,5.55,72.45,250.17,115.34,7.46
"PLB-052xZM-0002","PLB-052","ZM-0002","WEST-2024-L4","WEST-2024-L4-B3",3,5,1,11.25,5.92,77.55,251.67,119.74,9.69
"PLB-027xZM-0002","PLB-027","ZM-0002","WEST-2024-L4","WEST-2024-L4-B3",3,5,10,7.85,7.75,74.9,265.67,112.25,8.83
"PLA-053xZM-0003","PLA-053","ZM-0003","WEST-2024-L4","WEST-2024-L4-B3",3,3,5,13.58,6.56,78.16,264.73,117.7,8.48
"PLA-014xZM-0003","PLA-014","ZM-0003","WEST-2024-L4","WEST-2024-L4-B3",3,2,11,12.78,6.12,81.46,268.5,123.41,9.24
"PLA-030xZM-0003","PLA-030","ZM-0003","WEST-2024-L4","WEST-2024-L4-B3",3,4,10,13.47,6.1,77.57,260.44,124.6,8.66
"PLA-044xZM-0003","PLA-044","ZM-0003","WEST-2024-L4","WEST-2024-L4-B3",3,7,2,11.36,6.53,78.32,246.27,121.35,7.76
"PLA-009xZM-0003","PLA-009","ZM-0003","WEST-2024-L4","WEST-2024-L4-B3",3,9,1,12.44,6.5,81.58,268.32,128.72,9.28
"PLA-043xZM-0003","PLA-043","ZM-0003","WEST-2024-L4","WEST-2024-L4-B3",3,6,11,12.49,6.62,77.64,274.07,119.31,9.66
"PLA-024xZM-0003","PLA-024","ZM-0003","WEST-2024-L4","WEST-2024-L4-B3",3,8,10,9.45,7.22,86.16,285.83,125.57,9.68
"PLA-002xZM-0003","PLA-002","ZM-0003","WEST-2024-L4","WEST-2024-L4-B3",3,5,11,12.35,5.84,77.16,273.11,123.27,7.89
"PLB-047xZM-0003","PLB-047","ZM-0003","WEST-2024-L4","WEST-2024-L4-B3",3,8,1,11.25,6.11,80.5,267.59,125.58,8.31
"PLB-053xZM-0003","PLB-053","ZM-0003","WEST-2024-L4","WEST-2024-L4-B3",3,4,11,8.38,6.55,76.61,267.43,120.73,10.51
"PLB-045xZM-0003","PLB-045","ZM-0003","WEST-2024-L4","WEST-2024-L4-B3",3,2,5,9.2,6.26,74.48,268.11,122.44,8.75
"PLB-026xZM-0003","PLB-026","ZM-0003","WEST-2024-L4","WEST-2024-L4-B3",3,3,4,9.5,6.34,79.47,254.26,121.76,8.67
"PLB-025xZM-0003","PLB-025","ZM-0003","WEST-2024-L4","WEST-2024-L4-B3",3,11,11,7.6,6.19,76.81,277.28,121.36,8.13
"PLB-022xZM-0003","PLB-022","ZM-0003","WEST-2024-L4","WEST-2024-L4-B3",3,7,11,10.4,5.88,78.27,260.39,123.4,9.19
"PLB-052xZM-0003","PLB-052","ZM-0003","WEST-2024-L4","WEST-2024-L4-B3",3,3,7,9.75,6.14,77.18,264.58,124.19,10.96
"PLB-027xZM-0003","PLB-027","ZM-0003","WEST-2024-L4","WEST-2024-L4-B3",3,12,2,6.48,6.36,72.55,276.62,119.43,10.3
"PLA-053xZM-0001","PLA-053","ZM-0001","WEST-2024-L5","WEST-2024-L5-B1",1,6,3,19.71,12.78,76.66,287.99,120.67,13.68
"PLA-014xZM-0001","PLA-014","ZM-0001","WEST-2024-L5","WEST-2024-L5-B1",1,1,6,15.9,13.07,78.8,253.58,120.4,10.02
"PLA-030xZM-0001","PLA-030","ZM-0001","WEST-2024-L5","WEST-2024-L5-B1",1,8,6,18.08,12.04,74.9,269.1,124.14,10.82
"PLA-044xZM-0001","PLA-044","ZM-0001","WEST-2024-L5","WEST-2024-L5-B1",1,1,4,16.25,13.82,76.51,246.28,119.11,9.97
"PLA-009xZM-0001","PLA-009","ZM-0001","WEST-2024-L5","WEST-2024-L5-B1",1,4,12,16.5,11.77,72.82,272.26,124.23,9.65
"PLA-043xZM-0001","PLA-043","ZM-0001","WEST-2024-L5","WEST-2024-L5-B1",1,1,10,14.16,10.72,75.11,277.51,120.22,11.27
"PLA-024xZM-0001","PLA-024","ZM-0001","WEST-2024-L5","WEST-2024-L5-B1",1,12,11,15.12,11.45,74.68,270.05,120.83,11.11
"PLA-002xZM-0001","PLA-002","ZM-0001","WEST-2024-L5","WEST-2024-L5-B1",1,7,8,16.49,11.11,73.03,268.94,119.67,8.95
"PLB-047xZM-0001","PLB-047","ZM-0001","WEST-2024-L5","WEST-2024-L5-B1",1,1,5,16.08,11.54,74.23,262.85,117.01,8.65
"PLB-053xZM-0001","PLB-053","ZM-0001","WEST-2024-L5","WEST-2024-L5-B1",1,2,3,11.49,12.14,76.17,279.44,125.85,11.05
"PLB-045xZM-0001","PLB-045","ZM-0001","WEST-2024-L5","WEST-2024-L5-B1",1,1,3,15.65,11.24,69.85,255.59,122.14,10.14
"PLB-026xZM-0001","PLB-026","ZM-0001","WEST-2024-L5","WEST-2024-L5-B1",1,4,4,15.81,11.2,76.18,285.55,121.97,10.58
"PLB-025xZM-0001","PLB-025","ZM-0001","WEST-2024-L5","WEST-2024-L5-B1",1,9,11,11.39,11.69,71.32,280.29,120.83,10.35
"PLB-022xZM-0001","PLB-022","ZM-0001","WEST-2024-L5","WEST-2024-L5-B1",1,11,11,15.26,10.23,73.33,268.62,120.42,9.8
"PLB-052xZM-0001","PLB-052","ZM-0001","WEST-2024-L5","WEST-2024-L5-B1",1,4,7,15,10.43,74.16,275.35,122.33,11.4
"PLB-027xZM-0001","PLB-027","ZM-0001","WEST-2024-L5","WEST-2024-L5-B1",1,2,1,17.21,11.83,69.21,252.97,122.8,10.15
"PLA-053xZM-0002","PLA-053","ZM-0002","WEST-2024-L5","WEST-2024-L5-B1",1,6,2,19.23,11.22,78.08,257.1,118.96,11.48
"PLA-014xZM-0002","PLA-014","ZM-0002","WEST-2024-L5","WEST-2024-L5-B1",1,6,1,20.05,11.66,80.25,241.78,123.74,10.53
"PLA-030xZM-0002","PLA-030","ZM-0002","WEST-2024-L5","WEST-2024-L5-B1",1,6,8,19.86,10.94,74.37,248.32,120.91,9.4
"PLA-044xZM-0002","PLA-044","ZM-0002","WEST-2024-L5","WEST-2024-L5-B1",1,6,11,16.51,10.53,73.55,229.78,116.06,11
"PLA-009xZM-0002","PLA-009","ZM-0002","WEST-2024-L5","WEST-2024-L5-B1",1,7,7,18.63,11.1,76.05,262.81,123.93,11.2
"PLA-043xZM-0002","PLA-043","ZM-0002","WEST-2024-L5","WEST-2024-L5-B1",1,7,2,16.25,11.6,78.86,260.81,120.79,11.3
"PLA-024xZM-0002","PLA-024","ZM-0002","WEST-2024-L5","WEST-2024-L5-B1",1,11,8,18.68,10.82,75.6,271.17,125.15,10.75
"PLA-002xZM-0002","PLA-002","ZM-0002","WEST-2024-L5","WEST-2024-L5-B1",1,9,5,20.15,10.47,76.05,265.6,120.35,9.8
"PLB-047xZM-0002","PLB-047","ZM-0002","WEST-2024-L5","WEST-2024-L5-B1",1,7,3,17.49,11.41,73.15,303.61,119.91,10.82
"PLB-053xZM-0002","PLB-053","ZM-0002","WEST-2024-L5","WEST-2024-L5-B1",1,9,8,15.22,11.17,77.26,250.88,120.7,11.36
"PLB-045xZM-0002","PLB-045","ZM-0002","WEST-2024-L5","WEST-2024-L5-B1",1,9,2,16.89,10.9,79.64,267.56,124.98,10.08
"PLB-026xZM-0002","PLB-026","ZM-0002","WEST-2024-L5","WEST-2024-L5-B1",1,3,8,14.7,9.74,79.46,261.01,125.07,9.32
"PLB-025xZM-0002","PLB-025","ZM-0002","WEST-2024-L5","WEST-2024-L5-B1",1,7,9,13.8,11.14,77.74,242.24,120.6,9.88
"PLB-022xZM-0002","PLB-022","ZM-0002","WEST-2024-L5","WEST-2024-L5-B1",1,1,12,16.18,9.46,71.29,240.14,120.68,9.08
"PLB-052xZM-0002","PLB-052","ZM-0002","WEST-2024-L5","WEST-2024-L5-B1",1,9,1,16.44,11.36,79.79,272.21,124.02,9.31
"PLB-027xZM-0002","PLB-027","ZM-0002","WEST-2024-L5","WEST-2024-L5-B1",1,3,6,11.45,11.22,72.04,283.42,121.86,10.82
"PLA-053xZM-0003","PLA-053","ZM-0003","WEST-2024-L5","WEST-2024-L5-B1",1,8,4,21.55,10.52,81.5,278.09,121.21,10.54
"PLA-014xZM-0003","PLA-014","ZM-0003","WEST-2024-L5","WEST-2024-L5-B1",1,5,8,18.7,10.95,80.61,266,123.26,10.79
"PLA-030xZM-0003","PLA-030","ZM-0003","WEST-2024-L5","WEST-2024-L5-B1",1,8,5,17.18,10.81,80.91,279.87,132.04,10.68
"PLA-044xZM-0003","PLA-044","ZM-0003","WEST-2024-L5","WEST-2024-L5-B1",1,10,1,16.09,11.59,76.37,277.34,121.81,10.12
"PLA-009xZM-0003","PLA-009","ZM-0003","WEST-2024-L5","WEST-2024-L5-B1",1,2,2,16.84,11.51,82.19,269.47,131.3,10.7
"PLA-043xZM-0003","PLA-043","ZM-0003","WEST-2024-L5","WEST-2024-L5-B1",1,10,10,17.25,10.22,73.75,248.56,124.2,11.35
"PLA-024xZM-0003","PLA-024","ZM-0003","WEST-2024-L5","WEST-2024-L5-B1",1,12,5,16.98,11.32,79.38,274.95,128.93,10.49
"PLA-002xZM-0003","PLA-002","ZM-0003","WEST-2024-L5","WEST-2024-L5-B1",1,3,2,18.68,10.65,74.81,256.87,126.82,8.94
"PLB-047xZM-0003","PLB-047","ZM-0003","WEST-2024-L5","WEST-2024-L5-B1",1,1,8,15.93,10.5,78.31,278.26,122.47,10.23
"PLB-053xZM-0003","PLB-053","ZM-0003","WEST-2024-L5","WEST-2024-L5-B1",1,5,5,17.02,11.77,81.71,279.83,126.75,11.53
"PLB-045xZM-0003","PLB-045","ZM-0003","WEST-2024-L5","WEST-2024-L5-B1",1,12,12,16.07,11.5,79.7,245.96,130.02,9.25
"PLB-026xZM-0003","PLB-026","ZM-0003","WEST-2024-L5","WEST-2024-L5-B1",1,4,2,15.09,10.21,82.06,277.25,124.27,11.08
"PLB-025xZM-0003","PLB-025","ZM-0003","WEST-2024-L5","WEST-2024-L5-B1",1,10,9,12.58,9.64,83.12,262.16,124.27,8.89
"PLB-022xZM-0003","PLB-022","ZM-0003","WEST-2024-L5","WEST-2024-L5-B1",1,7,10,14.2,9.54,73.92,257.5,119.93,9.8
"PLB-052xZM-0003","PLB-052","ZM-0003","WEST-2024-L5","WEST-2024-L5-B1",1,10,6,16.4,11.76,77.33,271.16,123.5,12.45
"PLB-027xZM-0003","PLB-027","ZM-0003","WEST-2024-L5","WEST-2024-L5-B1",1,8,3,15.96,11.99,77.43,271.08,125.33,11.9
"PLA-053xZM-0001","PLA-053","ZM-0001","WEST-2024-L5","WEST-2024-L5-B2",2,10,2,17.03,11.3,76.25,282.36,117.49,10.79
"PLA-014xZM-0001","PLA-014","ZM-0001","WEST-2024-L5","WEST-2024-L5-B2",2,12,1,15.71,11.63,74.28,265.16,119.89,9.92
"PLA-030xZM-0001","PLA-030","ZM-0001","WEST-2024-L5","WEST-2024-L5-B2",2,2,7,14.72,11.73,73.4,274.07,122.48,8.59
"PLA-044xZM-0001","PLA-044","ZM-0001","WEST-2024-L5","WEST-2024-L5-B2",2,4,6,15.38,12.13,77.15,259.59,120.09,9.85
"PLA-009xZM-0001","PLA-009","ZM-0001","WEST-2024-L5","WEST-2024-L5-B2",2,4,8,15.76,12.13,79.05,250.93,123.66,10.2
"PLA-043xZM-0001","PLA-043","ZM-0001","WEST-2024-L5","WEST-2024-L5-B2",2,6,6,17.3,10.24,79.46,270.46,118.65,11.17
"PLA-024xZM-0001","PLA-024","ZM-0001","WEST-2024-L5","WEST-2024-L5-B2",2,7,1,17.3,12.33,78.34,262.55,129.09,10.1
"PLA-002xZM-0001","PLA-002","ZM-0001","WEST-2024-L5","WEST-2024-L5-B2",2,6,4,20.89,12.2,71.47,277.85,117.82,9.47
"PLB-047xZM-0001","PLB-047","ZM-0001","WEST-2024-L5","WEST-2024-L5-B2",2,1,1,15.56,10.4,72.15,283.05,118.84,10.66
"PLB-053xZM-0001","PLB-053","ZM-0001","WEST-2024-L5","WEST-2024-L5-B2",2,6,9,14.08,11.76,71.92,289.66,118.13,10.21
"PLB-045xZM-0001","PLB-045","ZM-0001","WEST-2024-L5","WEST-2024-L5-B2",2,1,7,16.42,11.63,68.35,276.88,124.17,8.77
"PLB-026xZM-0001","PLB-026","ZM-0001","WEST-2024-L5","WEST-2024-L5-B2",2,2,12,14.54,10.17,74.79,256.42,120.19,9.3
"PLB-025xZM-0001","PLB-025","ZM-0001","WEST-2024-L5","WEST-2024-L5-B2",2,6,5,16.05,12.06,75.95,276.82,123.47,10.97
"PLB-022xZM-0001","PLB-022","ZM-0001","WEST-2024-L5","WEST-2024-L5-B2",2,2,6,15.44,11.87,70.52,258.93,119.6,10.5
"PLB-052xZM-0001","PLB-052","ZM-0001","WEST-2024-L5","WEST-2024-L5-B2",2,11,10,16.24,11.27,70.53,271.59,119.52,9.84
"PLB-027xZM-0001","PLB-027","ZM-0001","WEST-2024-L5","WEST-2024-L5-B2",2,10,12,12.43,11.05,70.15,259.83,119.68,10.13
"PLA-053xZM-0002","PLA-053","ZM-0002","WEST-2024-L5","WEST-2024-L5-B2",2,11,1,16.85,9.81,75.5,245.57,116.84,10.02
"PLA-014xZM-0002","PLA-014","ZM-0002","WEST-2024-L5","WEST-2024-L5-B2",2,11,7,18.99,10.35,74.65,250.46,122.39,10.68
"PLA-030xZM-0002","PLA-030","ZM-0002","WEST-2024-L5","WEST-2024-L5-B2",2,12,6,23.17,10.52,69.05,240.66,122.13,9.58
"PLA-044xZM-0002","PLA-044","ZM-0002","WEST-2024-L5","WEST-2024-L5-B2",2,2,8,18.27,10.95,75.05,242.96,117.9,11.44
"PLA-009xZM-0002","PLA-009","ZM-0002","WEST-2024-L5","WEST-2024-L5-B2",2,11,9,16.24,10.8,74.71,255.1,122.53,8.03
"PLA-043xZM-0002","PLA-043","ZM-0002","WEST-2024-L5","WEST-2024-L5-B2",2,12,10,17.72,11.29,75.09,252.55,113.43,11.09
"PLA-024xZM-0002","PLA-024","ZM-0002","WEST-2024-L5","WEST-2024-L5-B2",2,11,4,17.97,10.69,77.46,247.73,127.26,8.96
"PLA-002xZM-0002","PLA-002","ZM-0002","WEST-2024-L5","WEST-2024-L5-B2",2,6,10,17.75,9.9,70.11,240.81,117.6,8.23
"PLB-047xZM-0002","PLB-047","ZM-0002","WEST-2024-L5","WEST-2024-L5-B2",2,12,2,14.73,11.64,72.03,288.9,124.09,9.16
"PLB-053xZM-0002","PLB-053","ZM-0002","WEST-2024-L5","WEST-2024-L5-B2",2,6,7,14.86,10.9,74.47,266.3,117.02,10.86
"PLB-045xZM-0002","PLB-045","ZM-0002","WEST-2024-L5","WEST-2024-L5-B2",2,10,5,19.82,11.3,74.03,255.32,124.98,11.53
"PLB-026xZM-0002","PLB-026","ZM-0002","WEST-2024-L5","WEST-2024-L5-B2",2,9,7,15.73,10.39,82.34,274.99,122.42,8.69
"PLB-025xZM-0002","PLB-025","ZM-0002","WEST-2024-L5","WEST-2024-L5-B2",2,9,12,15.25,11.62,73.05,256.58,122.09,10.56
"PLB-022xZM-0002","PLB-022","ZM-0002","WEST-2024-L5","WEST-2024-L5-B2",2,5,12,17.39,10.95,73.14,254.13,116.31,9.17
"PLB-052xZM-0002","PLB-052","ZM-0002","WEST-2024-L5","WEST-2024-L5-B2",2,4,11,15.76,12.03,76.81,249.07,116.17,8.98
"PLB-027xZM-0002","PLB-027","ZM-0002","WEST-2024-L5","WEST-2024-L5-B2",2,4,9,11.92,11.31,67.58,254.89,116.64,9.27
"PLA-053xZM-0003","PLA-053","ZM-0003","WEST-2024-L5","WEST-2024-L5-B2",2,4,10,20.42,10.16,78.78,251.56,119.38,11.3
"PLA-014xZM-0003","PLA-014","ZM-0003","WEST-2024-L5","WEST-2024-L5-B2",2,8,12,16.02,11.58,81.81,251.55,119.36,9.31
"PLA-030xZM-0003","PLA-030","ZM-0003","WEST-2024-L5","WEST-2024-L5-B2",2,2,4,18.93,9.44,79.24,289.47,128.93,10.04
"PLA-044xZM-0003","PLA-044","ZM-0003","WEST-2024-L5","WEST-2024-L5-B2",2,5,4,18.91,11.5,77.28,268.51,127.72,11.48
"PLA-009xZM-0003","PLA-009","ZM-0003","WEST-2024-L5","WEST-2024-L5-B2",2,9,4,22.43,11.25,76.35,265.86,130.13,11.62
"PLA-043xZM-0003","PLA-043","ZM-0003","WEST-2024-L5","WEST-2024-L5-B2",2,10,7,16.95,10.58,78.92,264.63,121.3,11.16
"PLA-024xZM-0003","PLA-024","ZM-0003","WEST-2024-L5","WEST-2024-L5-B2",2,3,9,14.45,11.11,81.29,280.46,124.39,10.44
"PLA-002xZM-0003","PLA-002","ZM-0003","WEST-2024-L5","WEST-2024-L5-B2",2,5,11,19.92,10.42,74.59,262.73,115.93,8.43
"PLB-047xZM-0003","PLB-047","ZM-0003","WEST-2024-L5","WEST-2024-L5-B2",2,12,9,16.28,10.02,82.07,262.24,122.25,8.78
"PLB-053xZM-0003","PLB-053","ZM-0003","WEST-2024-L5","WEST-2024-L5-B2",2,9,9,14.83,10.84,78.3,266.47,118.05,11.36
"PLB-045xZM-0003","PLB-045","ZM-0003","WEST-2024-L5","WEST-2024-L5-B2",2,10,3,16.01,10.14,77.13,270.07,129.34,10.11
"PLB-026xZM-0003","PLB-026","ZM-0003","WEST-2024-L5","WEST-2024-L5-B2",2,6,12,16.56,11.13,79.38,263.39,119.95,9.44
"PLB-025xZM-0003","PLB-025","ZM-0003","WEST-2024-L5","WEST-2024-L5-B2",2,8,2,13.69,10.69,82.77,288.69,126.62,11.03
"PLB-022xZM-0003","PLB-022","ZM-0003","WEST-2024-L5","WEST-2024-L5-B2",2,4,1,17.47,11.54,73.84,271.51,120.98,10.48
"PLB-052xZM-0003","PLB-052","ZM-0003","WEST-2024-L5","WEST-2024-L5-B2",2,7,12,14.5,10.96,77.16,261.03,116.68,12
"PLB-027xZM-0003","PLB-027","ZM-0003","WEST-2024-L5","WEST-2024-L5-B2",2,1,11,15.97,10.65,73.66,274.61,121.04,9.75
"PLA-053xZM-0001","PLA-053","ZM-0001","WEST-2024-L5","WEST-2024-L5-B3",3,10,11,15.85,10.44,75.25,258.16,121.91,11.16
"PLA-014xZM-0001","PLA-014","ZM-0001","WEST-2024-L5","WEST-2024-L5-B3",3,11,12,17.7,11.24,76.18,253.39,119.45,9.31
"PLA-030xZM-0001","PLA-030","ZM-0001","WEST-2024-L5","WEST-2024-L5-B3",3,8,8,19.65,11.87,71.3,247.33,123.35,8.52
"PLA-044xZM-0001","PLA-044","ZM-0001","WEST-2024-L5","WEST-2024-L5-B3",3,11,6,19.05,11.44,75.01,256.79,119.69,9.62
"PLA-009xZM-0001","PLA-009","ZM-0001","WEST-2024-L5","WEST-2024-L5-B3",3,4,5,15.41,11.83,77.85,277.16,125.63,10.54
"PLA-043xZM-0001","PLA-043","ZM-0001","WEST-2024-L5","WEST-2024-L5-B3",3,3,12,15.45,10.71,75.9,270.58,120.2,11.39
"PLA-024xZM-0001","PLA-024","ZM-0001","WEST-2024-L5","WEST-2024-L5-B3",3,5,7,16.36,10.93,81.74,252.7,128.17,10.39
"PLA-002xZM-0001","PLA-002","ZM-0001","WEST-2024-L5","WEST-2024-L5-B3",3,11,2,17.12,10.94,72.75,270.89,117.03,7.99
"PLB-047xZM-0001","PLB-047","ZM-0001","WEST-2024-L5","WEST-2024-L5-B3",3,2,9,11.49,11.03,73.87,270.65,122.55,9.9
"PLB-053xZM-0001","PLB-053","ZM-0001","WEST-2024-L5","WEST-2024-L5-B3",3,8,11,12.54,11.04,73.34,258.86,118.35,11.62
"PLB-045xZM-0001","PLB-045","ZM-0001","WEST-2024-L5","WEST-2024-L5-B3",3,8,10,15.74,11.39,74.29,271.72,125.37,10.07
"PLB-026xZM-0001","PLB-026","ZM-0001","WEST-2024-L5","WEST-2024-L5-B3",3,9,6,12.38,11.38,77.13,275.14,118.83,9.71
"PLB-025xZM-0001","PLB-025","ZM-0001","WEST-2024-L5","WEST-2024-L5-B3",3,3,4,13.8,11.89,78.57,277.18,124.66,10.82
"PLB-022xZM-0001","PLB-022","ZM-0001","WEST-2024-L5","WEST-2024-L5-B3",3,9,3,18.91,11.31,74.97,272.68,119.7,10.29
"PLB-052xZM-0001","PLB-052","ZM-0001","WEST-2024-L5","WEST-2024-L5-B3",3,3,7,16.13,11.52,74.95,274.25,119.48,11.12
"PLB-027xZM-0001","PLB-027","ZM-0001","WEST-2024-L5","WEST-2024-L5-B3",3,5,3,13.51,11.92,71.91,252.98,124.21,10.8
"PLA-053xZM-0002","PLA-053","ZM-0002","WEST-2024-L5","WEST-2024-L5-B3",3,5,6,21.16,10.51,79.72,255.34,117.06,11.37
"PLA-014xZM-0002","PLA-014","ZM-0002","WEST-2024-L5","WEST-2024-L5-B3",3,2,5,17.7,11.51,77.06,247.33,122.55,9.21
"PLA-030xZM-0002","PLA-030","ZM-0002","WEST-2024-L5","WEST-2024-L5-B3",3,7,4,20.96,11.21,74.12,257.55,119.66,10.09
"PLA-044xZM-0002","PLA-044","ZM-0002","WEST-2024-L5","WEST-2024-L5-B3",3,1,2,18.14,10.21,79.37,231.35,116.49,11.35
"PLA-009xZM-0002","PLA-009","ZM-0002","WEST-2024-L5","WEST-2024-L5-B3",3,10,8,17.96,11.79,78.35,245.7,122.37,9.69
"PLA-043xZM-0002","PLA-043","ZM-0002","WEST-2024-L5","WEST-2024-L5-B3",3,3,11,15.75,10.27,76.9,226.9,116.83,12.02
"PLA-024xZM-0002","PLA-024","ZM-0002","WEST-2024-L5","WEST-2024-L5-B3",3,5,10,19.39,11.67,76.86,274.41,124.74,9.49
"PLA-002xZM-0002","PLA-002","ZM-0002","WEST-2024-L5","WEST-2024-L5-B3",3,9,10,19.16,9.46,71.63,253.77,119.05,8.31
"PLB-047xZM-0002","PLB-047","ZM-0002","WEST-2024-L5","WEST-2024-L5-B3",3,11,5,18.05,11.65,73.54,264.61,125.42,10.78
"PLB-053xZM-0002","PLB-053","ZM-0002","WEST-2024-L5","WEST-2024-L5-B3",3,5,9,13.23,11.36,77.49,249.71,119.87,10.9
"PLB-045xZM-0002","PLB-045","ZM-0002","WEST-2024-L5","WEST-2024-L5-B3",3,1,9,17.8,10.2,75.61,256.06,124.27,10.09
"PLB-026xZM-0002","PLB-026","ZM-0002","WEST-2024-L5","WEST-2024-L5-B3",3,8,7,16.72,10.97,79.7,258.1,120.72,9.02
"PLB-025xZM-0002","PLB-025","ZM-0002","WEST-2024-L5","WEST-2024-L5-B3",3,3,3,12.99,11.04,80.55,251.37,123.49,10.66
"PLB-022xZM-0002","PLB-022","ZM-0002","WEST-2024-L5","WEST-2024-L5-B3",3,10,4,18.34,11.34,75.12,263.24,127,10.07
"PLB-052xZM-0002","PLB-052","ZM-0002","WEST-2024-L5","WEST-2024-L5-B3",3,3,5,16.93,10.4,76.75,262.55,123.67,10.13
"PLB-027xZM-0002","PLB-027","ZM-0002","WEST-2024-L5","WEST-2024-L5-B3",3,3,1,12.28,11.97,71.57,235.68,117.65,10.04
