"genotype","parent1","parent2","env","block","rep","row","col","yield","grain_protein","test_weight","plant_height","maturity","standability"
"PLB-053xZM-0003","PLB-053","ZM-0003","WEST-2024-L3","WEST-2024-L3-B1",1,9,10,14.03,8.99,76.48,269.83,114.11,NA
"PLB-049xZM-0003","PLB-049","ZM-0003","WEST-2024-L3","WEST-2024-L3-B1",1,5,5,17.02,7.88,70.36,278.7,117.36,NA
"PLB-025xZM-0003","PLB-025","ZM-0003","WEST-2024-L3","WEST-2024-L3-B1",1,14,11,13.99,8.64,74.79,271.83,120.3,NA
"PLB-032xZM-0003","PLB-032","ZM-0003","WEST-2024-L3","WEST-2024-L3-B1",1,4,1,16.97,9.09,71.59,309.45,115.39,NA
"PLB-027xZM-0003","PLB-027","ZM-0003","WEST-2024-L3","WEST-2024-L3-B1",1,1,13,15.88,8.74,67.31,268.24,117.16,NA
"PLA-042xZM-0001","PLA-042","ZM-0001","WEST-2024-L3","WEST-2024-L3-B2",2,3,12,17.55,8.62,66.55,310.17,111.43,NA
"PLA-030xZM-0001","PLA-030","ZM-0001","WEST-2024-L3","WEST-2024-L3-B2",2,8,14,20.41,9.52,69.46,278.48,121.94,NA
"PLA-051xZM-0001","PLA-051","ZM-0001","WEST-2024-L3","WEST-2024-L3-B2",2,10,15,16.52,8.71,69,283.69,113.12,NA
"PLA-058xZM-0001","PLA-058","ZM-0001","WEST-2024-L3","WEST-2024-L3-B2",2,7,14,18.3,9.04,64.78,294.34,111.43,NA
"PLA-002xZM-0001","PLA-002","ZM-0001","WEST-2024-L3","WEST-2024-L3-B2",2,3,14,18.51,7.82,67.96,296.59,112.2,NA
"PLA-055xZM-0001","PLA-055","ZM-0001","WEST-2024-L3","WEST-2024-L3-B2",2,14,6,16.92,8.93,71.58,277.78,111.45,NA
"PLA-053xZM-0001","PLA-053","ZM-0001","WEST-2024-L3","WEST-2024-L3-B2",2,7,2,18.26,10.73,71.75,295.24,119.44,NA
"PLA-025xZM-0001","PLA-025","ZM-0001","WEST-2024-L3","WEST-2024-L3-B2",2,14,5,17.78,7.32,69.01,287.28,113.57,NA
"PLA-015xZM-0001","PLA-015","ZM-0001","WEST-2024-L3","WEST-2024-L3-B2",2,12,3,17.82,9.17,75.25,285.84,116.87,NA
"PLA-043xZM-0001","PLA-043","ZM-0001","WEST-2024-L3","WEST-2024-L3-B2",2,11,15,17.34,9.11,72.72,296.62,117.33,NA
"PLA-008xZM-0001","PLA-008","ZM-0001","WEST-2024-L3","WEST-2024-L3-B2",2,9,7,18.09,9.92,72.71,268.29,120.34,NA
"PLA-057xZM-0001","PLA-057","ZM-0001","WEST-2024-L3","WEST-2024-L3-B2",2,3,6,17.09,8.46,76.32,292.43,121.4,NA
"PLA-041xZM-0001","PLA-041","ZM-0001","WEST-2024-L3","WEST-2024-L3-B2",2,10,7,14.2,9.5,76.02,254.02,114.52,NA
"PLA-024xZM-0001","PLA-024","ZM-0001","WEST-2024-L3","WEST-2024-L3-B2",2,6,6,19.64,8.88,77.3,269.61,120.17,NA
"PLA-009xZM-0001","PLA-009","ZM-0001","WEST-2024-L3","WEST-2024-L3-B2",2,3,8,17.07,8.72,66.68,282.69,120.27,NA
"PLA-023xZM-0001","PLA-023","ZM-0001","WEST-2024-L3","WEST-2024-L3-B2",2,6,13,16.54,8.66,70.51,273.23,115.89,NA
"PLA-014xZM-0001","PLA-014","ZM-0001","WEST-2024-L3","WEST-2024-L3-B2",2,14,2,20.48,9.45,72.59,275.27,120.68,NA
"PLA-044xZM-0001","PLA-044","ZM-0001","WEST-2024-L3","WEST-2024-L3-B2",2,12,5,17.34,8.95,69.6,270.94,118.27,NA
"PLB-048xZM-0001","PLB-048","ZM-0001","WEST-2024-L3","WEST-2024-L3-B2",2,5,2,17.39,8.3,74.38,276.96,113.27,NA
"PLB-029xZM-0001","PLB-029","ZM-0001","WEST-2024-L3","WEST-2024-L3-B2",2,11,14,17.39,8.22,65.67,284.14,117.8,NA
"PLB-019xZM-0001","PLB-019","ZM-0001","WEST-2024-L3","WEST-2024-L3-B2",2,13,12,15.31,6.59,64.42,282.74,114.16,NA
"PLB-022xZM-0001","PLB-022","ZM-0001","WEST-2024-L3","WEST-2024-L3-B2",2,1,5,17.89,9.45,64.53,254.34,114.93,NA
"PLB-008xZM-0001","PLB-008","ZM-0001","WEST-2024-L3","WEST-2024-L3-B2",2,2,3,14.64,8.51,70.51,297.06,118.29,NA
"PLB-052xZM-0001","PLB-052","ZM-0001","WEST-2024-L3","WEST-2024-L3-B2",2,8,13,15.05,9.16,69.52,264.38,116.55,NA
"PLB-033xZM-0001","PLB-033","ZM-0001","WEST-2024-L3","WEST-2024-L3-B2",2,1,1,16.63,8.11,70.18,270.44,120.53,NA
"PLB-030xZM-0001","PLB-030","ZM-0001","WEST-2024-L3","WEST-2024-L3-B2",2,15,1,12.79,9.43,75.14,275.98,120.05,NA
"PLB-024xZM-0001","PLB-024","ZM-0001","WEST-2024-L3","WEST-2024-L3-B2",2,8,10,14.41,8.09,67.23,263.19,115.04,NA
"PLB-047xZM-0001","PLB-047","ZM-0001","WEST-2024-L3","WEST-2024-L3-B2",2,9,5,15.96,9.53,72.1,296.2,119.73,NA
"PLB-045xZM-0001","PLB-045","ZM-0001","WEST-2024-L3","WEST-2024-L3-B2",2,4,14,16.85,10.32,68.54,286.02,118.39,NA
"PLB-026xZM-0001","PLB-026","ZM-0001","WEST-2024-L3","WEST-2024-L3-B2",2,8,3,17.51,8.92,78.23,290.18,118.91,NA
"PLB-036xZM-0001","PLB-036","ZM-0001","WEST-2024-L3","WEST-2024-L3-B2",2,2,10,13.83,8.98,65.23,261.28,115.86,NA
"PLB-053xZM-0001","PLB-053","ZM-0001","WEST-2024-L3","WEST-2024-L3-B2",2,8,1,14.26,9.99,74.75,287.87,116.86,NA
"PLB-049xZM-0001","PLB-049","ZM-0001","WEST-2024-L3","WEST-2024-L3-B2",2,7,12,16.37,8.6,69.73,288.85,112.02,NA
"PLB-025xZM-0001","PLB-025","ZM-0001","WEST-2024-L3","WEST-2024-L3-B2",2,12,11,13.34,9.02,71.39,266.41,116.58,NA
"PLB-032xZM-0001","PLB-032","ZM-0001","WEST-2024-L3","WEST-2024-L3-B2",2,10,11,11.77,8.72,70.88,262.48,112.8,NA
"PLB-027xZM-0001","PLB-027","ZM-0001","WEST-2024-L3","WEST-2024-L3-B2",2,4,15,13.32,9.6,68.2,287.57,116.89,NA
"PLA-042xZM-0002","PLA-042","ZM-0002","WEST-2024-L3","WEST-2024-L3-B2",2,5,8,21.05,7.42,66.81,278.17,112.8,NA
"PLA-030xZM-0002","PLA-030","ZM-0002","WEST-2024-L3","WEST-2024-L3-B2",2,11,11,21.34,8.84,66.3,257.63,118.61,NA
"PLA-051xZM-0002","PLA-051","ZM-0002","WEST-2024-L3","WEST-2024-L3-B2",2,13,6,17.92,7.81,69.59,264.61,120.06,NA
"PLA-058xZM-0002","PLA-058","ZM-0002","WEST-2024-L3","WEST-2024-L3-B2",2,15,5,18.65,7.75,67.45,267.97,112.73,NA
"PLA-002xZM-0002","PLA-002","ZM-0002","WEST-2024-L3","WEST-2024-L3-B2",2,1,8,18.76,8,67.17,268.94,117.01,NA
"PLA-055xZM-0002","PLA-055","ZM-0002","WEST-2024-L3","WEST-2024-L3-B2",2,6,1,16.96,9.2,78.61,247.77,115.29,NA
"PLA-053xZM-0002","PLA-053","ZM-0002","WEST-2024-L3","WEST-2024-L3-B2",2,13,13,15.81,7.64,70.93,261.66,113.13,NA
"PLA-025xZM-0002","PLA-025","ZM-0002","WEST-2024-L3","WEST-2024-L3-B2",2,11,7,19.94,7.53,72.25,254.11,111.31,NA
"PLA-015xZM-0002","PLA-015","ZM-0002","WEST-2024-L3","WEST-2024-L3-B2",2,2,6,17.79,8.02,75.98,280.7,107.89,NA
"PLA-043xZM-0002","PLA-043","ZM-0002","WEST-2024-L3","WEST-2024-L3-B2",2,3,10,15.41,7.91,68.24,264.32,116.79,NA
"PLA-008xZM-0002","PLA-008","ZM-0002","WEST-2024-L3","WEST-2024-L3-B2",2,1,9,14.88,6.96,74,266.98,117.25,NA
"PLA-057xZM-0002","PLA-057","ZM-0002","WEST-2024-L3","WEST-2024-L3-B2",2,6,7,17.91,9.9,71.19,274.27,121.46,NA
"PLA-041xZM-0002","PLA-041","ZM-0002","WEST-2024-L3","WEST-2024-L3-B2",2,7,11,18.52,8.43,69.92,276.39,111.42,NA
"PLA-024xZM-0002","PLA-024","ZM-0002","WEST-2024-L3","WEST-2024-L3-B2",2,14,4,19.1,9.26,77,286.94,124.19,NA
"PLA-009xZM-0002","PLA-009","ZM-0002","WEST-2024-L3","WEST-2024-L3-B2",2,7,4,19.34,9.46,74.48,274.47,124.98,NA
"PLA-023xZM-0002","PLA-023","ZM-0002","WEST-2024-L3","WEST-2024-L3-B2",2,5,3,19.22,8.14,72.33,272.69,117.36,NA
"PLA-014xZM-0002","PLA-014","ZM-0002","WEST-2024-L3","WEST-2024-L3-B2",2,12,2,19.54,8.87,73.77,265.34,117.94,NA
"PLA-044xZM-0002","PLA-044","ZM-0002","WEST-2024-L3","WEST-2024-L3-B2",2,12,4,19.45,9.24,72.15,262.71,111.98,NA
"PLB-048xZM-0002","PLB-048","ZM-0002","WEST-2024-L3","WEST-2024-L3-B2",2,4,8,16.45,7.6,76.5,255.71,115.97,NA
"PLB-029xZM-0002","PLB-029","ZM-0002","WEST-2024-L3","WEST-2024-L3-B2",2,9,6,18.52,7.62,68.85,293.06,110.09,NA
"PLB-019xZM-0002","PLB-019","ZM-0002","WEST-2024-L3","WEST-2024-L3-B2",2,5,15,18.74,6.75,69.98,283.06,113.28,NA
"PLB-022xZM-0002","PLB-022","ZM-0002","WEST-2024-L3","WEST-2024-L3-B2",2,6,4,18.32,9.39,71.94,256.51,117.75,NA
"PLB-008xZM-0002","PLB-008","ZM-0002","WEST-2024-L3","WEST-2024-L3-B2",2,14,15,17.69,7.7,74.03,280.65,116.54,NA
"PLB-052xZM-0002","PLB-052","ZM-0002","WEST-2024-L3","WEST-2024-L3-B2",2,1,7,17.12,8.12,72.61,262.6,116.33,NA
"PLB-033xZM-0002","PLB-033","ZM-0002","WEST-2024-L3","WEST-2024-L3-B2",2,2,15,16.02,7.97,73.82,274.33,113.03,NA
"PLB-030xZM-0002","PLB-030","ZM-0002","WEST-2024-L3","WEST-2024-L3-B2",2,3,13,18.15,7.8,73.68,257.45,115.94,NA
"PLB-024xZM-0002","PLB-024","ZM-0002","WEST-2024-L3","WEST-2024-L3-B2",2,8,8,17.43,7.47,65.96,257.34,115.18,NA
"PLB-047xZM-0002","PLB-047","ZM-0002","WEST-2024-L3","WEST-2024-L3-B2",2,3,1,17.03,9.41,68.24,271.07,119.2,NA
"PLB-045xZM-0002","PLB-045","ZM-0002","WEST-2024-L3","WEST-2024-L3-B2",2,4,2,19.59,7.8,74.06,262.71,120.89,NA
"PLB-026xZM-0002","PLB-026","ZM-0002","WEST-2024-L3","WEST-2024-L3-B2",2,14,8,16.5,7.49,71.01,256.67,114.64,NA
"PLB-036xZM-0002","PLB-036","ZM-0002","WEST-2024-L3","WEST-2024-L3-B2",2,9,2,17.33,9.11,72.4,283.51,118.79,NA
"PLB-053xZM-0002","PLB-053","ZM-0002","WEST-2024-L3","WEST-2024-L3-B2",2,10,4,14.79,9.02,73.15,287.46,119.73,NA
"PLB-049xZM-0002","PLB-049","ZM-0002","WEST-2024-L3","WEST-2024-L3-B2",2,10,5,15.92,8.01,72.72,287.44,115.64,NA
"PLB-025xZM-0002","PLB-025","ZM-0002","WEST-2024-L3","WEST-2024-L3-B2",2,2,2,16.39,8.15,69.95,284.38,118.46,NA
"PLB-032xZM-0002","PLB-032","ZM-0002","WEST-2024-L3","WEST-2024-L3-B2",2,13,11,16.78,7.97,68.81,273.12,112.27,NA
"PLB-027xZM-0002","PLB-027","ZM-0002","WEST-2024-L3","WEST-2024-L3-B2",2,11,6,13.16,9.03,65.7,267.72,114.78,NA
"PLA-042xZM-0003","PLA-042","ZM-0003","WEST-2024-L3","WEST-2024-L3-B2",2,11,13,20.36,8.75,76.99,303.54,110.43,NA
"PLA-030xZM-0003","PLA-030","ZM-0003","WEST-2024-L3","WEST-2024-L3-B2",2,7,5,20,8.81,70.66,280.71,122.71,NA
"PLA-051xZM-0003","PLA-051","ZM-0003","WEST-2024-L3","WEST-2024-L3-B2",2,5,4,18.51,7.94,73.21,284.36,118.76,NA
"PLA-058xZM-0003","PLA-058","ZM-0003","WEST-2024-L3","WEST-2024-L3-B2",2,15,6,19.36,6.59,72.41,285.58,111.51,NA
"PLA-002xZM-0003","PLA-002","ZM-0003","WEST-2024-L3","WEST-2024-L3-B2",2,5,1,17.79,8.87,75.96,282.93,117.12,NA
"PLA-055xZM-0003","PLA-055","ZM-0003","WEST-2024-L3","WEST-2024-L3-B2",2,11,12,18.1,8.07,74.98,271.04,113.31,NA
"PLA-053xZM-0003","PLA-053","ZM-0003","WEST-2024-L3","WEST-2024-L3-B2",2,6,9,19.82,7.85,75.86,253.75,117.14,NA
"PLA-025xZM-0003","PLA-025","ZM-0003","WEST-2024-L3","WEST-2024-L3-B2",2,5,12,17.28,8.05,73.27,251.56,114.05,NA
"PLA-015xZM-0003","PLA-015","ZM-0003","WEST-2024-L3","WEST-2024-L3-B2",2,9,4,19.24,8.43,78.51,310.21,117.23,NA
"PLA-043xZM-0003","PLA-043","ZM-0003","WEST-2024-L3","WEST-2024-L3-B2",2,3,2,20.35,8.59,77,295.34,121.76,NA
"PLA-008xZM-0003","PLA-008","ZM-0003","WEST-2024-L3","WEST-2024-L3-B2",2,7,7,14.69,8.38,77,272.67,122.19,NA
"PLA-057xZM-0003","PLA-057","ZM-0003","WEST-2024-L3","WEST-2024-L3-B2",2,4,10,18.25,7.76,75.55,264.9,114.02,NA
"PLA-041xZM-0003","PLA-041","ZM-0003","WEST-2024-L3","WEST-2024-L3-B2",2,10,8,15.7,7.87,69.16,264.65,118.01,NA
"PLA-024xZM-0003","PLA-024","ZM-0003","WEST-2024-L3","WEST-2024-L3-B2",2,3,3,16.63,8.41,76.51,278.2,124.96,NA
"PLA-009xZM-0003","PLA-009","ZM-0003","WEST-2024-L3","WEST-2024-L3-B2",2,10,2,20.99,8.4,77.24,274.3,121.66,NA
"PLA-023xZM-0003","PLA-023","ZM-0003","WEST-2024-L3","WEST-2024-L3-B2",2,2,12,18.17,8.18,77.16,262.88,117.13,NA
"PLA-014xZM-0003","PLA-014","ZM-0003","WEST-2024-L3","WEST-2024-L3-B2",2,10,1,20.34,9.53,79.68,277.04,126.01,NA
"PLA-044xZM-0003","PLA-044","ZM-0003","WEST-2024-L3","WEST-2024-L3-B2",2,6,2,21.07,8.06,70.93,261.18,120.98,NA
"PLB-048xZM-0003","PLB-048","ZM-0003","WEST-2024-L3","WEST-2024-L3-B2",2,8,15,16.02,7.93,76.55,266.93,119.27,NA
"PLB-029xZM-0003","PLB-029","ZM-0003","WEST-2024-L3","WEST-2024-L3-B2",2,14,9,18.95,6.42,72,286.13,114.09,NA
"PLB-019xZM-0003","PLB-019","ZM-0003","WEST-2024-L3","WEST-2024-L3-B2",2,11,2,18.52,8.17,74.38,296.66,118.35,NA
"PLB-022xZM-0003","PLB-022","ZM-0003","WEST-2024-L3","WEST-2024-L3-B2",2,3,5,18.54,8.17,72.4,267.75,120.91,NA
"PLB-008xZM-0003","PLB-008","ZM-0003","WEST-2024-L3","WEST-2024-L3-B2",2,10,3,15.48,7.33,73.31,293.57,120.31,NA
"PLB-052xZM-0003","PLB-052","ZM-0003","WEST-2024-L3","WEST-2024-L3-B2",2,10,6,16.8,8.36,73.59,278.41,121.68,NA
"PLB-033xZM-0003","PLB-033","ZM-0003","WEST-2024-L3","WEST-2024-L3-B2",2,11,5,18.93,7.95,71.84,293.89,118.68,NA
"PLB-030xZM-0003","PLB-030","ZM-0003","WEST-2024-L3","WEST-2024-L3-B2",2,14,10,11.78,7.38,73.38,258.7,119.36,NA
"PLB-024xZM-0003","PLB-024","ZM-0003","WEST-2024-L3","WEST-2024-L3-B2",2,2,13,17.82,7.24,67.3,271,115.86,NA
"PLB-047xZM-0003","PLB-047","ZM-0003","WEST-2024-L3","WEST-2024-L3-B2",2,13,14,18,8.21,71.56,287.24,119.14,NA
"PLB-045xZM-0003","PLB-045","ZM-0003","WEST-2024-L3","WEST-2024-L3-B2",2,12,1,16.92,9.26,74.84,271.74,127.36,NA
"PLB-026xZM-0003","PLB-026","ZM-0003","WEST-2024-L3","WEST-2024-L3-B2",2,5,11,14.89,8.9,74.46,262.64,115.62,NA
"PLB-036xZM-0003","PLB-036","ZM-0003","WEST-2024-L3","WEST-2024-L3-B2",2,8,9,15.8,8.26,65,258.96,118.06,NA
"PLB-053xZM-0003","PLB-053","ZM-0003","WEST-2024-L3","WEST-2024-L3-B2",2,9,3,14.19,9.25,78.44,285.43,119.89,NA
"PLB-049xZM-0003","PLB-049","ZM-0003","WEST-2024-L3","WEST-2024-L3-B2",2,5,10,16,8.2,72.55,263.94,120.29,NA
"PLB-025xZM-0003","PLB-025","ZM-0003","WEST-2024-L3","WEST-2024-L3-B2",2,5,13,11.78,9.01,71.82,279.18,118.59,NA
"PLB-032xZM-0003","PLB-032","ZM-0003","WEST-2024-L3","WEST-2024-L3-B2",2,3,4,13.69,7.41,72.51,278.16,117.15,NA
"PLB-027xZM-0003","PLB-027","ZM-0003","WEST-2024-L3","WEST-2024-L3-B2",2,4,7,16.29,8.32,68.22,267.48,115.84,NA
