"genotype","parent1","parent2","env","block","rep","row","col","yield","brix","firmness","fruit_wt","maturity","shelf_life"
"PLA-024xTOM-0001","PLA-024","TOM-0001","CA-2024-L4","CA-2024-L4-B3",3,4,10,116.34,5.29,48.09,96.24,116.22,16.92
"PLB-026xTOM-0001","PLB-026","TOM-0001","CA-2024-L4","CA-2024-L4-B3",3,8,6,121.53,5.09,42.89,90.13,112.68,12.63
"PLB-045xTOM-0001","PLB-045","TOM-0001","CA-2024-L4","CA-2024-L4-B3",3,1,4,112.32,5.01,39.59,88.96,118.82,13.86
"PLB-033xTOM-0001","PLB-033","TOM-0001","CA-2024-L4","CA-2024-L4-B3",3,4,2,112.73,4.07,38.77,76.73,115.14,14.76
"PLB-030xTOM-0001","PLB-030","TOM-0001","CA-2024-L4","CA-2024-L4-B3",3,7,5,112.53,4.82,40.43,87.01,114.36,16.51
"PLB-048xTOM-0001","PLB-048","TOM-0001","CA-2024-L4","CA-2024-L4-B3",3,5,7,109.94,5.19,37.76,91.26,103.06,17.14
"PLB-052xTOM-0001","PLB-052","TOM-0001","CA-2024-L4","CA-2024-L4-B3",3,9,9,117.02,4.93,38.69,82.11,115.04,20.04
"PLB-022xTOM-0001","PLB-022","TOM-0001","CA-2024-L4","CA-2024-L4-B3",3,1,3,112.01,4.32,35.98,93.79,114.43,17.38
"PLB-008xTOM-0001","PLB-008","TOM-0001","CA-2024-L4","CA-2024-L4-B3",3,11,7,103.13,4.98,40.03,95.7,110.68,17.53
"PLA-025xTOM-0002","PLA-025","TOM-0002","CA-2024-L4","CA-2024-L4-B3",3,12,12,129.8,4.04,43.76,76.81,101.7,14.75
"PLA-015xTOM-0002","PLA-015","TOM-0002","CA-2024-L4","CA-2024-L4-B3",3,11,9,131.13,4.18,44.28,76.62,110.65,15.58
"PLA-053xTOM-0002","PLA-053","TOM-0002","CA-2024-L4","CA-2024-L4-B3",3,6,9,134.21,4.55,42.59,75.14,115.48,17.08
"PLA-055xTOM-0002","PLA-055","TOM-0002","CA-2024-L4","CA-2024-L4-B3",3,9,10,116.79,5.08,45.44,81.32,112.23,15.9
"PLA-014xTOM-0002","PLA-014","TOM-0002","CA-2024-L4","CA-2024-L4-B3",3,12,11,122.46,4.86,38.45,75.23,113.52,16.65
"PLA-008xTOM-0002","PLA-008","TOM-0002","CA-2024-L4","CA-2024-L4-B3",3,7,4,134.44,4.7,43.57,82.48,114.32,12.46
"PLA-058xTOM-0002","PLA-058","TOM-0002","CA-2024-L4","CA-2024-L4-B3",3,2,4,128.97,4.86,34.19,91.76,110.24,16.42
"PLA-024xTOM-0002","PLA-024","TOM-0002","CA-2024-L4","CA-2024-L4-B3",3,10,2,126.74,5.11,46.76,70.93,119.5,13.77
"PLB-026xTOM-0002","PLB-026","TOM-0002","CA-2024-L4","CA-2024-L4-B3",3,1,10,113.41,4.17,36.27,83.75,112.93,16.72
"PLB-045xTOM-0002","PLB-045","TOM-0002","CA-2024-L4","CA-2024-L4-B3",3,12,2,119.94,4.67,40.65,77.29,115.32,19.28
"PLB-033xTOM-0002","PLB-033","TOM-0002","CA-2024-L4","CA-2024-L4-B3",3,6,5,127.34,4.27,37.02,75.65,111.64,17.92
"PLB-030xTOM-0002","PLB-030","TOM-0002","CA-2024-L4","CA-2024-L4-B3",3,9,7,112.36,5.3,44.71,75.13,112,16.31
"PLB-048xTOM-0002","PLB-048","TOM-0002","CA-2024-L4","CA-2024-L4-B3",3,3,12,113.38,4.22,40.26,81.21,111.55,13.72
"PLB-052xTOM-0002","PLB-052","TOM-0002","CA-2024-L4","CA-2024-L4-B3",3,3,7,110.08,4.53,32.62,95.85,115.63,17.69
"PLB-022xTOM-0002","PLB-022","TOM-0002","CA-2024-L4","CA-2024-L4-B3",3,6,6,126.34,5.14,33.32,85.94,115.69,17.58
"PLB-008xTOM-0002","PLB-008","TOM-0002","CA-2024-L4","CA-2024-L4-B3",3,4,9,116.72,4.77,42.74,86.45,113.2,14.73
"PLA-025xTOM-0003","PLA-025","TOM-0003","CA-2024-L4","CA-2024-L4-B3",3,12,9,120.22,4.39,53.5,86.97,112.13,16.44
"PLA-015xTOM-0003","PLA-015","TOM-0003","CA-2024-L4","CA-2024-L4-B3",3,1,5,131.62,4.86,44.31,93.16,111.18,16.67
"PLA-053xTOM-0003","PLA-053","TOM-0003","CA-2024-L4","CA-2024-L4-B3",3,4,8,139.91,5.22,47.53,97.37,115.32,21.37
"PLA-055xTOM-0003","PLA-055","TOM-0003","CA-2024-L4","CA-2024-L4-B3",3,4,11,123.73,4.14,49.28,83.63,114.8,16.41
"PLA-014xTOM-0003","PLA-014","TOM-0003","CA-2024-L4","CA-2024-L4-B3",3,10,7,134.21,4.49,50,78.45,119.2,19.8
"PLA-008xTOM-0003","PLA-008","TOM-0003","CA-2024-L4","CA-2024-L4-B3",3,10,1,127.5,4.47,44.68,87.21,116.96,19.75
"PLA-058xTOM-0003","PLA-058","TOM-0003","CA-2024-L4","CA-2024-L4-B3",3,11,8,129.87,4.14,34.59,92.57,109.33,19.34
"PLA-024xTOM-0003","PLA-024","TOM-0003","CA-2024-L4","CA-2024-L4-B3",3,3,1,122.03,4.73,43.58,90.4,118.99,20.02
"PLB-026xTOM-0003","PLB-026","TOM-0003","CA-2024-L4","CA-2024-L4-B3",3,3,5,107.36,4.13,42.97,86.99,115.76,18.27
"PLB-045xTOM-0003","PLB-045","TOM-0003","CA-2024-L4","CA-2024-L4-B3",3,1,7,122.95,4.76,48.5,77.32,113.59,20.57
"PLB-033xTOM-0003","PLB-033","TOM-0003","CA-2024-L4","CA-2024-L4-B3",3,3,4,109.95,4.44,48.71,81.09,117.36,12.92
"PLB-030xTOM-0003","PLB-030","TOM-0003","CA-2024-L4","CA-2024-L4-B3",3,4,6,115.84,4.19,45.8,79.01,115.61,13.8
"PLB-048xTOM-0003","PLB-048","TOM-0003","CA-2024-L4","CA-2024-L4-B3",3,3,6,112.09,4.33,47.29,82.31,112.11,16.5
"PLB-052xTOM-0003","PLB-052","TOM-0003","CA-2024-L4","CA-2024-L4-B3",3,6,10,127.54,4.51,44.96,84.1,118.44,21.39
"PLB-022xTOM-0003","PLB-022","TOM-0003","CA-2024-L4","CA-2024-L4-B3",3,10,10,109.63,4.36,43.4,88.96,117.29,17.08
"PLB-008xTOM-0003","PLB-008","TOM-0003","CA-2024-L4","CA-2024-L4-B3",3,7,1,104.99,4.05,42.18,88.39,113.34,18.12
"PLA-025xTOM-0001","PLA-025","TOM-0001","CA-2024-L5","CA-2024-L5-B1",1,4,12,104.46,5.75,31.6,70.77,108.35,10.72
"PLA-015xTOM-0001","PLA-015","TOM-0001","CA-2024-L5","CA-2024-L5-B1",1,6,5,93.01,6.04,37.65,78.3,115.58,11.11
"PLA-053xTOM-0001","PLA-053","TOM-0001","CA-2024-L5","CA-2024-L5-B1",1,1,1,104.66,6.64,32.15,70.07,114.29,14.98
"PLA-055xTOM-0001","PLA-055","TOM-0001","CA-2024-L5","CA-2024-L5-B1",1,8,3,104.56,6.47,33.96,70.34,113.31,7.89
"PLA-014xTOM-0001","PLA-014","TOM-0001","CA-2024-L5","CA-2024-L5-B1",1,1,9,87.13,6.36,32.7,55.87,108.55,11.58
"PLA-008xTOM-0001","PLA-008","TOM-0001","CA-2024-L5","CA-2024-L5-B1",1,1,11,91.05,5.91,34.17,72.44,119.12,12.92
"PLA-058xTOM-0001","PLA-058","TOM-0001","CA-2024-L5","CA-2024-L5-B1",1,9,2,107.34,5.67,26.98,73.42,108.26,15.5
"PLA-024xTOM-0001","PLA-024","TOM-0001","CA-2024-L5","CA-2024-L5-B1",1,9,8,92.18,5.78,25.15,62.92,118.42,12.5
"PLB-026xTOM-0001","PLB-026","TOM-0001","CA-2024-L5","CA-2024-L5-B1",1,10,4,84.63,6.81,33.85,65.77,115.6,8.71
"PLB-045xTOM-0001","PLB-045","TOM-0001","CA-2024-L5","CA-2024-L5-B1",1,1,7,100,6.2,25.47,65.18,115.46,10.42
"PLB-033xTOM-0001","PLB-033","TOM-0001","CA-2024-L5","CA-2024-L5-B1",1,6,10,89.98,5.49,31.97,63.02,111.98,6.76
"PLB-030xTOM-0001","PLB-030","TOM-0001","CA-2024-L5","CA-2024-L5-B1",1,5,12,84.23,5.75,37.1,64.7,115.46,13.53
"PLB-048xTOM-0001","PLB-048","TOM-0001","CA-2024-L5","CA-2024-L5-B1",1,8,7,78.85,5.44,24.11,74.33,104.39,7.75
"PLB-052xTOM-0001","PLB-052","TOM-0001","CA-2024-L5","CA-2024-L5-B1",1,5,1,89.7,5.93,32.44,78.29,114.78,14.7
"PLB-022xTOM-0001","PLB-022","TOM-0001","CA-2024-L5","CA-2024-L5-B1",1,6,1,99.18,6.16,21.69,67.74,115.32,12.69
"PLB-008xTOM-0001","PLB-008","TOM-0001","CA-2024-L5","CA-2024-L5-B1",1,8,12,80.7,6.01,32.15,66.34,115.5,9.58
"PLA-025xTOM-0002","PLA-025","TOM-0002","CA-2024-L5","CA-2024-L5-B1",1,10,5,95.63,5.83,34.4,61.16,111.38,9.74
"PLA-015xTOM-0002","PLA-015","TOM-0002","CA-2024-L5","CA-2024-L5-B1",1,3,8,106.07,5.27,37.87,67.69,109.14,7.46
"PLA-053xTOM-0002","PLA-053","TOM-0002","CA-2024-L5","CA-2024-L5-B1",1,3,10,96.03,5.44,28,62.02,111.17,14.99
"PLA-055xTOM-0002","PLA-055","TOM-0002","CA-2024-L5","CA-2024-L5-B1",1,4,6,117.95,5.71,43.53,62.01,107.93,9.53
"PLA-014xTOM-0002","PLA-014","TOM-0002","CA-2024-L5","CA-2024-L5-B1",1,2,2,107.76,6.26,35.18,60.82,116.04,12.6
"PLA-008xTOM-0002","PLA-008","TOM-0002","CA-2024-L5","CA-2024-L5-B1",1,5,2,103.78,5.74,40.57,67.03,117.28,10.62
"PLA-058xTOM-0002","PLA-058","TOM-0002","CA-2024-L5","CA-2024-L5-B1",1,6,9,96.08,4.83,17.93,67.67,107.9,8.54
"PLA-024xTOM-0002","PLA-024","TOM-0002","CA-2024-L5","CA-2024-L5-B1",1,3,7,123.3,5.8,40.2,56.86,115.3,10.19
"PLB-026xTOM-0002","PLB-026","TOM-0002","CA-2024-L5","CA-2024-L5-B1",1,1,8,83.48,5.18,32.4,60.84,118.03,10.21
"PLB-045xTOM-0002","PLB-045","TOM-0002","CA-2024-L5","CA-2024-L5-B1",1,12,3,93.51,6.29,35.36,68.34,115.68,9.65
"PLB-033xTOM-0002","PLB-033","TOM-0002","CA-2024-L5","CA-2024-L5-B1",1,11,10,106.94,5.79,31.59,53.72,113.74,9.68
"PLB-030xTOM-0002","PLB-030","TOM-0002","CA-2024-L5","CA-2024-L5-B1",1,10,6,99.39,5.53,40.22,57.67,112.78,10.67
"PLB-048xTOM-0002","PLB-048","TOM-0002","CA-2024-L5","CA-2024-L5-B1",1,9,5,95.58,4.84,30.22,72.73,111.05,10.8
"PLB-052xTOM-0002","PLB-052","TOM-0002","CA-2024-L5","CA-2024-L5-B1",1,7,6,83.73,5.52,31.42,67.37,117.49,9.67
"PLB-022xTOM-0002","PLB-022","TOM-0002","CA-2024-L5","CA-2024-L5-B1",1,5,3,87.36,5.86,42.62,60.23,112.61,11.4
"PLB-008xTOM-0002","PLB-008","TOM-0002","CA-2024-L5","CA-2024-L5-B1",1,11,4,84.52,5.21,34.45,65.26,115.49,10.5
"PLA-025xTOM-0003","PLA-025","TOM-0003","CA-2024-L5","CA-2024-L5-B1",1,2,9,90.27,5.26,44.86,60.84,114.64,12.76
"PLA-015xTOM-0003","PLA-015","TOM-0003","CA-2024-L5","CA-2024-L5-B1",1,9,10,93.44,5.55,39.36,75.67,111.94,12.54
"PLA-053xTOM-0003","PLA-053","TOM-0003","CA-2024-L5","CA-2024-L5-B1",1,3,3,110.39,5.96,37.16,72.67,114.76,13.62
"PLA-055xTOM-0003","PLA-055","TOM-0003","CA-2024-L5","CA-2024-L5-B1",1,1,10,97.64,5.18,42.37,55.43,114.21,8.55
"PLA-014xTOM-0003","PLA-014","TOM-0003","CA-2024-L5","CA-2024-L5-B1",1,7,11,92.23,5.98,41.13,65,122.3,12.12
"PLA-008xTOM-0003","PLA-008","TOM-0003","CA-2024-L5","CA-2024-L5-B1",1,7,2,93.46,5.68,42.64,60.02,120.63,12.38
"PLA-058xTOM-0003","PLA-058","TOM-0003","CA-2024-L5","CA-2024-L5-B1",1,11,2,105.44,5.18,30.67,81.18,114.23,14
"PLA-024xTOM-0003","PLA-024","TOM-0003","CA-2024-L5","CA-2024-L5-B1",1,7,3,93.74,6.18,35.83,70.71,120.86,14.31
"PLB-026xTOM-0003","PLB-026","TOM-0003","CA-2024-L5","CA-2024-L5-B1",1,4,8,86.59,5.91,39.78,56.57,118.18,11.87
"PLB-045xTOM-0003","PLB-045","TOM-0003","CA-2024-L5","CA-2024-L5-B1",1,5,7,101.55,5.98,34.46,63.53,119.39,12.11
"PLB-033xTOM-0003","PLB-033","TOM-0003","CA-2024-L5","CA-2024-L5-B1",1,7,5,94.64,4.9,28.23,76.9,115.37,10
"PLB-030xTOM-0003","PLB-030","TOM-0003","CA-2024-L5","CA-2024-L5-B1",1,12,9,95.5,6.47,37.34,61.3,117.11,11.26
"PLB-048xTOM-0003","PLB-048","TOM-0003","CA-2024-L5","CA-2024-L5-B1",1,5,8,77.57,5.49,31.73,66.38,109.1,9.34
"PLB-052xTOM-0003","PLB-052","TOM-0003","CA-2024-L5","CA-2024-L5-B1",1,9,11,95.85,5.85,38.76,71.43,117.26,15.39
"PLB-022xTOM-0003","PLB-022","TOM-0003","CA-2024-L5","CA-2024-L5-B1",1,7,9,93.32,6.05,26.9,71.48,119.04,14.51
"PLB-008xTOM-0003","PLB-008","TOM-0003","CA-2024-L5","CA-2024-L5-B1",1,12,5,82.79,5.12,36.65,67.37,112.71,14.89
"PLA-025xTOM-0001","PLA-025","TOM-0001","CA-2024-L5","CA-2024-L5-B2",2,8,9,87.27,6.23,33.19,73.85,110.87,11.22
"PLA-015xTOM-0001","PLA-015","TOM-0001","CA-2024-L5","CA-2024-L5-B2",2,12,4,85.66,6.48,47.74,62.42,115.53,9.98
"PLA-053xTOM-0001","PLA-053","TOM-0001","CA-2024-L5","CA-2024-L5-B2",2,4,7,96,6.22,29.1,60.34,112.34,13.15
"PLA-055xTOM-0001","PLA-055","TOM-0001","CA-2024-L5","CA-2024-L5-B2",2,11,9,87.89,6.29,36.03,63.91,116.49,6.91
"PLA-014xTOM-0001","PLA-014","TOM-0001","CA-2024-L5","CA-2024-L5-B2",2,3,12,95.52,6.5,42.4,52.76,114.76,13.13
"PLA-008xTOM-0001","PLA-008","TOM-0001","CA-2024-L5","CA-2024-L5-B2",2,2,4,81.5,5.85,35.78,65.1,119.17,13.95
"PLA-058xTOM-0001","PLA-058","TOM-0001","CA-2024-L5","CA-2024-L5-B2",2,10,7,107.28,5.62,23.56,55.52,112.69,14.61
"PLA-024xTOM-0001","PLA-024","TOM-0001","CA-2024-L5","CA-2024-L5-B2",2,12,11,82.13,7.11,40.22,67.49,123.01,10.43
"PLB-026xTOM-0001","PLB-026","TOM-0001","CA-2024-L5","CA-2024-L5-B2",2,11,7,82.27,5.58,25,64.31,117.54,8.36
"PLB-045xTOM-0001","PLB-045","TOM-0001","CA-2024-L5","CA-2024-L5-B2",2,3,5,85.06,6.29,33.39,59.14,122.3,9.6
"PLB-033xTOM-0001","PLB-033","TOM-0001","CA-2024-L5","CA-2024-L5-B2",2,6,11,81.21,6.52,28.86,59.11,119.77,9.85
"PLB-030xTOM-0001","PLB-030","TOM-0001","CA-2024-L5","CA-2024-L5-B2",2,2,5,72.98,6.61,40.32,68.19,115.32,10.02
"PLB-048xTOM-0001","PLB-048","TOM-0001","CA-2024-L5","CA-2024-L5-B2",2,11,3,85.25,6.46,20.03,70.05,112.47,11.94
"PLB-052xTOM-0001","PLB-052","TOM-0001","CA-2024-L5","CA-2024-L5-B2",2,12,10,84.3,6.52,30.18,67.39,118.66,10.13
"PLB-022xTOM-0001","PLB-022","TOM-0001","CA-2024-L5","CA-2024-L5-B2",2,6,4,89.28,5.76,30.56,57.58,117.02,14.49
"PLB-008xTOM-0001","PLB-008","TOM-0001","CA-2024-L5","CA-2024-L5-B2",2,11,8,84.94,5.56,33.75,61.34,114.79,9.24
"PLA-025xTOM-0002","PLA-025","TOM-0002","CA-2024-L5","CA-2024-L5-B2",2,5,5,101.25,5.6,41.04,73.5,114.33,11.55
"PLA-015xTOM-0002","PLA-015","TOM-0002","CA-2024-L5","CA-2024-L5-B2",2,5,4,96.29,5.66,39.84,68.26,110.72,12.61
"PLA-053xTOM-0002","PLA-053","TOM-0002","CA-2024-L5","CA-2024-L5-B2",2,11,6,96.4,5.46,34.2,57.61,116.28,14.4
"PLA-055xTOM-0002","PLA-055","TOM-0002","CA-2024-L5","CA-2024-L5-B2",2,6,12,92.15,5.64,39.11,55.67,116.57,11.86
"PLA-014xTOM-0002","PLA-014","TOM-0002","CA-2024-L5","CA-2024-L5-B2",2,10,1,85.19,6.56,35.04,58.58,120.14,12.41
"PLA-008xTOM-0002","PLA-008","TOM-0002","CA-2024-L5","CA-2024-L5-B2",2,5,6,97.59,5.34,35.95,50.97,117.09,11.48
"PLA-058xTOM-0002","PLA-058","TOM-0002","CA-2024-L5","CA-2024-L5-B2",2,7,10,110.67,4.89,22.87,62.59,108.47,11.72
"PLA-024xTOM-0002","PLA-024","TOM-0002","CA-2024-L5","CA-2024-L5-B2",2,9,1,80.09,6.34,42.51,68.07,121.46,15.33
"PLB-026xTOM-0002","PLB-026","TOM-0002","CA-2024-L5","CA-2024-L5-B2",2,6,6,89.67,6.16,34.49,64.14,113.3,10.15
"PLB-045xTOM-0002","PLB-045","TOM-0002","CA-2024-L5","CA-2024-L5-B2",2,8,11,99.69,5.46,38.19,64.54,123,11.42
"PLB-033xTOM-0002","PLB-033","TOM-0002","CA-2024-L5","CA-2024-L5-B2",2,8,2,96.46,7.09,34.5,44.44,111.61,10.88
"PLB-030xTOM-0002","PLB-030","TOM-0002","CA-2024-L5","CA-2024-L5-B2",2,12,2,90.43,5.6,47.73,60.56,115.55,10.72
"PLB-048xTOM-0002","PLB-048","TOM-0002","CA-2024-L5","CA-2024-L5-B2",2,1,12,89.7,5.62,39.89,64.94,112.62,10.04
"PLB-052xTOM-0002","PLB-052","TOM-0002","CA-2024-L5","CA-2024-L5-B2",2,2,6,91.06,5.9,36.83,59.69,116.16,11.6
"PLB-022xTOM-0002","PLB-022","TOM-0002","CA-2024-L5","CA-2024-L5-B2",2,12,7,89.5,5.5,35.6,56.26,111.78,9.85
"PLB-008xTOM-0002","PLB-008","TOM-0002","CA-2024-L5","CA-2024-L5-B2",2,3,1,89.13,6.19,38.25,61.47,116.94,11.66
"PLA-025xTOM-0003","PLA-025","TOM-0003","CA-2024-L5","CA-2024-L5-B2",2,2,8,83.9,5.62,36.16,71.66,115.79,10.15
"PLA-015xTOM-0003","PLA-015","TOM-0003","CA-2024-L5","CA-2024-L5-B2",2,11,11,89.98,6.08,45.32,70.36,115.83,11.3
"PLA-053xTOM-0003","PLA-053","TOM-0003","CA-2024-L5","CA-2024-L5-B2",2,7,8,99.71,5.16,44.11,70.63,118.34,11.49
"PLA-055xTOM-0003","PLA-055","TOM-0003","CA-2024-L5","CA-2024-L5-B2",2,8,8,95.58,5.83,42.37,67.36,112.56,7.62
"PLA-014xTOM-0003","PLA-014","TOM-0003","CA-2024-L5","CA-2024-L5-B2",2,4,5,103,6.3,42.32,63.41,121.65,12.01
"PLA-008xTOM-0003","PLA-008","TOM-0003","CA-2024-L5","CA-2024-L5-B2",2,4,4,93.78,5.86,34.45,56.95,119.38,10.83
"PLA-058xTOM-0003","PLA-058","TOM-0003","CA-2024-L5","CA-2024-L5-B2",2,8,1,122.3,5.32,32.01,71.63,113.25,13.25
"PLA-024xTOM-0003","PLA-024","TOM-0003","CA-2024-L5","CA-2024-L5-B2",2,4,1,87.94,5.93,50.63,67.13,124.35,14.81
"PLB-026xTOM-0003","PLB-026","TOM-0003","CA-2024-L5","CA-2024-L5-B2",2,2,1,87.74,5.98,42.77,67.86,121.09,14.08
"PLB-045xTOM-0003","PLB-045","TOM-0003","CA-2024-L5","CA-2024-L5-B2",2,4,3,92.8,6.24,38.43,66.77,125.22,13.69
"PLB-033xTOM-0003","PLB-033","TOM-0003","CA-2024-L5","CA-2024-L5-B2",2,11,1,93.31,6.17,46.11,61.37,121.34,8.81
"PLB-030xTOM-0003","PLB-030","TOM-0003","CA-2024-L5","CA-2024-L5-B2",2,5,11,80.77,5.96,33.71,60.16,118.2,11.76
"PLB-048xTOM-0003","PLB-048","TOM-0003","CA-2024-L5","CA-2024-L5-B2",2,5,9,80.66,5.12,33,84.16,116.09,11.81
"PLB-052xTOM-0003","PLB-052","TOM-0003","CA-2024-L5","CA-2024-L5-B2",2,6,2,89.69,6.02,35.55,76.38,120.96,16.66
"PLB-022xTOM-0003","PLB-022","TOM-0003","CA-2024-L5","CA-2024-L5-B2",2,10,12,89.1,6.56,27.58,75.99,120.27,13.79
"PLB-008xTOM-0003","PLB-008","TOM-0003","CA-2024-L5","CA-2024-L5-B2",2,1,6,72.78,5.67,35.66,76.21,117.14,13.48
"PLA-025xTOM-0001","PLA-025","TOM-0001","CA-2024-L5","CA-2024-L5-B3",3,11,12,86.19,5.77,33.14,64.68,112.08,12.73
"PLA-015xTOM-0001","PLA-015","TOM-0001","CA-2024-L5","CA-2024-L5-B3",3,8,6,79.54,7.13,32.62,70.65,111.15,12.05
"PLA-053xTOM-0001","PLA-053","TOM-0001","CA-2024-L5","CA-2024-L5-B3",3,8,10,88.45,6.15,30.44,74.89,115.38,15.06
"PLA-055xTOM-0001","PLA-055","TOM-0001","CA-2024-L5","CA-2024-L5-B3",3,9,9,95.41,5.82,30.03,58.31,111.49,9.32
"PLA-014xTOM-0001","PLA-014","TOM-0001","CA-2024-L5","CA-2024-L5-B3",3,3,2,79.5,6.73,35.49,61.44,112.48,12.63
"PLA-008xTOM-0001","PLA-008","TOM-0001","CA-2024-L5","CA-2024-L5-B3",3,2,11,87.3,6.1,30.27,72.45,118.42,13.59
"PLA-058xTOM-0001","PLA-058","TOM-0001","CA-2024-L5","CA-2024-L5-B3",3,1,3,102.84,6.05,20.12,66.83,111.36,12.9
"PLA-024xTOM-0001","PLA-024","TOM-0001","CA-2024-L5","CA-2024-L5-B3",3,10,3,76.18,7.26,38.17,66.2,122.21,14.84
"PLB-026xTOM-0001","PLB-026","TOM-0001","CA-2024-L5","CA-2024-L5-B3",3,3,6,91.18,6.49,31.06,67.85,113.43,11.64
"PLB-045xTOM-0001","PLB-045","TOM-0001","CA-2024-L5","CA-2024-L5-B3",3,11,5,77.33,6.94,21.89,66.63,119.49,11.95
"PLB-033xTOM-0001","PLB-033","TOM-0001","CA-2024-L5","CA-2024-L5-B3",3,7,4,85.27,6.28,35.59,62.85,117.45,11.49
"PLB-030xTOM-0001","PLB-030","TOM-0001","CA-2024-L5","CA-2024-L5-B3",3,2,7,71.88,5.84,45.35,60.93,114.14,12.43
"PLB-048xTOM-0001","PLB-048","TOM-0001","CA-2024-L5","CA-2024-L5-B3",3,9,4,79.76,5.99,31.07,71.21,109.51,10.75
"PLB-052xTOM-0001","PLB-052","TOM-0001","CA-2024-L5","CA-2024-L5-B3",3,9,3,73.7,5.61,22.22,60.25,115.6,16.84
"PLB-022xTOM-0001","PLB-022","TOM-0001","CA-2024-L5","CA-2024-L5-B3",3,8,5,85.67,6.26,18.62,69.32,117.72,14.82
"PLB-008xTOM-0001","PLB-008","TOM-0001","CA-2024-L5","CA-2024-L5-B3",3,12,8,70.67,6.27,28.61,66.2,114.71,11.48
"PLA-025xTOM-0002","PLA-025","TOM-0002","CA-2024-L5","CA-2024-L5-B3",3,9,7,87.4,5.12,44.45,60.67,110.98,12.33
"PLA-015xTOM-0002","PLA-015","TOM-0002","CA-2024-L5","CA-2024-L5-B3",3,1,2,113.64,5.77,40.59,67.43,112.64,10.26
"PLA-053xTOM-0002","PLA-053","TOM-0002","CA-2024-L5","CA-2024-L5-B3",3,4,11,95.63,6.38,27.12,57.8,114.98,17.04
"PLA-055xTOM-0002","PLA-055","TOM-0002","CA-2024-L5","CA-2024-L5-B3",3,9,12,100.68,5.75,39.03,59.87,118.64,11.36
"PLA-014xTOM-0002","PLA-014","TOM-0002","CA-2024-L5","CA-2024-L5-B3",3,2,12,96.18,6.36,37.62,58.2,115.27,13.94
"PLA-008xTOM-0002","PLA-008","TOM-0002","CA-2024-L5","CA-2024-L5-B3",3,10,2,97.93,6.28,42.23,68.94,118.36,12.87
"PLA-058xTOM-0002","PLA-058","TOM-0002","CA-2024-L5","CA-2024-L5-B3",3,4,10,108.36,5.47,29.81,77.02,112.52,13.86
"PLA-024xTOM-0002","PLA-024","TOM-0002","CA-2024-L5","CA-2024-L5-B3",3,4,9,93.29,5.38,34.35,59,115.83,12.7
"PLB-026xTOM-0002","PLB-026","TOM-0002","CA-2024-L5","CA-2024-L5-B3",3,1,4,99.39,6.17,41.03,56.62,116.24,11.61
"PLB-045xTOM-0002","PLB-045","TOM-0002","CA-2024-L5","CA-2024-L5-B3",3,3,9,88.05,5.74,36.43,59.94,120.6,10.62
"PLB-033xTOM-0002","PLB-033","TOM-0002","CA-2024-L5","CA-2024-L5-B3",3,7,7,93.7,5.56,23.64,56.67,113.82,7.55
"PLB-030xTOM-0002","PLB-030","TOM-0002","CA-2024-L5","CA-2024-L5-B3",3,3,4,76.07,6.36,39.02,61.66,111.49,12.76
"PLB-048xTOM-0002","PLB-048","TOM-0002","CA-2024-L5","CA-2024-L5-B3",3,10,11,78.39,5.22,30.89,60.81,114.42,12.11
"PLB-052xTOM-0002","PLB-052","TOM-0002","CA-2024-L5","CA-2024-L5-B3",3,6,7,95.75,5.81,33.01,64.9,117.74,12.8
"PLB-022xTOM-0002","PLB-022","TOM-0002","CA-2024-L5","CA-2024-L5-B3",3,8,4,84.57,5.77,36.21,56.51,117.8,14.17
"PLB-008xTOM-0002","PLB-008","TOM-0002","CA-2024-L5","CA-2024-L5-B3",3,6,8,87.27,5.57,35.49,60.28,115.87,7.57
"PLA-025xTOM-0003","PLA-025","TOM-0003","CA-2024-L5","CA-2024-L5-B3",3,10,8,83.29,5.81,41.94,60.27,111.65,14.19
"PLA-015xTOM-0003","PLA-015","TOM-0003","CA-2024-L5","CA-2024-L5-B3",3,1,5,93.45,5.47,38.07,69.15,115.37,13.42
"PLA-053xTOM-0003","PLA-053","TOM-0003","CA-2024-L5","CA-2024-L5-B3",3,7,1,114.28,5.61,45.46,67.11,125.06,14.93
"PLA-055xTOM-0003","PLA-055","TOM-0003","CA-2024-L5","CA-2024-L5-B3",3,6,3,99.91,5.59,41.45,64.09,117.97,10.78
"PLA-014xTOM-0003","PLA-014","TOM-0003","CA-2024-L5","CA-2024-L5-B3",3,12,1,82.02,6.35,48.78,69.03,121.23,13.6
"PLA-008xTOM-0003","PLA-008","TOM-0003","CA-2024-L5","CA-2024-L5-B3",3,3,11,80.18,5.39,46.63,62.53,120.38,9.41
"PLA-058xTOM-0003","PLA-058","TOM-0003","CA-2024-L5","CA-2024-L5-B3",3,2,10,105.02,5.67,33.24,68.37,116.56,14.29
"PLA-024xTOM-0003","PLA-024","TOM-0003","CA-2024-L5","CA-2024-L5-B3",3,9,6,93.84,6.27,47.35,67.27,120.83,17.63
"PLB-026xTOM-0003","PLB-026","TOM-0003","CA-2024-L5","CA-2024-L5-B3",3,4,2,92.52,5.65,49.92,72.7,118.07,16.53
"PLB-045xTOM-0003","PLB-045","TOM-0003","CA-2024-L5","CA-2024-L5-B3",3,12,12,94,5.89,39.25,71.44,120.65,14.77
