"genotype","parent1","parent2","env","block","rep","row","col","yield","brix","firmness","fruit_wt","maturity","shelf_life"
"PLA-051xTOM-0002","PLA-051","TOM-0002","EAST-2024-L5","EAST-2024-L5-B1",1,10,9,98.09,3.88,45.41,76.57,103.79,11.21
"PLA-053xTOM-0002","PLA-053","TOM-0002","EAST-2024-L5","EAST-2024-L5-B1",1,1,8,82.96,3.52,44.21,80.18,102.04,12.5
"PLA-030xTOM-0002","PLA-030","TOM-0002","EAST-2024-L5","EAST-2024-L5-B1",1,1,6,107.47,3.08,42.8,73.14,105.28,8.97
"PLB-029xTOM-0002","PLB-029","TOM-0002","EAST-2024-L5","EAST-2024-L5-B1",1,6,1,103.73,2.94,41.33,107.24,97.21,21.59
"PLB-008xTOM-0002","PLB-008","TOM-0002","EAST-2024-L5","EAST-2024-L5-B1",1,2,12,97.1,3.24,41.4,79.2,106.93,15.1
"PLB-047xTOM-0002","PLB-047","TOM-0002","EAST-2024-L5","EAST-2024-L5-B1",1,4,1,104.66,4.23,51.66,69.09,106.68,21.28
"PLB-026xTOM-0002","PLB-026","TOM-0002","EAST-2024-L5","EAST-2024-L5-B1",1,2,5,74.81,2.97,38.01,80.08,103.9,11.88
"PLB-048xTOM-0002","PLB-048","TOM-0002","EAST-2024-L5","EAST-2024-L5-B1",1,6,10,91.9,3.66,57.71,57.53,103.59,18.48
"PLB-025xTOM-0002","PLB-025","TOM-0002","EAST-2024-L5","EAST-2024-L5-B1",1,8,3,87.97,4.49,46.87,83.23,105.02,19.11
"PLB-019xTOM-0002","PLB-019","TOM-0002","EAST-2024-L5","EAST-2024-L5-B1",1,10,3,112.24,3.65,51.63,96.08,112.36,13.85
"PLA-058xTOM-0003","PLA-058","TOM-0003","EAST-2024-L5","EAST-2024-L5-B1",1,5,12,92.2,4.54,49.21,78.82,103.24,18.69
"PLA-015xTOM-0003","PLA-015","TOM-0003","EAST-2024-L5","EAST-2024-L5-B1",1,11,4,101.08,3.32,48.63,69.75,107.72,16.93
"PLA-055xTOM-0003","PLA-055","TOM-0003","EAST-2024-L5","EAST-2024-L5-B1",1,6,9,85.07,3.69,43.66,75.47,106.73,15.55
"PLA-025xTOM-0003","PLA-025","TOM-0003","EAST-2024-L5","EAST-2024-L5-B1",1,5,10,81.66,3.3,49.93,73.62,106.93,15.33
"PLA-051xTOM-0003","PLA-051","TOM-0003","EAST-2024-L5","EAST-2024-L5-B1",1,10,7,92.17,3.14,48.05,78.4,110.29,14.1
"PLA-053xTOM-0003","PLA-053","TOM-0003","EAST-2024-L5","EAST-2024-L5-B1",1,8,9,91.33,4.04,50.78,73.07,103.64,17.71
"PLA-030xTOM-0003","PLA-030","TOM-0003","EAST-2024-L5","EAST-2024-L5-B1",1,11,1,89.36,4.33,56.57,77.1,118.31,18.22
"PLB-029xTOM-0003","PLB-029","TOM-0003","EAST-2024-L5","EAST-2024-L5-B1",1,9,7,94.98,3.31,42.02,82.08,107.19,21.51
"PLB-008xTOM-0003","PLB-008","TOM-0003","EAST-2024-L5","EAST-2024-L5-B1",1,9,4,77.12,3.28,46.87,76.9,106.98,22.34
"PLB-047xTOM-0003","PLB-047","TOM-0003","EAST-2024-L5","EAST-2024-L5-B1",1,11,3,102.92,4.02,56.82,63.23,111.77,20.49
"PLB-026xTOM-0003","PLB-026","TOM-0003","EAST-2024-L5","EAST-2024-L5-B1",1,5,1,97.67,3.52,50.54,81.75,107.98,19.61
"PLB-048xTOM-0003","PLB-048","TOM-0003","EAST-2024-L5","EAST-2024-L5-B1",1,11,2,86.18,3.48,56.83,70.55,109.46,20.71
"PLB-025xTOM-0003","PLB-025","TOM-0003","EAST-2024-L5","EAST-2024-L5-B1",1,6,11,102.46,3.87,58.32,67.78,111.34,20.06
"PLB-019xTOM-0003","PLB-019","TOM-0003","EAST-2024-L5","EAST-2024-L5-B1",1,8,4,90.49,3.61,61.34,85.4,112.43,13.33
"PLA-058xTOM-0001","PLA-058","TOM-0001","EAST-2024-L5","EAST-2024-L5-B2",2,4,10,103.75,3.39,34.77,80.5,100.87,12.21
"PLA-015xTOM-0001","PLA-015","TOM-0001","EAST-2024-L5","EAST-2024-L5-B2",2,1,11,111.72,3.65,55.27,88.29,105.44,13.63
"PLA-055xTOM-0001","PLA-055","TOM-0001","EAST-2024-L5","EAST-2024-L5-B2",2,4,12,99.7,3.71,49.24,89.33,101.57,15.99
"PLA-025xTOM-0001","PLA-025","TOM-0001","EAST-2024-L5","EAST-2024-L5-B2",2,7,5,106.18,3,53.91,80.73,103.4,12.42
"PLA-051xTOM-0001","PLA-051","TOM-0001","EAST-2024-L5","EAST-2024-L5-B2",2,8,12,105.44,4.22,40.02,87.75,106.16,12.14
"PLA-053xTOM-0001","PLA-053","TOM-0001","EAST-2024-L5","EAST-2024-L5-B2",2,8,10,108.96,4,49.89,87.46,97.46,15.18
"PLA-030xTOM-0001","PLA-030","TOM-0001","EAST-2024-L5","EAST-2024-L5-B2",2,10,2,110.05,3.09,57.14,81.97,105.41,10.72
"PLB-029xTOM-0001","PLB-029","TOM-0001","EAST-2024-L5","EAST-2024-L5-B2",2,4,3,111.26,3.42,59.95,88.98,102.6,19.75
"PLB-008xTOM-0001","PLB-008","TOM-0001","EAST-2024-L5","EAST-2024-L5-B2",2,2,3,95.48,3.27,48.64,81.45,103.67,15.74
"PLB-047xTOM-0001","PLB-047","TOM-0001","EAST-2024-L5","EAST-2024-L5-B2",2,10,5,100.24,3.22,50.84,80.35,105.32,18.62
"PLB-026xTOM-0001","PLB-026","TOM-0001","EAST-2024-L5","EAST-2024-L5-B2",2,6,8,97.27,3.67,51.43,84.66,103.7,12.96
"PLB-048xTOM-0001","PLB-048","TOM-0001","EAST-2024-L5","EAST-2024-L5-B2",2,9,3,104.72,3.32,53.27,84.93,105.68,15.57
"PLB-025xTOM-0001","PLB-025","TOM-0001","EAST-2024-L5","EAST-2024-L5-B2",2,3,4,109.13,3.14,51.94,80.85,105.19,15.32
"PLB-019xTOM-0001","PLB-019","TOM-0001","EAST-2024-L5","EAST-2024-L5-B2",2,10,6,114.94,3.39,48.3,78.84,103.09,15
"PLA-058xTOM-0002","PLA-058","TOM-0002","EAST-2024-L5","EAST-2024-L5-B2",2,10,12,108.39,3.87,45.99,82.19,103.65,12.95
"PLA-015xTOM-0002","PLA-015","TOM-0002","EAST-2024-L5","EAST-2024-L5-B2",2,5,3,90.23,3.22,58.44,82.48,99.77,13.24
"PLA-055xTOM-0002","PLA-055","TOM-0002","EAST-2024-L5","EAST-2024-L5-B2",2,4,5,94.29,2.55,51.39,82.74,100.13,13
"PLA-025xTOM-0002","PLA-025","TOM-0002","EAST-2024-L5","EAST-2024-L5-B2",2,8,1,105.25,3.42,51.01,85.26,101.7,11.61
"PLA-051xTOM-0002","PLA-051","TOM-0002","EAST-2024-L5","EAST-2024-L5-B2",2,2,4,107.74,3.77,44.2,74.28,99.59,11.88
"PLA-053xTOM-0002","PLA-053","TOM-0002","EAST-2024-L5","EAST-2024-L5-B2",2,11,6,97.1,4.78,40.44,68.05,102.72,13.82
"PLA-030xTOM-0002","PLA-030","TOM-0002","EAST-2024-L5","EAST-2024-L5-B2",2,3,9,104.13,3.05,42.63,77.48,105.92,10.42
"PLB-029xTOM-0002","PLB-029","TOM-0002","EAST-2024-L5","EAST-2024-L5-B2",2,1,7,100.66,3.33,49.33,88.61,96.97,16.07
"PLB-008xTOM-0002","PLB-008","TOM-0002","EAST-2024-L5","EAST-2024-L5-B2",2,2,9,94.65,2.53,53.91,83.21,109.71,13.43
"PLB-047xTOM-0002","PLB-047","TOM-0002","EAST-2024-L5","EAST-2024-L5-B2",2,10,4,93.33,3.6,48.4,79.82,106.37,20.69
"PLB-026xTOM-0002","PLB-026","TOM-0002","EAST-2024-L5","EAST-2024-L5-B2",2,7,11,98.42,2.98,46.45,83.64,102.11,18.44
"PLB-048xTOM-0002","PLB-048","TOM-0002","EAST-2024-L5","EAST-2024-L5-B2",2,3,2,106.16,3.22,53.91,68.14,104.06,16.64
"PLB-025xTOM-0002","PLB-025","TOM-0002","EAST-2024-L5","EAST-2024-L5-B2",2,7,7,94.15,3.91,39.37,69.7,110.34,13.06
"PLB-019xTOM-0002","PLB-019","TOM-0002","EAST-2024-L5","EAST-2024-L5-B2",2,2,7,97.81,3.12,51.48,78.6,105.74,11.95
"PLA-058xTOM-0003","PLA-058","TOM-0003","EAST-2024-L5","EAST-2024-L5-B2",2,2,2,91.98,4.15,48.92,78.09,104.08,18.14
"PLA-015xTOM-0003","PLA-015","TOM-0003","EAST-2024-L5","EAST-2024-L5-B2",2,9,2,112.28,3.57,53.22,81.77,106.16,15.79
"PLA-055xTOM-0003","PLA-055","TOM-0003","EAST-2024-L5","EAST-2024-L5-B2",2,3,12,88.73,4.42,55.88,77.43,105.99,18.89
"PLA-025xTOM-0003","PLA-025","TOM-0003","EAST-2024-L5","EAST-2024-L5-B2",2,3,10,94.77,3.63,48.37,66.1,109.49,13.16
"PLA-051xTOM-0003","PLA-051","TOM-0003","EAST-2024-L5","EAST-2024-L5-B2",2,7,3,90.32,3.58,46.15,78.02,109.62,12.33
"PLA-053xTOM-0003","PLA-053","TOM-0003","EAST-2024-L5","EAST-2024-L5-B2",2,3,5,97.81,3.73,55.92,59.77,109.18,16.09
"PLA-030xTOM-0003","PLA-030","TOM-0003","EAST-2024-L5","EAST-2024-L5-B2",2,5,11,96.75,3.27,50.13,72.02,114.37,13.89
"PLB-029xTOM-0003","PLB-029","TOM-0003","EAST-2024-L5","EAST-2024-L5-B2",2,7,2,97.26,3.33,53.69,76.95,109.1,22.19
"PLB-008xTOM-0003","PLB-008","TOM-0003","EAST-2024-L5","EAST-2024-L5-B2",2,1,12,89.03,3.6,52.98,76.07,113.12,21.14
"PLB-047xTOM-0003","PLB-047","TOM-0003","EAST-2024-L5","EAST-2024-L5-B2",2,2,10,94.78,3.37,60.26,63.95,114.84,22.12
"PLB-026xTOM-0003","PLB-026","TOM-0003","EAST-2024-L5","EAST-2024-L5-B2",2,4,11,83.98,3.6,51.1,73.45,107.52,18.8
"PLB-048xTOM-0003","PLB-048","TOM-0003","EAST-2024-L5","EAST-2024-L5-B2",2,8,2,101.57,3.99,56.53,60.28,114.1,21.09
"PLB-025xTOM-0003","PLB-025","TOM-0003","EAST-2024-L5","EAST-2024-L5-B2",2,10,11,90.85,3.93,46.16,70.44,109.43,19.37
"PLB-019xTOM-0003","PLB-019","TOM-0003","EAST-2024-L5","EAST-2024-L5-B2",2,3,8,99.39,3.57,59.37,76.56,107.89,17.79
"PLA-058xTOM-0001","PLA-058","TOM-0001","EAST-2024-L5","EAST-2024-L5-B3",3,4,2,108.05,4.39,33.49,84.51,102.14,14.44
"PLA-015xTOM-0001","PLA-015","TOM-0001","EAST-2024-L5","EAST-2024-L5-B3",3,10,8,104.44,3.3,44.99,80.86,101.16,13.61
"PLA-055xTOM-0001","PLA-055","TOM-0001","EAST-2024-L5","EAST-2024-L5-B3",3,3,1,100.76,3.98,48.28,91.93,99.21,12.34
"PLA-025xTOM-0001","PLA-025","TOM-0001","EAST-2024-L5","EAST-2024-L5-B3",3,6,7,98.73,3.46,41.42,87.51,103.25,8.73
"PLA-051xTOM-0001","PLA-051","TOM-0001","EAST-2024-L5","EAST-2024-L5-B3",3,9,5,98.65,3.17,44.58,75.59,104.01,12.09
"PLA-053xTOM-0001","PLA-053","TOM-0001","EAST-2024-L5","EAST-2024-L5-B3",3,9,8,89.27,4.31,42.45,82.47,100.51,13.76
"PLA-030xTOM-0001","PLA-030","TOM-0001","EAST-2024-L5","EAST-2024-L5-B3",3,8,7,100.51,2.82,37.49,79.46,107.05,10.35
"PLB-029xTOM-0001","PLB-029","TOM-0001","EAST-2024-L5","EAST-2024-L5-B3",3,1,2,118.65,3.07,40.98,88.21,106.25,17.33
"PLB-008xTOM-0001","PLB-008","TOM-0001","EAST-2024-L5","EAST-2024-L5-B3",3,6,5,91.11,3.49,42.76,85.88,100.6,13.83
"PLB-047xTOM-0001","PLB-047","TOM-0001","EAST-2024-L5","EAST-2024-L5-B3",3,2,1,106.64,4,49.64,77.19,109.9,19.79
"PLB-026xTOM-0001","PLB-026","TOM-0001","EAST-2024-L5","EAST-2024-L5-B3",3,6,2,97.36,3.39,40.46,89.87,100.45,12.43
"PLB-048xTOM-0001","PLB-048","TOM-0001","EAST-2024-L5","EAST-2024-L5-B3",3,2,6,102.42,2.52,33.14,76.8,100.08,15.31
"PLB-025xTOM-0001","PLB-025","TOM-0001","EAST-2024-L5","EAST-2024-L5-B3",3,1,9,105.54,4.77,45.54,89.86,109.64,17.67
"PLB-019xTOM-0001","PLB-019","TOM-0001","EAST-2024-L5","EAST-2024-L5-B3",3,6,3,100.99,3.2,46.28,93.04,108.9,14.46
"PLA-058xTOM-0002","PLA-058","TOM-0002","EAST-2024-L5","EAST-2024-L5-B3",3,10,10,84.12,3.98,41.31,73.22,97.56,13.47
"PLA-015xTOM-0002","PLA-015","TOM-0002","EAST-2024-L5","EAST-2024-L5-B3",3,9,6,93.92,3.25,50.04,68.76,100.51,12.1
"PLA-055xTOM-0002","PLA-055","TOM-0002","EAST-2024-L5","EAST-2024-L5-B3",3,7,1,92.8,3.76,47.33,84.43,102.2,14.74
"PLA-025xTOM-0002","PLA-025","TOM-0002","EAST-2024-L5","EAST-2024-L5-B3",3,6,12,86.04,3.57,35.99,83.18,99.17,13.45
"PLA-051xTOM-0002","PLA-051","TOM-0002","EAST-2024-L5","EAST-2024-L5-B3",3,7,12,101.24,4.03,36.74,78.03,107.42,13.98
"PLA-053xTOM-0002","PLA-053","TOM-0002","EAST-2024-L5","EAST-2024-L5-B3",3,11,5,101.99,4.3,40.47,67.7,97.98,15.67
"PLA-030xTOM-0002","PLA-030","TOM-0002","EAST-2024-L5","EAST-2024-L5-B3",3,7,6,99.89,3.7,40.75,69.29,103.14,12.9
"PLB-029xTOM-0002","PLB-029","TOM-0002","EAST-2024-L5","EAST-2024-L5-B3",3,3,6,92.49,3.34,49.98,91.08,96.73,18.19
"PLB-008xTOM-0002","PLB-008","TOM-0002","EAST-2024-L5","EAST-2024-L5-B3",3,5,7,101.76,2.55,38.77,71.33,106.56,15.36
"PLB-047xTOM-0002","PLB-047","TOM-0002","EAST-2024-L5","EAST-2024-L5-B3",3,5,9,89.07,3.91,39.77,68.24,107.79,15.94
"PLB-026xTOM-0002","PLB-026","TOM-0002","EAST-2024-L5","EAST-2024-L5-B3",3,4,7,75.35,3.07,39.95,71.14,101.21,12.34
"PLB-048xTOM-0002","PLB-048","TOM-0002","EAST-2024-L5","EAST-2024-L5-B3",3,9,10,86.48,2.67,37.88,63.61,100.5,14.9
"PLB-025xTOM-0002","PLB-025","TOM-0002","EAST-2024-L5","EAST-2024-L5-B3",3,1,10,87.37,3.83,43.03,83.56,106.74,14.18
"PLB-019xTOM-0002","PLB-019","TOM-0002","EAST-2024-L5","EAST-2024-L5-B3",3,6,6,96.58,3.06,50.45,77.21,104.12,11.99
"PLA-058xTOM-0003","PLA-058","TOM-0003","EAST-2024-L5","EAST-2024-L5-B3",3,7,9,89,4.07,33.58,68.24,109.18,14.74
"PLA-015xTOM-0003","PLA-015","TOM-0003","EAST-2024-L5","EAST-2024-L5-B3",3,5,6,84.91,3.86,54.72,69.11,106.61,13.5
"PLA-055xTOM-0003","PLA-055","TOM-0003","EAST-2024-L5","EAST-2024-L5-B3",3,9,9,94.54,3.78,45.71,74.81,101.2,17.95
"PLA-025xTOM-0003","PLA-025","TOM-0003","EAST-2024-L5","EAST-2024-L5-B3",3,7,4,73.1,4.26,46.63,69.92,108.86,14.89
"PLA-051xTOM-0003","PLA-051","TOM-0003","EAST-2024-L5","EAST-2024-L5-B3",3,2,8,103.89,3.75,52.18,72.09,108.28,15.25
"PLA-053xTOM-0003","PLA-053","TOM-0003","EAST-2024-L5","EAST-2024-L5-B3",3,8,6,86.29,4.37,54.44,64.41,109.69,17.82
"PLA-030xTOM-0003","PLA-030","TOM-0003","EAST-2024-L5","EAST-2024-L5-B3",3,6,4,89.86,3.97,46.15,73.62,113.2,13.65
"PLB-029xTOM-0003","PLB-029","TOM-0003","EAST-2024-L5","EAST-2024-L5-B3",3,3,3,98.91,2.78,51.11,74.91,109.12,21.77
"PLB-008xTOM-0003","PLB-008","TOM-0003","EAST-2024-L5","EAST-2024-L5-B3",3,7,10,93.05,3.22,53.03,63.5,102.75,19.05
"PLB-047xTOM-0003","PLB-047","TOM-0003","EAST-2024-L5","EAST-2024-L5-B3",3,1,4,98.33,3.93,58.87,66.76,114.47,19.12
"PLB-026xTOM-0003","PLB-026","TOM-0003","EAST-2024-L5","EAST-2024-L5-B3",3,9,11,95.57,4.81,44.22,68.08,104.69,17.61
"PLB-048xTOM-0003","PLB-048","TOM-0003","EAST-2024-L5","EAST-2024-L5-B3",3,4,9,90.68,3.88,46.4,62.39,105.15,15.47
"PLB-025xTOM-0003","PLB-025","TOM-0003","EAST-2024-L5","EAST-2024-L5-B3",3,4,8,70.75,3.89,37.86,62.91,107.94,17.98
"PLB-019xTOM-0003","PLB-019","TOM-0003","EAST-2024-L5","EAST-2024-L5-B3",3,1,5,91.44,3.72,55.63,77.91,115.65,12.6
"PLA-058xTOM-0001","PLA-058","TOM-0001","EAST-2024-L6","EAST-2024-L6-B1",1,6,11,98.6,5.72,37.56,90.15,110.52,22.32
"PLA-015xTOM-0001","PLA-015","TOM-0001","EAST-2024-L6","EAST-2024-L6-B1",1,8,12,122.63,5.19,55.7,98.03,115.27,19.45
"PLA-055xTOM-0001","PLA-055","TOM-0001","EAST-2024-L6","EAST-2024-L6-B1",1,2,1,101.82,5.36,39.56,94.05,105.8,15.89
"PLA-025xTOM-0001","PLA-025","TOM-0001","EAST-2024-L6","EAST-2024-L6-B1",1,2,5,104.43,4.69,51.28,97.61,112.06,12.66
"PLA-051xTOM-0001","PLA-051","TOM-0001","EAST-2024-L6","EAST-2024-L6-B1",1,9,3,106.56,5.22,25.14,87.96,112.24,15.95
"PLA-053xTOM-0001","PLA-053","TOM-0001","EAST-2024-L6","EAST-2024-L6-B1",1,2,9,116.39,6.09,51.88,91.83,111,22.8
"PLA-030xTOM-0001","PLA-030","TOM-0001","EAST-2024-L6","EAST-2024-L6-B1",1,5,2,119.95,4.48,32.71,83.03,113.53,13.86
"PLB-029xTOM-0001","PLB-029","TOM-0001","EAST-2024-L6","EAST-2024-L6-B1",1,4,8,113.06,4.97,38.73,88.8,113.47,22.86
"PLB-008xTOM-0001","PLB-008","TOM-0001","EAST-2024-L6","EAST-2024-L6-B1",1,7,6,121.26,5.14,36.42,104.39,112.97,22.44
"PLB-047xTOM-0001","PLB-047","TOM-0001","EAST-2024-L6","EAST-2024-L6-B1",1,1,7,103.53,5.6,42.96,87.44,119.85,22.92
"PLB-026xTOM-0001","PLB-026","TOM-0001","EAST-2024-L6","EAST-2024-L6-B1",1,1,9,103.96,5.15,38.72,101.22,112.87,14.7
"PLB-048xTOM-0001","PLB-048","TOM-0001","EAST-2024-L6","EAST-2024-L6-B1",1,6,4,122.21,4.27,37.83,71.53,113.75,19.78
"PLB-025xTOM-0001","PLB-025","TOM-0001","EAST-2024-L6","EAST-2024-L6-B1",1,2,3,102.5,5.09,44.67,83.93,117.2,20.02
"PLB-019xTOM-0001","PLB-019","TOM-0001","EAST-2024-L6","EAST-2024-L6-B1",1,4,1,125.23,4.55,44.54,101.94,115.6,19.21
"PLA-058xTOM-0002","PLA-058","TOM-0002","EAST-2024-L6","EAST-2024-L6-B1",1,1,1,110.15,5.48,41.28,79.95,108.51,18.43
"PLA-015xTOM-0002","PLA-015","TOM-0002","EAST-2024-L6","EAST-2024-L6-B1",1,2,10,126.31,5.1,43.32,92.05,109.53,19.27
"PLA-055xTOM-0002","PLA-055","TOM-0002","EAST-2024-L6","EAST-2024-L6-B1",1,5,11,100.26,5.45,39.69,90.68,107.98,19.2
"PLA-025xTOM-0002","PLA-025","TOM-0002","EAST-2024-L6","EAST-2024-L6-B1",1,4,12,80.45,5.13,42.78,88.74,112.89,18.83
"PLA-051xTOM-0002","PLA-051","TOM-0002","EAST-2024-L6","EAST-2024-L6-B1",1,7,10,97.71,5.7,42.3,88.68,115.27,19.65
"PLA-053xTOM-0002","PLA-053","TOM-0002","EAST-2024-L6","EAST-2024-L6-B1",1,8,6,100.52,5.41,42.23,73.18,113.38,20.85
"PLA-030xTOM-0002","PLA-030","TOM-0002","EAST-2024-L6","EAST-2024-L6-B1",1,4,6,109.41,5.41,37.8,90.2,112.47,16.11
"PLB-029xTOM-0002","PLB-029","TOM-0002","EAST-2024-L6","EAST-2024-L6-B1",1,7,8,116.53,5.14,52.29,98.16,116.58,24
"PLB-008xTOM-0002","PLB-008","TOM-0002","EAST-2024-L6","EAST-2024-L6-B1",1,10,11,110.55,5.51,39.93,87.28,115.76,17.25
"PLB-047xTOM-0002","PLB-047","TOM-0002","EAST-2024-L6","EAST-2024-L6-B1",1,6,9,113.51,6.46,39.26,80.34,122.3,23.6
"PLB-026xTOM-0002","PLB-026","TOM-0002","EAST-2024-L6","EAST-2024-L6-B1",1,6,2,97.47,5,37.82,88.71,113.48,16.96
"PLB-048xTOM-0002","PLB-048","TOM-0002","EAST-2024-L6","EAST-2024-L6-B1",1,3,2,108.85,4.66,36.21,70.46,111.38,18.43
"PLB-025xTOM-0002","PLB-025","TOM-0002","EAST-2024-L6","EAST-2024-L6-B1",1,5,10,111.64,5.69,40.74,69.84,122.25,22.57
"PLB-019xTOM-0002","PLB-019","TOM-0002","EAST-2024-L6","EAST-2024-L6-B1",1,9,6,117.39,5.08,50.12,85.87,120.44,17.22
"PLA-058xTOM-0003","PLA-058","TOM-0003","EAST-2024-L6","EAST-2024-L6-B1",1,3,12,97.68,5.85,41.22,67.34,112.79,19.28
"PLA-015xTOM-0003","PLA-015","TOM-0003","EAST-2024-L6","EAST-2024-L6-B1",1,4,5,111.77,5.04,42.7,80.37,117.79,21.25
"PLA-055xTOM-0003","PLA-055","TOM-0003","EAST-2024-L6","EAST-2024-L6-B1",1,1,6,111.77,5.76,43.02,75.19,118.49,23.79
"PLA-025xTOM-0003","PLA-025","TOM-0003","EAST-2024-L6","EAST-2024-L6-B1",1,2,12,100.5,5.16,43.95,81.33,114.87,17.8
"PLA-051xTOM-0003","PLA-051","TOM-0003","EAST-2024-L6","EAST-2024-L6-B1",1,10,3,106.97,6.14,43.37,81.34,120.7,19.7
"PLA-053xTOM-0003","PLA-053","TOM-0003","EAST-2024-L6","EAST-2024-L6-B1",1,5,5,114.39,6.08,43.71,64.23,119.94,22.07
"PLA-030xTOM-0003","PLA-030","TOM-0003","EAST-2024-L6","EAST-2024-L6-B1",1,9,2,112.46,5.84,43.18,82.15,119.4,20.52
"PLB-029xTOM-0003","PLB-029","TOM-0003","EAST-2024-L6","EAST-2024-L6-B1",1,10,12,90.05,5.12,48.78,75.69,120.12,21.84
"PLB-008xTOM-0003","PLB-008","TOM-0003","EAST-2024-L6","EAST-2024-L6-B1",1,9,1,87.46,5.17,40.78,77.35,118.53,22.29
"PLB-047xTOM-0003","PLB-047","TOM-0003","EAST-2024-L6","EAST-2024-L6-B1",1,7,5,100.42,5.91,56.62,57.45,123.45,21.34
"PLB-026xTOM-0003","PLB-026","TOM-0003","EAST-2024-L6","EAST-2024-L6-B1",1,6,3,92.96,5.35,42.51,75.64,117.96,24.19
"PLB-048xTOM-0003","PLB-048","TOM-0003","EAST-2024-L6","EAST-2024-L6-B1",1,3,3,97.32,4.82,41.53,73.29,114.47,22.29
"PLB-025xTOM-0003","PLB-025","TOM-0003","EAST-2024-L6","EAST-2024-L6-B1",1,6,8,102.01,6.07,54.26,87.8,125.27,23.13
"PLB-019xTOM-0003","PLB-019","TOM-0003","EAST-2024-L6","EAST-2024-L6-B1",1,4,9,120.23,5.87,59.57,85.15,126.81,19.93
"PLA-058xTOM-0001","PLA-058","TOM-0001","EAST-2024-L6","EAST-2024-L6-B2",2,3,6,112.85,5.1,49.12,83.28,115.76,19.12
"PLA-015xTOM-0001","PLA-015","TOM-0001","EAST-2024-L6","EAST-2024-L6-B2",2,7,11,121.04,5.01,55.37,94.69,117.61,22.24
"PLA-055xTOM-0001","PLA-055","TOM-0001","EAST-2024-L6","EAST-2024-L6-B2",2,10,4,109.53,5.31,46.64,95.24,110.32,17.18
"PLA-025xTOM-0001","PLA-025","TOM-0001","EAST-2024-L6","EAST-2024-L6-B2",2,4,7,108.08,4.58,56.02,96.24,113.71,14.64
"PLA-051xTOM-0001","PLA-051","TOM-0001","EAST-2024-L6","EAST-2024-L6-B2",2,10,7,114.81,5.19,36.7,91.5,115.37,20.26
"PLA-053xTOM-0001","PLA-053","TOM-0001","EAST-2024-L6","EAST-2024-L6-B2",2,1,3,101.45,4.86,50.65,79.9,111.61,21.91
"PLA-030xTOM-0001","PLA-030","TOM-0001","EAST-2024-L6","EAST-2024-L6-B2",2,7,12,104.58,4.86,34.06,88.15,115.71,12.57
"PLB-029xTOM-0001","PLB-029","TOM-0001","EAST-2024-L6","EAST-2024-L6-B2",2,11,6,127.94,5.08,50.39,93.28,114.05,19.69
"PLB-008xTOM-0001","PLB-008","TOM-0001","EAST-2024-L6","EAST-2024-L6-B2",2,3,5,125.32,4.76,41.09,94.06,114.23,19.98
"PLB-047xTOM-0001","PLB-047","TOM-0001","EAST-2024-L6","EAST-2024-L6-B2",2,5,4,109.48,5.16,50.34,73.62,118.53,19.83
"PLB-026xTOM-0001","PLB-026","TOM-0001","EAST-2024-L6","EAST-2024-L6-B2",2,3,10,101.42,4.5,43.52,99.96,110.64,20.07
"PLB-048xTOM-0001","PLB-048","TOM-0001","EAST-2024-L6","EAST-2024-L6-B2",2,1,11,114.93,4.64,48.19,79.13,111.39,21.48
"PLB-025xTOM-0001","PLB-025","TOM-0001","EAST-2024-L6","EAST-2024-L6-B2",2,8,2,102.67,5.12,38.19,92.79,118.3,18.91
"PLB-019xTOM-0001","PLB-019","TOM-0001","EAST-2024-L6","EAST-2024-L6-B2",2,5,8,118.19,4.85,47.19,102.22,118.98,19.11
"PLA-058xTOM-0002","PLA-058","TOM-0002","EAST-2024-L6","EAST-2024-L6-B2",2,10,5,100.57,5.46,44.07,89.31,108.66,17.47
"PLA-015xTOM-0002","PLA-015","TOM-0002","EAST-2024-L6","EAST-2024-L6-B2",2,1,12,102.73,4.99,48.7,89.04,110.93,13.83
"PLA-055xTOM-0002","PLA-055","TOM-0002","EAST-2024-L6","EAST-2024-L6-B2",2,7,4,88.78,4.44,44.31,87.32,108.32,17.53
"PLA-025xTOM-0002","PLA-025","TOM-0002","EAST-2024-L6","EAST-2024-L6-B2",2,6,5,96.3,5.3,39.73,93.24,115.57,17.64
"PLA-051xTOM-0002","PLA-051","TOM-0002","EAST-2024-L6","EAST-2024-L6-B2",2,8,11,110.38,5.48,46.82,82.39,116.02,17.51
"PLA-053xTOM-0002","PLA-053","TOM-0002","EAST-2024-L6","EAST-2024-L6-B2",2,5,1,92.93,4.98,47.67,71.14,109.73,19.76
"PLA-030xTOM-0002","PLA-030","TOM-0002","EAST-2024-L6","EAST-2024-L6-B2",2,2,2,104,5.2,40.89,85.94,114.56,14.35
"PLB-029xTOM-0002","PLB-029","TOM-0002","EAST-2024-L6","EAST-2024-L6-B2",2,8,9,101,4.95,46.38,94.38,117.1,22.73
"PLB-008xTOM-0002","PLB-008","TOM-0002","EAST-2024-L6","EAST-2024-L6-B2",2,11,3,97.77,4.96,45.86,76.47,117.4,17.47
"PLB-047xTOM-0002","PLB-047","TOM-0002","EAST-2024-L6","EAST-2024-L6-B2",2,9,8,104.71,6.13,37.51,78.02,119.33,20.65
