"genotype","parent1","parent2","env","block","rep","row","col","yield","brix","firmness","fruit_wt","maturity","shelf_life"
"PLA-051xTOM-0001","PLA-051","TOM-0001","CA-2024-L3","CA-2024-L3-B2",2,10,15,112.59,4.81,31.74,86.84,108.12,NA
"PLA-058xTOM-0001","PLA-058","TOM-0001","CA-2024-L3","CA-2024-L3-B2",2,7,14,121.48,5.01,24.62,92.17,106.43,NA
"PLA-002xTOM-0001","PLA-002","TOM-0001","CA-2024-L3","CA-2024-L3-B2",2,3,14,122.53,4.24,29.89,93.3,107.2,NA
"PLA-055xTOM-0001","PLA-055","TOM-0001","CA-2024-L3","CA-2024-L3-B2",2,14,6,114.6,4.93,35.94,83.89,106.45,NA
"PLA-053xTOM-0001","PLA-053","TOM-0001","CA-2024-L3","CA-2024-L3-B2",2,7,2,121.28,6.1,36.23,92.62,114.44,NA
"PLA-025xTOM-0001","PLA-025","TOM-0001","CA-2024-L3","CA-2024-L3-B2",2,14,5,118.88,3.91,31.7,88.64,108.57,NA
"PLA-015xTOM-0001","PLA-015","TOM-0001","CA-2024-L3","CA-2024-L3-B2",2,12,3,119.12,5.1,42.03,87.92,111.87,NA
"PLA-043xTOM-0001","PLA-043","TOM-0001","CA-2024-L3","CA-2024-L3-B2",2,11,15,116.7,5.05,37.84,93.31,112.33,NA
"PLA-008xTOM-0001","PLA-008","TOM-0001","CA-2024-L3","CA-2024-L3-B2",2,9,7,120.44,5.57,37.84,79.14,115.34,NA
"PLA-057xTOM-0001","PLA-057","TOM-0001","CA-2024-L3","CA-2024-L3-B2",2,3,6,115.46,4.63,43.85,91.21,116.4,NA
"PLA-041xTOM-0001","PLA-041","TOM-0001","CA-2024-L3","CA-2024-L3-B2",2,10,7,101.02,5.3,43.34,72.01,109.52,NA
"PLA-024xTOM-0001","PLA-024","TOM-0001","CA-2024-L3","CA-2024-L3-B2",2,6,6,128.2,4.91,45.48,79.8,115.17,NA
"PLA-009xTOM-0001","PLA-009","TOM-0001","CA-2024-L3","CA-2024-L3-B2",2,3,8,115.36,4.8,27.85,86.34,115.27,NA
"PLA-023xTOM-0001","PLA-023","TOM-0001","CA-2024-L3","CA-2024-L3-B2",2,6,13,112.71,4.75,34.15,81.62,110.89,NA
"PLA-014xTOM-0001","PLA-014","TOM-0001","CA-2024-L3","CA-2024-L3-B2",2,14,2,132.39,5.28,37.65,82.64,115.68,NA
"PLA-044xTOM-0001","PLA-044","TOM-0001","CA-2024-L3","CA-2024-L3-B2",2,12,5,116.7,4.96,32.7,80.47,113.27,NA
"PLB-048xTOM-0001","PLB-048","TOM-0001","CA-2024-L3","CA-2024-L3-B2",2,5,2,116.94,4.54,40.67,83.48,108.27,NA
"PLB-029xTOM-0001","PLB-029","TOM-0001","CA-2024-L3","CA-2024-L3-B2",2,11,14,116.94,4.49,26.1,87.07,112.8,NA
"PLB-019xTOM-0001","PLB-019","TOM-0001","CA-2024-L3","CA-2024-L3-B2",2,13,12,106.53,3.43,24.09,86.37,109.16,NA
"PLB-022xTOM-0001","PLB-022","TOM-0001","CA-2024-L3","CA-2024-L3-B2",2,1,5,119.45,5.26,24.26,72.17,109.93,NA
"PLB-008xTOM-0001","PLB-008","TOM-0001","CA-2024-L3","CA-2024-L3-B2",2,2,3,103.21,4.67,34.15,93.53,113.29,NA
"PLB-052xTOM-0001","PLB-052","TOM-0001","CA-2024-L3","CA-2024-L3-B2",2,8,13,105.23,5.07,32.57,77.19,111.55,NA
"PLB-033xTOM-0001","PLB-033","TOM-0001","CA-2024-L3","CA-2024-L3-B2",2,1,1,113.17,4.41,33.58,80.22,115.53,NA
"PLB-030xTOM-0001","PLB-030","TOM-0001","CA-2024-L3","CA-2024-L3-B2",2,15,1,93.95,5.25,41.81,82.99,115.05,NA
"PLB-024xTOM-0001","PLB-024","TOM-0001","CA-2024-L3","CA-2024-L3-B2",2,8,10,102.03,4.39,28.7,76.6,110.04,NA
"PLB-047xTOM-0001","PLB-047","TOM-0001","CA-2024-L3","CA-2024-L3-B2",2,9,5,109.78,5.33,36.86,93.1,114.73,NA
"PLB-045xTOM-0001","PLB-045","TOM-0001","CA-2024-L3","CA-2024-L3-B2",2,4,14,114.26,5.82,30.9,88.01,113.39,NA
"PLB-026xTOM-0001","PLB-026","TOM-0001","CA-2024-L3","CA-2024-L3-B2",2,8,3,117.56,4.95,47.05,90.09,113.91,NA
"PLB-036xTOM-0001","PLB-036","TOM-0001","CA-2024-L3","CA-2024-L3-B2",2,2,10,99.15,4.96,25.4,75.64,110.86,NA
"PLB-053xTOM-0001","PLB-053","TOM-0001","CA-2024-L3","CA-2024-L3-B2",2,8,1,101.32,5.62,41.29,88.93,111.86,NA
"PLB-049xTOM-0001","PLB-049","TOM-0001","CA-2024-L3","CA-2024-L3-B2",2,7,12,111.83,4.72,32.89,89.43,107.02,NA
"PLB-025xTOM-0001","PLB-025","TOM-0001","CA-2024-L3","CA-2024-L3-B2",2,12,11,96.71,4.99,35.66,78.21,111.58,NA
"PLB-032xTOM-0001","PLB-032","TOM-0001","CA-2024-L3","CA-2024-L3-B2",2,10,11,88.85,4.79,34.8,76.24,107.8,NA
"PLB-027xTOM-0001","PLB-027","TOM-0001","CA-2024-L3","CA-2024-L3-B2",2,4,15,96.6,5.37,30.33,88.79,111.89,NA
"PLA-042xTOM-0002","PLA-042","TOM-0002","CA-2024-L3","CA-2024-L3-B2",2,5,8,135.23,3.96,28.04,84.09,107.8,NA
"PLA-030xTOM-0002","PLA-030","TOM-0002","CA-2024-L3","CA-2024-L3-B2",2,11,11,136.7,4.87,27.22,73.82,113.61,NA
"PLA-051xTOM-0002","PLA-051","TOM-0002","CA-2024-L3","CA-2024-L3-B2",2,13,6,119.62,4.23,32.66,77.31,115.06,NA
"PLA-058xTOM-0002","PLA-058","TOM-0002","CA-2024-L3","CA-2024-L3-B2",2,15,5,123.25,4.17,29.07,78.99,107.73,NA
"PLA-002xTOM-0002","PLA-002","TOM-0002","CA-2024-L3","CA-2024-L3-B2",2,1,8,123.79,4.32,28.63,79.47,112.01,NA
"PLA-055xTOM-0002","PLA-055","TOM-0002","CA-2024-L3","CA-2024-L3-B2",2,6,1,114.78,5.12,47.63,68.89,110.29,NA
"PLA-053xTOM-0002","PLA-053","TOM-0002","CA-2024-L3","CA-2024-L3-B2",2,13,13,109.05,4.11,34.91,75.83,108.13,NA
"PLA-025xTOM-0002","PLA-025","TOM-0002","CA-2024-L3","CA-2024-L3-B2",2,11,7,129.69,4.04,37.1,72.06,106.31,NA
"PLA-015xTOM-0002","PLA-015","TOM-0002","CA-2024-L3","CA-2024-L3-B2",2,2,6,118.94,4.34,43.3,85.35,102.89,NA
"PLA-043xTOM-0002","PLA-043","TOM-0002","CA-2024-L3","CA-2024-L3-B2",2,3,10,107.03,4.28,30.4,77.16,111.79,NA
"PLA-008xTOM-0002","PLA-008","TOM-0002","CA-2024-L3","CA-2024-L3-B2",2,1,9,104.41,3.65,40.02,78.49,112.25,NA
"PLA-057xTOM-0002","PLA-057","TOM-0002","CA-2024-L3","CA-2024-L3-B2",2,6,7,119.55,5.55,35.3,82.14,116.46,NA
"PLA-041xTOM-0002","PLA-041","TOM-0002","CA-2024-L3","CA-2024-L3-B2",2,7,11,122.61,4.61,33.18,83.19,106.42,NA
"PLA-024xTOM-0002","PLA-024","TOM-0002","CA-2024-L3","CA-2024-L3-B2",2,14,4,125.52,5.15,45.06,88.47,119.19,NA
"PLA-009xTOM-0002","PLA-009","TOM-0002","CA-2024-L3","CA-2024-L3-B2",2,7,4,126.69,5.28,40.79,82.24,119.98,NA
"PLA-023xTOM-0002","PLA-023","TOM-0002","CA-2024-L3","CA-2024-L3-B2",2,5,3,126.11,4.45,37.16,81.35,112.36,NA
"PLA-014xTOM-0002","PLA-014","TOM-0002","CA-2024-L3","CA-2024-L3-B2",2,12,2,127.69,4.9,39.61,77.67,112.94,NA
"PLA-044xTOM-0002","PLA-044","TOM-0002","CA-2024-L3","CA-2024-L3-B2",2,12,4,127.26,5.13,36.91,76.36,106.98,NA
"PLB-048xTOM-0002","PLB-048","TOM-0002","CA-2024-L3","CA-2024-L3-B2",2,4,8,112.25,4.08,44.14,72.86,110.97,NA
"PLB-029xTOM-0002","PLB-029","TOM-0002","CA-2024-L3","CA-2024-L3-B2",2,9,6,122.61,4.1,31.41,91.53,105.09,NA
"PLB-019xTOM-0002","PLB-019","TOM-0002","CA-2024-L3","CA-2024-L3-B2",2,5,15,123.72,3.53,33.34,86.53,108.28,NA
"PLB-022xTOM-0002","PLB-022","TOM-0002","CA-2024-L3","CA-2024-L3-B2",2,6,4,121.6,5.24,36.52,73.25,112.75,NA
"PLB-008xTOM-0002","PLB-008","TOM-0002","CA-2024-L3","CA-2024-L3-B2",2,14,15,118.47,4.15,40.05,85.33,111.54,NA
"PLB-052xTOM-0002","PLB-052","TOM-0002","CA-2024-L3","CA-2024-L3-B2",2,1,7,115.6,4.41,37.63,76.3,111.33,NA
"PLB-033xTOM-0002","PLB-033","TOM-0002","CA-2024-L3","CA-2024-L3-B2",2,2,15,110.11,4.33,39.73,82.16,108.03,NA
"PLB-030xTOM-0002","PLB-030","TOM-0002","CA-2024-L3","CA-2024-L3-B2",2,3,13,120.75,4.21,39.41,73.72,110.94,NA
"PLB-024xTOM-0002","PLB-024","TOM-0002","CA-2024-L3","CA-2024-L3-B2",2,8,8,117.13,4.01,26.61,73.67,110.18,NA
"PLB-047xTOM-0002","PLB-047","TOM-0002","CA-2024-L3","CA-2024-L3-B2",2,3,1,115.15,5.26,30.48,80.54,114.2,NA
"PLB-045xTOM-0002","PLB-045","TOM-0002","CA-2024-L3","CA-2024-L3-B2",2,4,2,127.96,4.23,40.1,76.35,115.89,NA
"PLB-026xTOM-0002","PLB-026","TOM-0002","CA-2024-L3","CA-2024-L3-B2",2,14,8,112.52,4,35.03,73.33,109.64,NA
"PLB-036xTOM-0002","PLB-036","TOM-0002","CA-2024-L3","CA-2024-L3-B2",2,9,2,116.64,5.06,37.35,86.76,113.79,NA
"PLB-053xTOM-0002","PLB-053","TOM-0002","CA-2024-L3","CA-2024-L3-B2",2,10,4,103.97,5,38.58,88.73,114.73,NA
"PLB-049xTOM-0002","PLB-049","TOM-0002","CA-2024-L3","CA-2024-L3-B2",2,10,5,109.6,4.36,37.9,88.72,110.64,NA
"PLB-025xTOM-0002","PLB-025","TOM-0002","CA-2024-L3","CA-2024-L3-B2",2,2,2,111.93,4.45,33.34,87.19,113.46,NA
"PLB-032xTOM-0002","PLB-032","TOM-0002","CA-2024-L3","CA-2024-L3-B2",2,13,11,113.91,4.31,31.33,81.56,107.27,NA
"PLB-027xTOM-0002","PLB-027","TOM-0002","CA-2024-L3","CA-2024-L3-B2",2,11,6,95.79,5.01,26.19,78.86,109.78,NA
"PLA-042xTOM-0003","PLA-042","TOM-0003","CA-2024-L3","CA-2024-L3-B2",2,11,13,131.79,4.81,44.97,96.77,105.43,NA
"PLA-030xTOM-0003","PLA-030","TOM-0003","CA-2024-L3","CA-2024-L3-B2",2,7,5,130.02,4.86,34.42,85.36,117.71,NA
"PLA-051xTOM-0003","PLA-051","TOM-0003","CA-2024-L3","CA-2024-L3-B2",2,5,4,122.53,4.32,38.64,87.18,113.76,NA
"PLA-058xTOM-0003","PLA-058","TOM-0003","CA-2024-L3","CA-2024-L3-B2",2,15,6,126.79,3.43,37.3,87.79,106.51,NA
"PLA-002xTOM-0003","PLA-002","TOM-0003","CA-2024-L3","CA-2024-L3-B2",2,5,1,118.94,4.91,43.21,86.47,112.12,NA
"PLA-055xTOM-0003","PLA-055","TOM-0003","CA-2024-L3","CA-2024-L3-B2",2,11,12,120.48,4.37,41.62,80.52,108.31,NA
"PLA-053xTOM-0003","PLA-053","TOM-0003","CA-2024-L3","CA-2024-L3-B2",2,6,9,129.08,4.24,43.07,71.88,112.14,NA
"PLA-025xTOM-0003","PLA-025","TOM-0003","CA-2024-L3","CA-2024-L3-B2",2,5,12,116.38,4.37,38.76,70.78,109.05,NA
"PLA-015xTOM-0003","PLA-015","TOM-0003","CA-2024-L3","CA-2024-L3-B2",2,9,4,126.21,4.62,47.51,100.1,112.23,NA
"PLA-043xTOM-0003","PLA-043","TOM-0003","CA-2024-L3","CA-2024-L3-B2",2,3,2,131.76,4.73,45.01,92.67,116.76,NA
"PLA-008xTOM-0003","PLA-008","TOM-0003","CA-2024-L3","CA-2024-L3-B2",2,7,7,103.45,4.58,45.03,81.34,117.19,NA
"PLA-057xTOM-0003","PLA-057","TOM-0003","CA-2024-L3","CA-2024-L3-B2",2,4,10,121.24,4.18,42.52,77.45,109.02,NA
"PLA-041xTOM-0003","PLA-041","TOM-0003","CA-2024-L3","CA-2024-L3-B2",2,10,8,108.49,4.26,31.95,77.32,113.01,NA
"PLA-024xTOM-0003","PLA-024","TOM-0003","CA-2024-L3","CA-2024-L3-B2",2,3,3,113.15,4.61,44.18,84.1,119.96,NA
"PLA-009xTOM-0003","PLA-009","TOM-0003","CA-2024-L3","CA-2024-L3-B2",2,10,2,134.96,4.62,45.44,82.15,116.66,NA
"PLA-023xTOM-0003","PLA-023","TOM-0003","CA-2024-L3","CA-2024-L3-B2",2,2,12,120.86,4.45,45.26,76.44,112.13,NA
"PLA-014xTOM-0003","PLA-014","TOM-0003","CA-2024-L3","CA-2024-L3-B2",2,10,1,131.68,5.33,49.44,83.52,121.01,NA
"PLA-044xTOM-0003","PLA-044","TOM-0003","CA-2024-L3","CA-2024-L3-B2",2,6,2,135.34,4.39,34.94,75.59,115.98,NA
"PLB-048xTOM-0003","PLB-048","TOM-0003","CA-2024-L3","CA-2024-L3-B2",2,8,15,110.08,4.3,44.23,78.46,114.27,NA
"PLB-029xTOM-0003","PLB-029","TOM-0003","CA-2024-L3","CA-2024-L3-B2",2,14,9,124.74,3.32,36.65,88.07,109.09,NA
"PLB-019xTOM-0003","PLB-019","TOM-0003","CA-2024-L3","CA-2024-L3-B2",2,11,2,122.62,4.47,40.6,93.33,113.35,NA
"PLB-022xTOM-0003","PLB-022","TOM-0003","CA-2024-L3","CA-2024-L3-B2",2,3,5,122.69,4.45,37.39,78.88,115.91,NA
"PLB-008xTOM-0003","PLB-008","TOM-0003","CA-2024-L3","CA-2024-L3-B2",2,10,3,107.41,3.92,38.85,91.79,115.31,NA
"PLB-052xTOM-0003","PLB-052","TOM-0003","CA-2024-L3","CA-2024-L3-B2",2,10,6,114,4.58,39.29,84.2,116.68,NA
"PLB-033xTOM-0003","PLB-033","TOM-0003","CA-2024-L3","CA-2024-L3-B2",2,11,5,124.64,4.31,36.42,91.95,113.68,NA
"PLB-030xTOM-0003","PLB-030","TOM-0003","CA-2024-L3","CA-2024-L3-B2",2,14,10,88.91,3.94,39.01,74.35,114.36,NA
"PLB-024xTOM-0003","PLB-024","TOM-0003","CA-2024-L3","CA-2024-L3-B2",2,2,13,119.1,3.86,28.83,80.5,110.86,NA
"PLB-047xTOM-0003","PLB-047","TOM-0003","CA-2024-L3","CA-2024-L3-B2",2,13,14,119.98,4.47,35.88,88.62,114.14,NA
"PLB-045xTOM-0003","PLB-045","TOM-0003","CA-2024-L3","CA-2024-L3-B2",2,12,1,114.62,5.16,41.43,80.87,122.36,NA
"PLB-026xTOM-0003","PLB-026","TOM-0003","CA-2024-L3","CA-2024-L3-B2",2,5,11,104.43,4.91,40.8,76.32,110.62,NA
"PLB-036xTOM-0003","PLB-036","TOM-0003","CA-2024-L3","CA-2024-L3-B2",2,8,9,108.99,4.49,24.98,74.48,113.06,NA
"PLB-053xTOM-0003","PLB-053","TOM-0003","CA-2024-L3","CA-2024-L3-B2",2,9,3,100.94,5.15,47.38,87.72,114.89,NA
"PLB-049xTOM-0003","PLB-049","TOM-0003","CA-2024-L3","CA-2024-L3-B2",2,5,10,110.01,4.46,37.58,76.97,115.29,NA
"PLB-025xTOM-0003","PLB-025","TOM-0003","CA-2024-L3","CA-2024-L3-B2",2,5,13,88.9,4.98,36.39,84.59,113.59,NA
"PLB-032xTOM-0003","PLB-032","TOM-0003","CA-2024-L3","CA-2024-L3-B2",2,3,4,98.46,3.97,37.55,84.08,112.15,NA
"PLB-027xTOM-0003","PLB-027","TOM-0003","CA-2024-L3","CA-2024-L3-B2",2,4,7,111.44,4.55,30.38,78.74,110.84,NA
